OBJECTID,HL_DATE,HL_TYPE,SHAPEAREA,SHAPELEN
413,2009/04/04 00:00:00+00,1,5283.9142296875,358.004709742657
414,2009/04/04 00:00:00+00,1,9166.3542796875,357.73069736698
415,2009/04/04 00:00:00+00,1,211534.362379688,2205.12318067854
416,2009/04/04 00:00:00+00,1,2410.83351640625,185.960854028648
417,2009/04/04 00:00:00+00,4,13377.4255898438,530.403460219613
418,2017/07/14 00:00:00+00,1,4520.19530234375,348.864180678636
419,2017/07/14 00:00:00+00,4,28458.7555132812,1087.17926507403
420,2019/10/16 00:00:00+00,1,3416.61014296875,221.284987027621
421,2022/04/05 00:00:00+00,1,156966.217657031,1533.16452182635
422,2019/10/16 00:00:00+00,1,10465.5148234375,413.773749876945
423,2022/04/05 00:00:00+00,1,9482.9289171875,359.254632132798
424,2019/10/16 00:00:00+00,1,54873.9737960938,922.949362798252
425,2019/10/16 00:00:00+00,1,11623.7758242188,397.543970880355
426,2019/10/16 00:00:00+00,1,14518.7311539063,559.338076965008
427,2019/10/16 00:00:00+00,1,9957.8965328125,406.220989956742
428,2022/04/05 00:00:00+00,1,12806.6403515625,630.771083298788
429,2022/04/05 00:00:00+00,1,4463.7382640625,241.940093486429
430,2022/04/05 00:00:00+00,1,6415.8817609375,315.170689496104
431,2019/10/16 00:00:00+00,1,15506.695840625,499.88070752392
432,2019/10/16 00:00:00+00,1,19584.5097546875,575.915956237005
433,2019/10/16 00:00:00+00,1,45456.126425,1187.90196053892
434,2022/04/05 00:00:00+00,1,7118.4760359375,341.775579283573
435,2022/04/05 00:00:00+00,1,202084.0578875,1989.14321419686
436,2019/10/16 00:00:00+00,1,111260.098047656,1713.46355917422
437,2019/10/16 00:00:00+00,1,39764.749609375,814.829118653369
438,2022/04/05 00:00:00+00,1,113098.444652344,1468.42240206468
439,2019/10/16 00:00:00+00,3,551.77503515625,146.221633698169
440,2022/04/05 00:00:00+00,3,7195.9204359375,485.800122289804
441,2019/10/16 00:00:00+00,4,17401.3135304687,684.533675662292
442,2019/10/16 00:00:00+00,4,2694.7042734375,291.899873462723
443,2019/10/16 00:00:00+00,6,114.2374921875,41.8932332576122
444,2022/04/05 00:00:00+00,3,4219116.66619531,123387.03993505
445,2022/04/05 00:00:00+00,1,62772.000675,1188.44920713372
446,2022/04/05 00:00:00+00,1,860.5425109375,126.308956119871
447,2022/04/05 00:00:00+00,1,1277.78394921875,177.947164750651
448,2022/04/05 00:00:00+00,1,11823.1654109375,420.70147682022
449,2022/04/05 00:00:00+00,1,755.63916640625,111.20029722787
450,2000/03/31 00:00:00+00,1,4263.68389921875,253.291553272061
451,2000/03/31 00:00:00+00,1,4348.52493125,242.032639235189
452,2000/03/31 00:00:00+00,1,2379.23320390625,201.781649566981
453,2000/03/31 00:00:00+00,1,3233.61955703125,216.887426000101
454,2000/03/31 00:00:00+00,1,2957.4126375,214.95734808924
455,2000/03/31 00:00:00+00,1,8766.740453125,408.378314719206
456,2000/03/31 00:00:00+00,1,6305.64977890625,292.606914477649
457,2000/03/31 00:00:00+00,1,8180.01674375,345.277152511933
458,2022/04/05 00:00:00+00,1,1077.83923046875,122.96783900982
459,2000/03/31 00:00:00+00,1,15140.4556265625,457.47893509082
460,2000/03/31 00:00:00+00,1,13491.7960625,427.682642069993
461,2000/03/31 00:00:00+00,1,4807.84700625,328.148289702189
462,2000/03/31 00:00:00+00,1,19691.3548828125,720.175380021607
463,2022/04/05 00:00:00+00,3,58602.7835375,7448.17926438289
464,2000/03/31 00:00:00+00,4,1803.124125,163.308077497016
465,2000/03/31 00:00:00+00,6,625.2401375,89.784297681326
466,2022/04/05 00:00:00+00,1,22001.0331046875,555.378320194921
467,2022/04/05 00:00:00+00,1,40870.364665625,830.96734762273
468,2009/04/04 00:00:00+00,1,6517.44675234375,597.936762513192
469,2009/04/04 00:00:00+00,1,3370.61721484375,219.628827331381
470,2009/04/04 00:00:00+00,1,15690.009840625,491.680270787256
471,2009/04/04 00:00:00+00,1,6197.8611171875,293.876373898089
472,2009/04/04 00:00:00+00,1,2775.32649453125,226.719596470346
473,2009/04/04 00:00:00+00,1,4821.58713828125,291.864583818482
474,2009/04/04 00:00:00+00,1,1182.85968828125,123.410334751592
475,2022/04/05 00:00:00+00,1,6535.81880625,305.501722736287
476,2017/07/14 00:00:00+00,3,8329.44727109375,1579.44049857186
477,2022/04/05 00:00:00+00,3,1063.43878203125,213.574877955805
478,2017/07/14 00:00:00+00,4,490.45594609375,91.6939604039512
479,2017/07/14 00:00:00+00,4,6554.27114921875,728.870595202277
480,2017/07/14 00:00:00+00,4,578.02078515625,114.730277207792
481,2017/07/14 00:00:00+00,4,1360.7593765625,158.626066497293
482,2019/10/16 00:00:00+00,1,6083.9577875,492.739377905166
483,2019/10/16 00:00:00+00,1,9484.47172265625,355.627135446633
484,2019/10/16 00:00:00+00,1,4866.51569296875,302.25799551954
485,2019/10/16 00:00:00+00,1,5856.26883671875,281.023669427953
486,2019/10/16 00:00:00+00,1,13697.2614539063,460.200209856654
487,2019/10/16 00:00:00+00,1,5411.984959375,274.5122748905
488,2022/04/05 00:00:00+00,1,31281.1416898437,756.223182511556
489,2019/10/16 00:00:00+00,1,1051.74011640625,129.028138115237
490,2019/10/16 00:00:00+00,1,711.00310546875,138.01661263421
491,2019/10/16 00:00:00+00,1,6932.6914015625,304.950604721143
492,2019/10/16 00:00:00+00,1,2871.66701328125,374.5119906067
493,2019/10/16 00:00:00+00,1,16583.7581710937,500.378816864099
494,2019/10/16 00:00:00+00,1,2217.71374609375,192.421441154956
495,2019/10/16 00:00:00+00,1,4484.42341484375,266.989016280151
496,2019/10/16 00:00:00+00,1,1129.79226171875,154.417282529273
497,2019/10/16 00:00:00+00,1,7217.24121640625,332.407246289957
498,2022/04/05 00:00:00+00,1,2185.65713125,176.028937645092
499,2019/10/16 00:00:00+00,1,3944.203990625,225.130931180874
500,2019/10/16 00:00:00+00,1,2204.63807890625,172.15047382769
501,2019/10/16 00:00:00+00,1,22224.3078015625,630.488699406319
502,2019/10/16 00:00:00+00,1,12332.315640625,403.386981795075
503,2019/10/16 00:00:00+00,1,10503.6139453125,379.566034894785
504,2019/10/16 00:00:00+00,1,6322.21911640625,365.597998262037
505,2019/10/16 00:00:00+00,1,80.8427734375,38.7232115571998
506,2019/10/16 00:00:00+00,1,250.1123171875,60.0432661099556
507,2019/10/16 00:00:00+00,1,9687.14503515625,402.672928967007
508,2022/04/05 00:00:00+00,3,47742.36115,6841.23309369752
509,2022/04/05 00:00:00+00,3,51071.6452789063,7065.65298085951
510,2022/04/05 00:00:00+00,3,4609.6922,718.156386772064
511,2022/04/05 00:00:00+00,1,11990.7286757813,537.92258704838
512,2022/04/05 00:00:00+00,1,20684.0347632813,779.030620802627
513,2022/04/05 00:00:00+00,6,357.47572734375,112.252093264023
514,2022/04/05 00:00:00+00,4,88929.9863476563,5702.26846047793
515,2022/04/05 00:00:00+00,4,85216.045415625,5998.66454059721
516,2022/04/05 00:00:00+00,3,5192.70335390625,591.656632894436
517,2022/04/05 00:00:00+00,3,26028.9231539062,4255.97975022433
518,2022/04/05 00:00:00+00,4,6016.1744578125,695.522423725574
519,2022/04/05 00:00:00+00,4,2099.05155859375,176.741637941497
520,2022/04/05 00:00:00+00,4,6889.71911796875,750.757542731861
521,2022/04/05 00:00:00+00,4,7259.86843515625,633.915762728963
522,2022/04/05 00:00:00+00,4,6196.58908359375,405.315479163448
523,2022/04/05 00:00:00+00,4,608.02670625,153.884224612991
524,2022/04/05 00:00:00+00,4,41288.0900601563,779.868574723682
525,2022/04/05 00:00:00+00,4,703.95803984375,98.8006292347029
526,2022/04/05 00:00:00+00,4,25965.7268882812,672.72647028268
527,2022/04/05 00:00:00+00,4,6233.37574921875,302.423251870565
528,2000/03/31 00:00:00+00,1,2549.2317125,189.186031651689
529,2000/03/31 00:00:00+00,1,13155.5050890625,497.691231234294
530,2000/03/31 00:00:00+00,1,10929.46275625,477.23255960661
531,2000/03/31 00:00:00+00,1,5768.82447734375,347.888452761521
532,2022/04/05 00:00:00+00,1,3471.613240625,236.694441355146
533,2000/03/31 00:00:00+00,1,3678.65585625,235.484421428623
534,2000/03/31 00:00:00+00,1,8713.4241375,386.388127435022
535,2022/04/05 00:00:00+00,1,8622.50746484375,393.676350958511
536,2000/03/31 00:00:00+00,1,2521.17134375,259.660319956702
537,2000/03/31 00:00:00+00,1,16345.80105,478.627290773782
538,2000/03/31 00:00:00+00,1,1535.7360125,145.028117369267
539,2000/03/31 00:00:00+00,1,1291.20521875,136.210178189239
540,2022/04/05 00:00:00+00,3,34871.0993859375,3422.48159962409
541,2022/04/05 00:00:00+00,3,6961.37538125,1284.26724530119
542,2000/03/31 00:00:00+00,3,5093.79817109375,980.674242357869
543,2000/03/31 00:00:00+00,6,213.30345,60.2804451217557
544,2000/03/31 00:00:00+00,6,99.39745,36.8046574024867
545,2000/03/31 00:00:00+00,6,504.31933125,133.649522383557
546,2000/03/31 00:00:00+00,6,573.20163125,87.2589211135111
547,2000/03/31 00:00:00+00,6,8876.453,404.818292568108
548,2000/03/31 00:00:00+00,6,2499.328925,264.074049530745
549,2000/03/31 00:00:00+00,6,470.63086875,79.5120761171371
550,2000/03/31 00:00:00+00,6,306.448715625,70.8121748907384
551,2009/04/04 00:00:00+00,1,854.16354375,111.502840022837
552,2009/04/04 00:00:00+00,4,2760.741290625,255.262698191115
553,2009/04/04 00:00:00+00,6,753.77169921875,118.61794495399
554,2017/07/14 00:00:00+00,1,9646.4751828125,365.671642479239
555,2017/07/14 00:00:00+00,1,1508.09275234375,170.57052896456
556,2017/07/14 00:00:00+00,3,20265.7983460938,1427.68703530801
557,2022/04/05 00:00:00+00,1,4686.84356171875,252.75256201189
558,2019/10/16 00:00:00+00,1,5911.04800390625,307.786615396469
559,2019/10/16 00:00:00+00,1,2585.145771875,202.523608995482
560,2022/04/05 00:00:00+00,1,5164.38813828125,260.415820047827
561,2019/10/16 00:00:00+00,1,2217.53203359375,177.996835847138
562,2022/04/05 00:00:00+00,1,4800.737909375,269.130515759629
563,2019/10/16 00:00:00+00,1,11872.06156875,443.181021737559
564,2019/10/16 00:00:00+00,1,2931.55741171875,224.502909082769
565,2019/10/16 00:00:00+00,1,9747.23412265625,362.567582810529
566,2022/04/05 00:00:00+00,1,14049.2441234375,543.794572241356
567,2022/04/05 00:00:00+00,1,8817.7527359375,376.38173804371
568,2022/04/05 00:00:00+00,1,125110.209002344,2177.37903866884
569,2019/10/16 00:00:00+00,1,1911.04785390625,174.22478671113
570,2022/04/05 00:00:00+00,1,81702.4031398438,1477.58064847429
571,2019/10/16 00:00:00+00,1,5559.777221875,279.26407114111
572,2022/04/05 00:00:00+00,1,2314.112775,199.394170217937
573,2019/10/16 00:00:00+00,1,1550.53704296875,144.427717805177
574,2019/10/16 00:00:00+00,1,2416.79019453125,251.090371114652
575,2019/10/16 00:00:00+00,1,960.83284921875,129.319702257389
576,2022/04/05 00:00:00+00,3,21519.9397351563,3736.55587576117
577,2022/04/05 00:00:00+00,3,77843.5277179688,10867.8453129845
578,2022/04/05 00:00:00+00,3,46874.7704851563,5982.87687262262
579,2022/04/05 00:00:00+00,3,41106.552584375,5188.97747472377
580,2019/10/16 00:00:00+00,3,3855.295778125,782.250391226292
581,2019/10/16 00:00:00+00,3,15351.0574421875,2115.99137885478
582,2022/04/05 00:00:00+00,3,4999.69229453125,987.350759685529
583,2022/04/05 00:00:00+00,4,1827.30035703125,161.929555852854
584,2022/04/05 00:00:00+00,4,1839.7334875,168.34114715027
585,2019/10/16 00:00:00+00,4,14529.1222695313,720.792315303562
586,2019/10/16 00:00:00+00,4,27504.4804328125,1806.35351969265
587,2019/10/16 00:00:00+00,6,394.8700671875,83.3727147708381
588,2019/10/16 00:00:00+00,6,532.87994140625,110.203315501372
589,2022/04/05 00:00:00+00,3,96222.63120625,12611.1480460375
590,2022/04/05 00:00:00+00,1,6073.0049984375,383.248454457168
591,2022/04/05 00:00:00+00,1,5081.0154578125,356.949765113489
592,2022/04/05 00:00:00+00,1,13850.6503875,646.837847929488
593,2022/04/05 00:00:00+00,1,12198.1079453125,567.059961261908
594,2022/04/05 00:00:00+00,1,5951.75685390625,464.098262278834
595,2022/04/05 00:00:00+00,1,4262.40866484375,418.17506322759
596,2022/04/05 00:00:00+00,4,120446.600145313,3119.41416199877
597,2022/04/05 00:00:00+00,3,3378915.60811875,171707.960771261
598,2022/04/05 00:00:00+00,1,791.8499828125,102.579851707321
599,2022/04/05 00:00:00+00,1,3715.96164296875,228.06176481225
600,2022/04/05 00:00:00+00,1,178567.441824219,1853.6334427067
601,2022/04/05 00:00:00+00,4,290210.955015625,4218.14958500098
602,2000/03/31 00:00:00+00,1,6173.18464375,282.032083736465
603,2000/03/31 00:00:00+00,1,6469.64645625,314.557072198268
604,2000/03/31 00:00:00+00,1,1023.4548625,117.738358384655
605,2000/03/31 00:00:00+00,1,713.76315625,104.743886160733
606,2022/04/05 00:00:00+00,3,3039.11452109375,466.150542007718
607,2000/03/31 00:00:00+00,3,12966.6820625,3799.60254274272
608,2000/03/31 00:00:00+00,4,39987.81425,979.612482572611
609,2000/03/31 00:00:00+00,4,86745.7231570313,1269.84477046381
610,2000/03/31 00:00:00+00,4,52760.629075,1185.55391724458
611,2017/07/14 00:00:00+00,1,1499.19243671875,141.531237384393
612,2019/10/16 00:00:00+00,1,8778.70160625,351.035550625482
613,2019/10/16 00:00:00+00,1,18491.8402304688,636.169385408547
614,2019/10/16 00:00:00+00,1,4010.78000234375,556.512761628315
615,2019/10/16 00:00:00+00,1,6493.5332578125,510.804656191227
616,2019/10/16 00:00:00+00,1,18639.1055492188,625.181687603254
617,2019/10/16 00:00:00+00,1,3035.5284171875,270.937972317462
618,2019/10/16 00:00:00+00,1,15642.3089992187,610.362500834168
619,2019/10/16 00:00:00+00,1,3260.97966875,233.39004921468
620,2019/10/16 00:00:00+00,1,7120.038725,457.515896555397
621,2019/10/16 00:00:00+00,1,6646.9274453125,450.731331926721
622,2019/10/16 00:00:00+00,1,1419.34828046875,153.988005744934
623,2022/04/05 00:00:00+00,1,498894.236628906,5328.71445210559
624,2022/04/05 00:00:00+00,3,60086.3506203125,5576.65341221234
625,2019/10/16 00:00:00+00,4,4007.19806640625,425.386272026424
626,2019/10/16 00:00:00+00,4,3498.53959140625,248.950013375765
627,2019/10/16 00:00:00+00,4,2791.96836875,206.259889326266
628,2019/10/16 00:00:00+00,4,63352.5424359375,1467.1540287608
629,2019/10/16 00:00:00+00,4,3581.44125390625,523.427756428084
630,2022/04/05 00:00:00+00,1,117424.087126563,2209.54153329623
631,2019/10/16 00:00:00+00,4,29008.994984375,694.562103335188
632,2019/10/16 00:00:00+00,4,10568.839803125,1324.29528030011
633,2019/10/16 00:00:00+00,4,4496.56342265625,344.577828649291
634,2019/10/16 00:00:00+00,4,11328.9673265625,575.246318816173
635,2022/04/05 00:00:00+00,3,120329.114846875,16468.0905874382
636,2022/04/05 00:00:00+00,4,153160.145621094,2802.4405759081
637,2022/04/05 00:00:00+00,1,83123.83090625,1276.1262883326
638,2022/04/05 00:00:00+00,4,670906.378107812,4754.32689326501
639,2022/04/05 00:00:00+00,1,17073.8168164063,559.520691591462
640,2022/04/05 00:00:00+00,1,36757.90955625,893.135362753597
641,2022/04/05 00:00:00+00,1,1685.975803125,186.634752929654
642,2022/04/05 00:00:00+00,1,571.36352578125,86.6146787196232
643,2022/04/05 00:00:00+00,1,157.843115625,46.4447641389716
644,2022/04/05 00:00:00+00,3,3665.0627390625,1436.12930540594
645,2022/04/05 00:00:00+00,4,37675.7868921875,1069.05786632593
646,2022/04/05 00:00:00+00,4,21573.8831984375,719.693697488756
647,2022/04/05 00:00:00+00,3,85347.4489351563,8664.71315962356
648,2022/04/05 00:00:00+00,1,3380.2213515625,218.592079985903
649,2022/04/05 00:00:00+00,4,923336.295308594,4695.19261803291
650,2022/04/05 00:00:00+00,1,3026.58874453125,217.86219751787
651,2022/04/05 00:00:00+00,1,2107.92302734375,176.440176055019
652,2000/03/31 00:00:00+00,1,2804.47645625,229.8817178957
653,2022/04/05 00:00:00+00,1,7497.07339453125,464.87150755493
654,2022/04/05 00:00:00+00,1,1011.77288046875,115.29556599317
655,2009/04/04 00:00:00+00,1,2986.5057171875,205.644922690478
656,2009/04/04 00:00:00+00,1,9677.66535234375,486.078320284705
657,2009/04/04 00:00:00+00,1,5907.4852859375,527.005368922627
658,2022/04/05 00:00:00+00,3,50841.992959375,6673.57685559207
659,2022/04/05 00:00:00+00,4,612329.830375781,3725.17950202993
660,2012/04/06 00:00:00+00,1,1381.74634765625,140.583111096553
661,2022/04/05 00:00:00+00,1,7912.93406796875,464.648579495737
662,2022/04/05 00:00:00+00,1,687225.344001562,3774.34221287119
663,2022/04/05 00:00:00+00,1,374331.711527344,4506.40140684227
664,2019/10/16 00:00:00+00,1,11478.7971734375,442.856162283621
665,2019/10/16 00:00:00+00,1,2903.54494296875,199.755913503429
666,2019/10/16 00:00:00+00,1,1616.20127578125,150.30586133842
667,2019/10/16 00:00:00+00,1,7925.6059375,341.761625845004
668,2019/10/16 00:00:00+00,1,1863.44835,156.134972920572
669,2019/10/16 00:00:00+00,1,5997.6963765625,293.873169090189
670,2019/10/16 00:00:00+00,1,12982.005590625,593.848388476679
671,2019/10/16 00:00:00+00,1,129699.476176563,2216.96029472444
672,2019/10/16 00:00:00+00,1,174957.887890625,2489.99491235234
673,2019/10/16 00:00:00+00,1,234104.550251562,2101.23407531818
674,2022/04/05 00:00:00+00,1,362798.15593125,3680.57871492909
675,2022/04/05 00:00:00+00,1,289388.832723438,2104.33347738975
676,2022/04/05 00:00:00+00,1,245531.251357813,2386.7629556185
677,2019/10/16 00:00:00+00,1,138180.724657031,1693.44603414189
678,2019/10/16 00:00:00+00,1,9326.298115625,571.437727857247
679,2019/10/16 00:00:00+00,1,34144.756240625,1220.393682448
680,2019/10/16 00:00:00+00,1,8337.124978125,602.362617578893
681,2022/04/05 00:00:00+00,1,190294.293951562,3013.59266767371
682,2022/04/05 00:00:00+00,3,190306.024620313,13397.6490783871
683,2019/10/16 00:00:00+00,4,783.306528125,161.218766021656
684,2019/10/16 00:00:00+00,4,402.02761484375,132.484821313197
685,2019/10/16 00:00:00+00,4,253.3857546875,61.0813992667472
686,2019/10/16 00:00:00+00,4,48058.2464054688,1688.72938373801
687,2022/04/05 00:00:00+00,4,9297.3441,656.349905121826
688,2022/04/05 00:00:00+00,4,1481392.09516719,12535.3136453608
689,2022/04/05 00:00:00+00,4,102975.045015625,4589.24369296735
690,2019/10/16 00:00:00+00,6,27129.7109632813,658.833288686872
691,2022/04/05 00:00:00+00,4,282095.864257813,8717.45448610879
692,2022/04/05 00:00:00+00,3,714502.384625781,36162.3692655251
693,2022/04/05 00:00:00+00,1,20304.5170890625,753.93978028085
694,2022/04/05 00:00:00+00,4,10934.465421875,482.789048884687
695,2022/04/05 00:00:00+00,4,10640.2900445313,445.831617024539
696,2022/04/05 00:00:00+00,4,32970.4309648438,1275.21320305147
697,2022/04/05 00:00:00+00,3,2133.65897265625,210.329693399806
698,2022/04/05 00:00:00+00,4,43722.01646875,883.240918139307
699,2022/04/05 00:00:00+00,4,2261.5720484375,426.369982513581
700,2022/04/05 00:00:00+00,4,2303.37328828125,203.640342799991
701,2022/04/05 00:00:00+00,4,13276.9673390625,498.005574436537
702,2022/04/05 00:00:00+00,4,15127.3405671875,916.552379893344
703,2022/04/05 00:00:00+00,4,8317.05826796875,348.338231796345
704,2022/04/05 00:00:00+00,1,2694.21214765625,202.172956914657
705,2000/03/31 00:00:00+00,1,4680.05261171875,266.772839680935
706,2000/03/31 00:00:00+00,1,1235.1277625,128.281784089021
707,2000/03/31 00:00:00+00,1,6820.0612125,329.513672325962
708,2000/03/31 00:00:00+00,1,4457.41475625,260.844949879618
709,2000/03/31 00:00:00+00,1,3655.4849609375,250.040792681477
710,2000/03/31 00:00:00+00,1,6092.98093671875,747.691886700573
711,2022/04/05 00:00:00+00,1,55855.6605445313,3551.0351578367
712,2000/03/31 00:00:00+00,1,8747.30294375,1107.77599849642
713,2000/03/31 00:00:00+00,1,15540.0259125,1379.86726119142
714,2000/03/31 00:00:00+00,1,4622.44845,247.86818474671
715,2000/03/31 00:00:00+00,1,2144.9314,190.435256362473
716,2000/03/31 00:00:00+00,1,1905.7195375,161.091281227953
717,2000/03/31 00:00:00+00,1,10258.8389,792.552816176156
718,2000/03/31 00:00:00+00,1,7113.1126875,310.248081357875
719,2000/03/31 00:00:00+00,1,16964.20953125,1086.16010252979
720,2000/03/31 00:00:00+00,1,15804.6804179688,564.766173628159
721,2000/03/31 00:00:00+00,1,4008.1115,265.06962804155
722,2000/03/31 00:00:00+00,1,3517.95195,242.948569460205
723,2000/03/31 00:00:00+00,3,2882.28500625,734.776190216133
724,2000/03/31 00:00:00+00,3,10834.8222375,1818.86587968223
725,2000/03/31 00:00:00+00,4,15019.24440625,512.73143791296
726,2000/03/31 00:00:00+00,6,229.67975,85.6492860662406
727,2000/03/31 00:00:00+00,6,1619.52148203125,167.658132203028
728,2000/03/31 00:00:00+00,6,2927.52285,197.646755207486
729,2022/04/05 00:00:00+00,1,13652.8537484375,545.162557887446
730,2009/04/04 00:00:00+00,1,3409.40907578125,217.473812388065
731,2009/04/04 00:00:00+00,1,47283.9790546875,1125.39149195137
