X,Y,Incident_Date,Latitude,Longitude,Incident_Type,Department_Apparatus_Name,ObjectId
-8800819.02174127,4295629.30606922,2019/01/24 00:00:00+00,35.9637117,-79.0591024,"550 - Public service assistance, other",Reserve 74,4356
-8796066.52551253,4287575.24609205,2019/08/16 00:00:00+00,35.90513,-79.01641,322 - Motor vehicle accident with injuries,Truck 72,4357
-8801551.23682391,4287481.79184045,2019/08/16 00:00:00+00,35.90445,-79.06568,444 - Power line down,Engine 31,4358
-8799887.01043656,4287922.9579333,2019/08/16 00:00:00+00,35.90766,-79.05073,"745 - Alarm system activation, no fire - unintentional",Engine 35,4359
-8802004.30715144,4288610.16818342,2019/08/16 00:00:00+00,35.91266,-79.06975,"651 - Smoke scare, odor of smoke",Engine 31,4360
-8800214.28973949,4295089.94767663,2019/08/16 00:00:00+00,35.95979,-79.05367,"745 - Alarm system activation, no fire - unintentional",Battalion 11,4361
-8800902.24419259,4293685.87378733,2019/08/16 00:00:00+00,35.94958,-79.05985,"800 - Severe weather or natural disaster, other",Truck 74,4362
-8798640.23213967,4288200.58564606,2019/08/16 00:00:00+00,35.90968,-79.03953,622 - No incident found on arrival at dispatch address,Engine 32,4363
-8795403.0613474,4287410.32736635,2019/08/16 00:00:00+00,35.90393,-79.01045,322 - Motor vehicle accident with injuries,Engine 32,4364
-8799059.90661996,4287315.50023141,2019/08/16 00:00:00+00,35.90324,-79.0433,324 - Motor vehicle accident with no injuries.,Engine 32,4365
-8799937.10420741,4289639.69040449,2019/08/16 00:00:00+00,35.92015,-79.05118,611 - Dispatched & cancelled en route,Battalion 11,4366
-8799144.50943296,4286602.26175464,2019/08/16 00:00:00+00,35.89805,-79.04406,531 - Smoke or odor removal,Battalion 11,4367
-8800616.15310125,4285439.74204387,2019/08/16 00:00:00+00,35.88959,-79.05728,324 - Motor vehicle accident with no injuries.,Engine 35,4368
-8799120.01914499,4287072.25179619,2019/08/17 00:00:00+00,35.90147,-79.04384,"745 - Alarm system activation, no fire - unintentional",Engine 32,4369
-8800435.81552617,4288507.08387732,2019/08/17 00:00:00+00,35.91191,-79.05566,"745 - Alarm system activation, no fire - unintentional",Engine 31,4370
-8814062.43439417,4262316.82595234,2019/08/17 00:00:00+00,35.72113,-79.17807,551 - Assist police or other governmental agency,Engine 35,4371
-8797602.73448548,4291674.28002848,2019/08/17 00:00:00+00,35.93495,-79.03021,553 - Public service,Engine 32,4372
-8800448.28330914,4288497.18783534,2019/08/17 00:00:00+00,35.911838,-79.055772,735 - Alarm system sounded due to malfunction,Engine 31,4373
-8799361.58244001,4287422.69618403,2019/08/17 00:00:00+00,35.90402,-79.04601,"745 - Alarm system activation, no fire - unintentional",Battalion 11,4374
-8800730.81217677,4288468.59932022,2019/08/17 00:00:00+00,35.91163,-79.05831,736 - CO detector activation due to malfunction,Engine 31,4375
-8799314.82825388,4287696.18808029,2019/08/17 00:00:00+00,35.90601,-79.04559,"745 - Alarm system activation, no fire - unintentional",Battalion 11,4376
-8800243.23280709,4287370.47238283,2019/01/24 00:00:00+00,35.90364,-79.05393,"745 - Alarm system activation, no fire - unintentional",Engine 31,4377
-8801203.92001264,4288787.4754759,2019/09/14 00:00:00+00,35.91395,-79.06256,"745 - Alarm system activation, no fire - unintentional",Engine 31,4378
-8797609.41365493,4290661.06178269,2019/09/24 00:00:00+00,35.92758,-79.03027,"400 - Hazardous condition, other",Engine 32,4379
-8797169.70166629,4291796.64249107,2019/07/01 00:00:00+00,35.93584,-79.02632,412 - Gas leak (natural gas or LPG),Battalion 11,4380
-8799573.08947252,4288377.88626023,2019/01/30 00:00:00+00,35.91097,-79.04791,"745 - Alarm system activation, no fire - unintentional",Engine 33,4381
-8799338.20534694,4287348.48348892,2019/08/26 00:00:00+00,35.90348,-79.0458,"745 - Alarm system activation, no fire - unintentional",Engine 32,4382
-8794883.1993254,4287687.94199291,2019/09/24 00:00:00+00,35.90595,-79.00578,731 - Sprinkler activation due to malfunction,Battalion 11,4383
-8800169.76194317,4289445.87436698,2019/08/19 00:00:00+00,35.91874,-79.05327,"745 - Alarm system activation, no fire - unintentional",Battalion 11,4384
-8795464.83253284,4287758.3637804,2019/07/01 00:00:00+00,35.9064624,-79.0110049,142 - Brush or brush-and-grass mixture fire,Truck 72,4385
-8800395.74050948,4288637.65749676,2019/09/14 00:00:00+00,35.91286,-79.0553,622 - No incident found on arrival at dispatch address,Engine 31,4386
-8798937.45518009,4287120.35133775,2019/08/26 00:00:00+00,35.90182,-79.0422,"745 - Alarm system activation, no fire - unintentional",Engine 32,4387
-8800472.55095813,4295516.29398518,2019/02/01 00:00:00+00,35.96289,-79.05599,412 - Gas leak (natural gas or LPG),Battalion 11,4388
-8795564.47460905,4292690.34270336,2019/08/19 00:00:00+00,35.94234,-79.0119,131 - Passenger vehicle fire,Battalion 11,4389
-8800664.02048229,4285871.20649389,2019/07/02 00:00:00+00,35.89273,-79.05771,622 - No incident found on arrival at dispatch address,Engine 35,4390
-8799379.39355854,4287123.09988941,2019/09/14 00:00:00+00,35.90184,-79.04617,"745 - Alarm system activation, no fire - unintentional",Battalion 11,4391
-8797813.12832308,4288223.95067791,2019/08/26 00:00:00+00,35.90985,-79.0321,324 - Motor vehicle accident with no injuries.,Engine 32,4392
-8796892.51613422,4287983.43069271,2019/09/24 00:00:00+00,35.9081,-79.02383,412 - Gas leak (natural gas or LPG),Battalion 11,4393
-8801091.48732694,4288546.94302647,2019/08/19 00:00:00+00,35.9122,-79.06155,353 - Removal of victim(s) from stalled elevator,Battalion 11,4394
-8799887.01043656,4287922.9579333,2019/07/02 00:00:00+00,35.90766,-79.05073,"745 - Alarm system activation, no fire - unintentional",Engine 31,4395
-8797116.26831071,4289723.54096663,2019/09/14 00:00:00+00,35.92076,-79.02584,322 - Motor vehicle accident with injuries,Battalion 11,4396
-8800834.33930321,4293423.231729,2019/01/26 00:00:00+00,35.94767,-79.05924,611 - Dispatched & cancelled en route,Truck 74,4397
-8800396.85370439,4287264.65123871,2019/09/24 00:00:00+00,35.90287,-79.05531,"745 - Alarm system activation, no fire - unintentional",Engine 31,4398
-8796027.56369075,4292270.98191287,2019/08/20 00:00:00+00,35.93929,-79.01606,"745 - Alarm system activation, no fire - unintentional",Engine 32,4399
-8800336.74117936,4295272.86194628,2019/07/02 00:00:00+00,35.96112,-79.05477,611 - Dispatched & cancelled en route,Squad 61,4400
-8796864.99795609,4287853.96442301,2019/09/14 00:00:00+00,35.907158,-79.0235828,553 - Public service,Engine 32,4401
-8801343.06937613,4283986.08011698,2019/08/26 00:00:00+00,35.87901,-79.06381,622 - No incident found on arrival at dispatch address,Engine 35,4402
-8799372.71438909,4288292.67165076,2019/09/24 00:00:00+00,35.91035,-79.04611,"743 - Smoke detector activation, no fire - unintentional",Engine 32,4403
-8797523.69764701,4291496.9256462,2019/08/20 00:00:00+00,35.93366,-79.0295,"743 - Smoke detector activation, no fire - unintentional",Engine 32,4404
-8800019.4806306,4287476.29455654,2019/01/03 00:00:00+00,35.90441,-79.05192,611 - Dispatched & cancelled en route,Engine 31,4405
-8800481.45651739,4288298.16934735,2019/09/14 00:00:00+00,35.91039,-79.05607,"745 - Alarm system activation, no fire - unintentional",Battalion 11,4406
-8797144.09818341,4287921.58355632,2019/08/27 00:00:00+00,35.90765,-79.02609,"745 - Alarm system activation, no fire - unintentional",Engine 32,4407
-8802771.29844301,4292402.97569508,2019/09/24 00:00:00+00,35.94025,-79.07664,322 - Motor vehicle accident with injuries,Truck 74,4408
-8799014.26562873,4287473.54591563,2019/08/20 00:00:00+00,35.90439,-79.04289,"745 - Alarm system activation, no fire - unintentional",Battalion 11,4409
-8799937.10420741,4290126.30759866,2019/01/20 00:00:00+00,35.92369,-79.05118,522 - Water or steam leak,Engine 31,4410
-8800891.11224351,4293546.98897594,2019/09/14 00:00:00+00,35.94857,-79.05975,412 - Gas leak (natural gas or LPG),Battalion 11,4411
-8802776.86441755,4293372.35415859,2019/08/27 00:00:00+00,35.9473,-79.07669,611 - Dispatched & cancelled en route,Battalion 11,4412
-8801009.11090375,4291106.48123611,2019/09/24 00:00:00+00,35.93082,-79.06081,444 - Power line down,Engine 31,4413
-8799259.16850848,4287244.03684994,2019/08/20 00:00:00+00,35.90272,-79.04509,"745 - Alarm system activation, no fire - unintentional",Battalion 11,4414
-8799095.52885702,4287965.56370607,2019/07/03 00:00:00+00,35.90797,-79.04362,"745 - Alarm system activation, no fire - unintentional",Engine 31,4415
-8799382.73314326,4287491.41209398,2019/09/14 00:00:00+00,35.90452,-79.0462,"745 - Alarm system activation, no fire - unintentional",Battalion 11,4416
-8802240.30447192,4297285.12227008,2019/08/27 00:00:00+00,35.97575,-79.07187,"745 - Alarm system activation, no fire - unintentional",Engine 31,4417
-8798819.45651985,4286603.63596492,2019/09/24 00:00:00+00,35.89806,-79.04114,"745 - Alarm system activation, no fire - unintentional",Engine 32,4418
-8799724.48398,4288296.79492295,2019/08/20 00:00:00+00,35.91038,-79.04927,611 - Dispatched & cancelled en route,Engine 32,4419
-8797513.67889284,4292039.99665168,2019/01/03 00:00:00+00,35.93761,-79.02941,"500 - Service Call, other",Engine 31,4420
-8800141.93207047,4287448.80817867,2019/10/02 00:00:00+00,35.90421,-79.05302,"651 - Smoke scare, odor of smoke",Battalion 11,4421
-8797136.30581905,4291428.18441582,2019/08/27 00:00:00+00,35.93316,-79.02602,552 - Police matter,Truck 74,4422
-8800019.4806306,4287476.29455654,2019/07/27 00:00:00+00,35.90441,-79.05192,611 - Dispatched & cancelled en route,Engine 31,4423
-8800936.75323473,4288412.24717877,2019/07/03 00:00:00+00,35.91122,-79.06016,443 - Breakdown of light ballast,Battalion 11,4424
-8800286.6474085,4288783.35201766,2019/09/24 00:00:00+00,35.91392,-79.05432,611 - Dispatched & cancelled en route,Engine 31,4425
-8799410.56301596,4287205.55676209,2019/10/02 00:00:00+00,35.90244,-79.04645,"745 - Alarm system activation, no fire - unintentional",Battalion 11,4426
-8797088.43843801,4290414.98910928,2019/08/27 00:00:00+00,35.92579,-79.02559,"510 - Person in distress, other",Battalion 11,4427
-8799935.9910125,4288107.1260207,2019/01/25 00:00:00+00,35.909,-79.05117,"745 - Alarm system activation, no fire - unintentional",Engine 31,4428
-8800019.4806306,4287476.29455654,2019/01/04 00:00:00+00,35.90441,-79.05192,"745 - Alarm system activation, no fire - unintentional",Engine 31,4429
-8797088.43843801,4290414.98910928,2019/07/03 00:00:00+00,35.92579,-79.02559,"745 - Alarm system activation, no fire - unintentional",Battalion 11,4430
-8799410.56301596,4287205.55676209,2019/09/15 00:00:00+00,35.90244,-79.04645,"745 - Alarm system activation, no fire - unintentional",Battalion 11,4431
-8799450.63803264,4287136.84265811,2019/08/27 00:00:00+00,35.90194,-79.04681,"745 - Alarm system activation, no fire - unintentional",Engine 32,4432
-8795039.04661251,4291465.30462623,2019/10/02 00:00:00+00,35.93343,-79.00718,322 - Motor vehicle accident with injuries,Engine 33,4433
-8797899.9575259,4287076.3746057,2019/08/20 00:00:00+00,35.9015,-79.03288,324 - Motor vehicle accident with no injuries.,Truck 72,4434
-8800347.87312844,4288600.54694017,2019/07/27 00:00:00+00,35.91259,-79.05487,"745 - Alarm system activation, no fire - unintentional",Engine 31,4435
-8800446.94747525,4292944.71697026,2019/02/01 00:00:00+00,35.94419,-79.05576,"500 - Service Call, other",Battalion 11,4436
-8795708.07675217,4292163.73814531,2019/07/03 00:00:00+00,35.93851,-79.01319,412 - Gas leak (natural gas or LPG),Battalion 11,4437
-8800610.58712671,4289067.87430496,2019/01/30 00:00:00+00,35.91599,-79.05723,"550 - Public service assistance, other",Engine 31,4438
-8799349.33729602,4289197.08012062,2019/08/20 00:00:00+00,35.91693,-79.0459,"600 - Good intent call, other",Engine 33,4439
-8800412.4384331,4288340.77659016,2019/08/27 00:00:00+00,35.9107,-79.05545,"745 - Alarm system activation, no fire - unintentional",Engine 31,4440
-8800281.08143396,4295033.5611921,2019/01/22 00:00:00+00,35.95938,-79.05427,"741 - Sprinkler activation, no fire - unintentional",Engine 34,4441
-8802477.41498731,4285939.91260348,2019/09/24 00:00:00+00,35.89323,-79.074,324 - Motor vehicle accident with no injuries.,Engine 35,4442
-8797523.69764701,4291496.9256462,2019/10/03 00:00:00+00,35.93366,-79.0295,611 - Dispatched & cancelled en route,Engine 33,4443
-8799144.50943296,4286602.26175464,2019/07/03 00:00:00+00,35.89805,-79.04406,"745 - Alarm system activation, no fire - unintentional",Battalion 11,4444
-8800264.38351034,4287213.80248374,2019/09/15 00:00:00+00,35.9025,-79.05412,"745 - Alarm system activation, no fire - unintentional",Battalion 11,4445
-8801046.95953062,4288354.52089764,2019/08/20 00:00:00+00,35.9108,-79.06115,611 - Dispatched & cancelled en route,Engine 35,4446
-8800699.64271935,4288590.92570544,2019/08/27 00:00:00+00,35.91252,-79.05803,622 - No incident found on arrival at dispatch address,Battalion 11,4447
-8801372.01244374,4288263.80878927,2019/07/27 00:00:00+00,35.91014,-79.06407,611 - Dispatched & cancelled en route,Engine 31,4448
-8799705.55966656,4285643.10532158,2019/07/27 00:00:00+00,35.89107,-79.0491,"400 - Hazardous condition, other",Reserve 35,4449
-8796853.55431244,4287825.37759879,2019/07/27 00:00:00+00,35.90695,-79.02348,553 - Public service,Engine 32,4450
-8798937.45518009,4287120.35133775,2019/07/27 00:00:00+00,35.90182,-79.0422,"745 - Alarm system activation, no fire - unintentional",Engine 32,4451
-8801139.35470798,4286598.13912482,2019/07/28 00:00:00+00,35.89802,-79.06198,444 - Power line down,Engine 35,4452
-8797060.60856531,4290874.1459723,2019/07/28 00:00:00+00,35.92913,-79.02534,553 - Public service,Reserve 33,4453
-8800214.28973949,4295089.94767663,2019/01/22 00:00:00+00,35.95979,-79.05367,"741 - Sprinkler activation, no fire - unintentional",Engine 34,4454
-8796271.35337559,4290468.60223391,2019/07/28 00:00:00+00,35.92618,-79.01825,"745 - Alarm system activation, no fire - unintentional",Engine 32,4455
-8798857.30514672,4286644.86235423,2019/07/28 00:00:00+00,35.89836,-79.04148,"745 - Alarm system activation, no fire - unintentional",Engine 31,4456
-8801856.25222869,4283959.97643193,2019/07/28 00:00:00+00,35.87882,-79.06842,112 - Fires in structure other than in a building,Battalion 11,4457
-8801426.55899423,4288181.34389283,2019/07/28 00:00:00+00,35.90954,-79.06456,611 - Dispatched & cancelled en route,Engine 31,4458
-8801967.57171948,4289580.58301978,2019/07/29 00:00:00+00,35.91972,-79.06942,"440 - Electrical  wiring/equipment problem, other",Engine 31,4459
-8802388.35939468,4285450.7345563,2019/07/29 00:00:00+00,35.88967,-79.0732,"745 - Alarm system activation, no fire - unintentional",Battalion 11,4460
-8801405.40829097,4285726.92507609,2019/01/22 00:00:00+00,35.89168,-79.06437,412 - Gas leak (natural gas or LPG),Battalion 11,4461
-8800356.7786877,4287949.07112907,2019/07/29 00:00:00+00,35.90785,-79.05495,"745 - Alarm system activation, no fire - unintentional",Battalion 11,4462
-8799671.05062442,4288327.03230005,2019/07/29 00:00:00+00,35.9106,-79.04879,"745 - Alarm system activation, no fire - unintentional",Battalion 11,4463
-8799923.74586852,4288485.09268516,2019/07/29 00:00:00+00,35.91175,-79.05106,622 - No incident found on arrival at dispatch address,Engine 32,4464
-8800395.74050948,4288637.65749676,2019/07/29 00:00:00+00,35.91286,-79.0553,"651 - Smoke scare, odor of smoke",Engine 31,4465
-8800019.4806306,4287476.29455654,2019/07/29 00:00:00+00,35.90441,-79.05192,611 - Dispatched & cancelled en route,Engine 31,4466
-8799499.6186086,4291312.70012754,2019/07/30 00:00:00+00,35.93232,-79.04725,733 - Smoke detector activation due to malfunction,Reserve 33,4467
-8800596.11559291,4289041.75842237,2019/07/30 00:00:00+00,35.9158,-79.0571,611 - Dispatched & cancelled en route,Engine 35,4468
-8797602.73448548,4291674.28002848,2019/07/30 00:00:00+00,35.93495,-79.03021,553 - Public service,Reserve 33,4469
-8801596.87781514,4288850.70203144,2019/07/30 00:00:00+00,35.91441,-79.06609,611 - Dispatched & cancelled en route,Truck 74,4470
-8800728.58578695,4286326.04901142,2019/07/30 00:00:00+00,35.89604,-79.05829,"400 - Hazardous condition, other",Engine 35,4471
-8799372.71438909,4288292.67165076,2019/07/30 00:00:00+00,35.91035,-79.04611,611 - Dispatched & cancelled en route,Engine 35,4472
-8800401.30648402,4287244.03684994,2019/01/22 00:00:00+00,35.90272,-79.05535,"745 - Alarm system activation, no fire - unintentional",Engine 31,4473
-8795470.96623679,4287540.88781797,2019/07/30 00:00:00+00,35.90488,-79.01106,"745 - Alarm system activation, no fire - unintentional",Engine 32,4474
-8800530.43709334,4286919.70894273,2019/07/30 00:00:00+00,35.90036,-79.05651,"745 - Alarm system activation, no fire - unintentional",Battalion 11,4475
-8797213.97342778,4290662.024089,2019/07/30 00:00:00+00,35.927587,-79.0267177,721 - Bomb scare - no bomb,Reserve 33,4476
-8800252.873075,4290404.08780629,2019/07/30 00:00:00+00,35.9257107,-79.0540166,553 - Public service,Engine 31,4477
-8801192.77693161,4284321.25699653,2019/07/30 00:00:00+00,35.8814496,-79.0624599,622 - No incident found on arrival at dispatch address,Battalion 11,4478
-8800294.43977286,4288573.05772065,2019/07/30 00:00:00+00,35.91239,-79.05439,"441 - Heat from short circuit (wiring), defective/worn",Battalion 11,4479
-8800440.2683058,4288316.03688046,2019/07/30 00:00:00+00,35.91052,-79.0557,"745 - Alarm system activation, no fire - unintentional",Engine 32,4480
-8795556.6822447,4290535.96268838,2019/07/30 00:00:00+00,35.92667,-79.01183,553 - Public service,Reserve 33,4481
-8801028.03521719,4295327.87435925,2019/07/30 00:00:00+00,35.96152,-79.06098,412 - Gas leak (natural gas or LPG),Battalion 11,4482
-8796712.17855913,4294801.14194335,2019/07/31 00:00:00+00,35.95769,-79.02221,611 - Dispatched & cancelled en route,Reserve 33,4483
