OBJECTID,GEOID10,Under18_Tot,Under5_Tot,Under5_ER,Under5_Hosp,FivePlus_Tot,FivePlus_ER,Tot_ER_Visits,Tot_Hosp_Visits,AsthmaCt,Diabetes1Ct,Diabetes2Ct,DiabetesOtherCt,PctUndr5ER,PctOvr5ER,PctAsthma,PctDiabetes,Shape__Area,Shape__Length
86,260690003002,43.0,15.0,,12.0,28.0,12.0,15.0,28.0,,0,0,0,,0.428571428571429,,0.0,80398176.0498047,50930.1871582297
87,260690003001,49.0,19.0,8.0,11.0,30.0,14.0,22.0,27.0,,0,0,0,0.421052631578947,0.466666666666667,,0.0,258865903.881836,83382.6945837555
88,260690009001,37.0,13.0,,8.0,24.0,11.0,16.0,21.0,,0,0,0,,0.458333333333333,,0.0,400381186.167969,100238.461127907
89,260690001002,67.0,27.0,10.0,17.0,40.0,19.0,29.0,38.0,,0,0,0,0.37037037037037,0.475,,0.0,31946026.6220703,30367.9283695343
90,260690008002,18.0,11.0,,9.0,7.0,,,13.0,,0,0,0,,,,0.0,366212344.061523,91713.9970588218
91,260690008001,18.0,8.0,,7.0,10.0,,6.0,12.0,,0,0,0,,,,0.0,319541425.732422,81867.6276014496
92,260690006001,48.0,22.0,8.0,14.0,26.0,12.0,20.0,28.0,,0,0,0,0.363636363636364,0.461538461538462,,0.0,112608851.083008,56468.3316115299
93,260699900000,,,,,,,,,,0,0,0,,,,,36596313570.8984,919080.3718464
94,260690006002,32.0,15.0,6.0,9.0,17.0,7.0,13.0,19.0,,0,0,0,0.4,0.411764705882353,,0.0,285659366.459961,94639.9875005898
95,260690002002,35.0,18.0,7.0,11.0,17.0,7.0,14.0,21.0,,0,0,0,0.388888888888889,0.411764705882353,,0.0,1159632236.71289,210247.720513333
96,260690002001,20.0,13.0,,8.0,7.0,,8.0,12.0,,0,0,0,,,,0.0,1091149771.3584,168784.184683843
97,260690002004,29.0,14.0,,10.0,15.0,6.0,10.0,19.0,,0,0,0,,0.4,,0.0,259396608.040039,96623.8852285251
98,260690001001,28.0,12.0,,7.0,16.0,8.0,13.0,15.0,,0,0,0,,0.5,,0.0,1078292869.56348,156158.159580533
99,260690005002,51.0,30.0,12.0,18.0,21.0,9.0,21.0,30.0,,0,0,0,0.4,0.428571428571429,,0.0,51567132.9980469,48604.9017989474
100,260690003003,31.0,17.0,6.0,11.0,14.0,,11.0,20.0,,0,0,0,0.352941176470588,,,0.0,83433516.2128906,48136.8720386578
101,260690006003,56.0,20.0,7.0,13.0,36.0,16.0,23.0,33.0,,0,0,0,0.35,0.444444444444444,,0.0,2200944752.66113,249088.095337793
102,260690009002,66.0,34.0,14.0,20.0,32.0,14.0,28.0,38.0,,0,0,0,0.411764705882353,0.4375,,0.0,1347823535.61133,169972.539104363
103,260250012002,78.0,38.0,13.0,25.0,40.0,17.0,30.0,48.0,,0,0,0,0.342105263157895,0.425,,0.0,19455980.4458008,26919.6269118742
104,260250013002,47.0,25.0,8.0,17.0,22.0,8.0,16.0,31.0,,0,0,0,0.32,0.363636363636364,,0.0,33141350.1550293,22480.279720899
105,260250013001,40.0,22.0,7.0,15.0,18.0,7.0,14.0,26.0,,0,0,0,0.318181818181818,0.388888888888889,,0.0,60344260.8381348,45556.1043924461
106,260250014002,35.0,17.0,7.0,10.0,18.0,6.0,13.0,22.0,,0,0,0,0.411764705882353,0.333333333333333,,0.0,67126371.9069824,39285.0764550351
107,260250014005,32.0,18.0,7.0,11.0,14.0,6.0,13.0,19.0,,0,0,0,0.388888888888889,0.428571428571429,,0.0,5158452.41308594,9113.08957736128
108,260250014001,28.0,14.0,,9.0,14.0,,10.0,18.0,,0,0,0,,,,0.0,10542798.6259766,13258.4763121598
109,260250014003,43.0,18.0,7.0,11.0,25.0,10.0,17.0,26.0,,0,0,0,0.388888888888889,0.4,,0.0,6578258.82519531,10602.0765428941
110,260250014004,32.0,19.0,7.0,12.0,13.0,,11.0,21.0,,0,0,0,0.368421052631579,,,0.0,5503084.92407227,9444.2045838121
111,260250015003,28.0,10.0,,6.0,18.0,7.0,11.0,17.0,,0,0,0,,0.388888888888889,,0.0,299616781.286865,80375.8361454264
112,261570003003,40.0,14.0,,9.0,26.0,11.0,16.0,24.0,,0,0,0,,0.423076923076923,,0.0,790960982.608398,155909.42010661
113,261570004002,50.0,26.0,11.0,15.0,24.0,10.0,21.0,29.0,,0,0,0,0.423076923076923,0.416666666666667,,0.0,724489204.459961,113858.743621125
114,261570004003,41.0,20.0,7.0,13.0,21.0,9.0,16.0,25.0,,0,0,0,0.35,0.428571428571429,,0.0,828497318.541016,115589.347439924
115,261570005001,81.0,32.0,12.0,20.0,49.0,22.0,34.0,47.0,,0,0,0,0.375,0.448979591836735,,0.0,531247559.317383,90943.5505065231
116,261579900000,,,,,,,,,,0,0,0,,,,,2332242675.15723,238495.241657726
117,261570002002,10.0,,,,7.0,,,9.0,,0,0,0,,,,0.0,1078515851.96973,151878.973297699
118,261570006001,60.0,39.0,15.0,24.0,21.0,9.0,24.0,36.0,,0,0,0,0.384615384615385,0.428571428571429,,0.0,161242203.704102,56261.0898005795
119,261635762001,11.0,,,,7.0,,,8.0,,0,0,0,,,,0.0,3428279.19287109,7851.23443097941
120,261635791001,86.0,47.0,17.0,30.0,39.0,18.0,35.0,51.0,13.0,0,0,0,0.361702127659574,0.461538461538462,0.151162790697674,0.0,4740366.29858398,10919.6260540747
121,261635863001,29.0,16.0,7.0,9.0,13.0,,12.0,17.0,,0,0,0,0.4375,,,0.0,13760023.6132813,17628.6081485424
122,261635665001,25.0,12.0,,7.0,13.0,,10.0,15.0,,0,0,0,,,,0.0,8846751.77246094,14146.6570141815
123,261635792004,61.0,28.0,11.0,17.0,33.0,16.0,27.0,34.0,,0,0,0,0.392857142857143,0.484848484848485,,0.0,2987999.89306641,7792.01126324738
124,261635883002,73.0,36.0,14.0,22.0,37.0,15.0,29.0,44.0,,0,0,0,0.388888888888889,0.405405405405405,,0.0,100279328.312256,48784.3656984707
125,261635904003,54.0,29.0,10.0,19.0,25.0,11.0,21.0,33.0,6.0,0,0,0,0.344827586206897,0.44,0.111111111111111,0.0,177868856.338623,85674.8496124828
126,261635636001,41.0,17.0,6.0,11.0,24.0,9.0,15.0,26.0,,0,0,0,0.352941176470588,0.375,,0.0,14102111.8791504,15935.3866446634
127,261635638001,34.0,15.0,,11.0,19.0,,9.0,25.0,,0,0,0,,,,0.0,9108429.34545898,14402.0989824733
128,261635643001,30.0,11.0,,7.0,19.0,6.0,10.0,20.0,,0,0,0,,0.315789473684211,,0.0,14300062.5690918,16633.3838359641
129,261635879002,46.0,22.0,8.0,14.0,24.0,9.0,17.0,29.0,,0,0,0,0.363636363636364,0.375,,0.0,14233392.029541,16103.2504004323
130,261635642002,48.0,26.0,10.0,16.0,22.0,10.0,20.0,28.0,,0,0,0,0.384615384615385,0.454545454545455,,0.0,9672032.94970703,12576.3907225252
131,261635879001,51.0,25.0,8.0,17.0,26.0,9.0,17.0,34.0,8.0,0,0,0,0.32,0.346153846153846,0.156862745098039,0.0,107564242.214111,49892.9257504629
132,261635650001,24.0,8.0,,6.0,16.0,6.0,8.0,16.0,,0,0,0,,0.375,,0.0,43601296.3283691,29598.5408501577
133,261635770005,25.0,16.0,6.0,10.0,9.0,,10.0,15.0,,0,0,0,0.375,,,0.0,2788541.07104492,7908.62963926152
134,261635765002,10.0,,,,7.0,,,6.0,,0,0,0,,,,0.0,2497183.69018555,6992.56198381378
135,261635894002,50.0,24.0,,19.0,26.0,10.0,15.0,35.0,,0,0,0,,0.384615384615385,,0.0,46329634.9016113,27555.8924315513
136,261635766001,11.0,6.0,,,,,,7.0,,0,0,0,,,,0.0,2524956.02587891,8171.84291240597
137,261635807004,29.0,12.0,,7.0,17.0,8.0,13.0,16.0,,0,0,0,,0.470588235294118,,0.0,3879082.32055664,8110.22625935049
138,261635774001,36.0,16.0,6.0,10.0,20.0,9.0,15.0,21.0,,0,0,0,0.375,0.45,,0.0,4001274.5222168,10647.0296243539
139,261635778005,37.0,12.0,,7.0,25.0,11.0,16.0,21.0,,0,0,0,,0.44,,0.0,2917957.51635742,6992.13713533843
140,261635816003,27.0,10.0,,8.0,17.0,8.0,10.0,17.0,,0,0,0,,0.470588235294118,,0.0,12237389.6801758,20233.9301011383
141,261635779004,44.0,24.0,9.0,15.0,20.0,9.0,18.0,26.0,,0,0,0,0.375,0.45,,0.0,2104801.23706055,5872.86592946759
142,261635816002,20.0,10.0,,7.0,10.0,,7.0,13.0,,0,0,0,,,,0.0,6897316.54003906,10522.8972675933
143,261635821001,8.0,,,,,,,,,0,0,0,,,,0.0,4694859.83618164,8739.63610787947
144,261635785003,47.0,22.0,8.0,14.0,25.0,11.0,19.0,28.0,,0,0,0,0.363636363636364,0.44,,0.0,5975348.7355957,10223.2875165088
145,261635773003,32.0,16.0,,11.0,16.0,7.0,12.0,20.0,,0,0,0,,0.4375,,0.0,2247534.76000977,6526.15742630854
146,261635772001,76.0,42.0,17.0,25.0,34.0,13.0,30.0,46.0,6.0,0,0,0,0.404761904761905,0.382352941176471,0.0789473684210526,0.0,6521982.31396484,11405.5490383667
147,261635771004,41.0,18.0,6.0,12.0,23.0,11.0,17.0,24.0,,0,0,0,0.333333333333333,0.478260869565217,,0.0,2685824.14282227,6691.40334495065
148,261635775003,33.0,13.0,,9.0,20.0,9.0,13.0,20.0,,0,0,0,,0.45,,0.0,2660779.25195313,7537.82050022209
149,261635776004,36.0,16.0,,11.0,20.0,9.0,14.0,22.0,,0,0,0,,0.45,,0.0,2675751.93725586,6635.67215445087
150,261635521005,49.0,30.0,10.0,20.0,19.0,9.0,19.0,30.0,,0,0,0,0.333333333333333,0.473684210526316,,0.0,2635460.75390625,7353.54507588999
151,261635521003,37.0,21.0,7.0,14.0,16.0,7.0,14.0,23.0,,0,0,0,0.333333333333333,0.4375,,0.0,1654991.82617188,5355.64802926477
152,261635521002,33.0,20.0,7.0,13.0,13.0,6.0,13.0,20.0,,0,0,0,0.35,0.461538461538462,,0.0,1097925.85058594,4585.12390199783
153,261635521001,39.0,23.0,8.0,15.0,16.0,7.0,15.0,24.0,7.0,0,0,0,0.347826086956522,0.4375,0.179487179487179,0.0,1194035.65869141,4580.22090198148
154,261635520002,48.0,27.0,10.0,17.0,21.0,9.0,19.0,29.0,6.0,0,0,0,0.37037037037037,0.428571428571429,0.125,0.0,2890623.10107422,7477.18009840538
155,261635520001,63.0,35.0,12.0,23.0,28.0,12.0,24.0,39.0,,0,0,0,0.342857142857143,0.428571428571429,,0.0,2915007.08740234,7520.89498538438
156,261635518003,27.0,10.0,,6.0,17.0,6.0,10.0,17.0,,0,0,0,,0.352941176470588,,0.0,4031152.6328125,8392.07304830687
157,261635518002,19.0,9.0,,7.0,10.0,,6.0,13.0,,0,0,0,,,,0.0,6356158.3203125,10098.7281371475
158,261635518001,12.0,,,,8.0,,,8.0,,0,0,0,,,,0.0,3846747.06445313,10643.8126761292
159,261635517003,,,,,,,,,,0,0,0,,,,,4949718.58349609,9104.84628284619
160,261635517002,9.0,7.0,,,,,,6.0,,0,0,0,,,,0.0,7055402.50341797,11394.9132249042
161,261635517001,,,,,,,,,,0,0,0,,,,,4848321.33984375,9415.70832039543
162,261635516002,54.0,27.0,10.0,17.0,27.0,12.0,22.0,32.0,10.0,0,0,0,0.37037037037037,0.444444444444444,0.185185185185185,0.0,4298115.484375,9805.10074400361
163,261635516001,120.0,64.0,23.0,41.0,56.0,25.0,48.0,72.0,22.0,0,0,0,0.359375,0.446428571428571,0.183333333333333,0.0,4642762.45068359,11338.6838574909
164,261635708001,64.0,36.0,14.0,22.0,28.0,12.0,26.0,38.0,,0,0,0,0.388888888888889,0.428571428571429,,0.0,7110788.01342773,10705.4706247822
165,261635670002,45.0,23.0,9.0,14.0,22.0,10.0,19.0,26.0,8.0,0,0,0,0.391304347826087,0.454545454545455,0.177777777777778,0.0,7232999.94506836,11855.0967393983
166,261635917003,56.0,27.0,9.0,18.0,29.0,10.0,19.0,37.0,,0,0,0,0.333333333333333,0.344827586206897,,0.0,87050896.3269043,47397.8490999409
167,261635859002,40.0,21.0,7.0,14.0,19.0,7.0,14.0,26.0,,0,0,0,0.333333333333333,0.368421052631579,,0.0,21282840.4633789,20838.2460386785
168,261635774002,22.0,10.0,,7.0,12.0,6.0,9.0,13.0,,0,0,0,,0.5,,0.0,2574067.30541992,7990.73369862398
169,261635776001,50.0,27.0,10.0,17.0,23.0,10.0,20.0,30.0,,0,0,0,0.37037037037037,0.434782608695652,,0.0,6149358.56860352,14087.1349875448
170,261635777002,45.0,19.0,7.0,12.0,26.0,11.0,18.0,27.0,,0,0,0,0.368421052631579,0.423076923076923,,0.0,3933403.5534668,8297.60421156556
171,261635775004,56.0,30.0,9.0,21.0,26.0,11.0,20.0,36.0,,0,0,0,0.3,0.423076923076923,,0.0,5645667.13647461,11012.6698644979
172,261635761001,45.0,22.0,9.0,13.0,23.0,8.0,17.0,28.0,,0,0,0,0.409090909090909,0.347826086956522,,0.0,20636050.0913086,21679.8187190463
173,261635765004,17.0,8.0,,,9.0,,7.0,10.0,,0,0,0,,,,0.0,2625715.05395508,6577.48265953513
174,261635765005,16.0,7.0,,,9.0,,6.0,10.0,,0,0,0,,,,0.0,3828848.36083984,10511.6428436407
175,261635764001,37.0,10.0,,9.0,27.0,9.0,10.0,27.0,,0,0,0,,0.333333333333333,,0.0,8344840.97509766,12794.9881253402
176,261635845002,19.0,,,,17.0,6.0,7.0,12.0,,0,0,0,,0.352941176470588,,0.0,27791239.7878418,21110.8380934528
177,261635846002,26.0,13.0,,9.0,13.0,,9.0,17.0,,0,0,0,,,,0.0,47684937.4118652,29020.0466623396
178,261635503001,7.0,,,,7.0,,,,,0,0,0,,,,0.0,6740518.234375,13169.2930114018
179,261635515002,48.0,23.0,9.0,14.0,25.0,11.0,20.0,28.0,,0,0,0,0.391304347826087,0.44,,0.0,10313037.3178711,18939.4931706776
180,261635515001,23.0,13.0,,8.0,10.0,,10.0,13.0,,0,0,0,,,,0.0,6977035.49853516,17675.422829927
181,261635514004,34.0,16.0,7.0,9.0,18.0,8.0,15.0,19.0,,0,0,0,0.4375,0.444444444444444,,0.0,2768955.47705078,9966.94045859445
182,261635514003,57.0,27.0,10.0,17.0,30.0,13.0,23.0,34.0,,0,0,0,0.37037037037037,0.433333333333333,,0.0,4182490.04443359,10712.1340689242
183,261635514002,20.0,9.0,,,11.0,,9.0,11.0,9.0,0,0,0,,,0.45,0.0,3596409.22460938,9192.83524395149
184,261635513001,37.0,20.0,8.0,12.0,17.0,7.0,15.0,22.0,8.0,0,0,0,0.4,0.411764705882353,0.216216216216216,0.0,1914588.37353516,7664.2950849867
185,261635566001,,,,,,,,,,0,0,0,,,,,6538883.23876953,10560.6140732331
186,261635940002,26.0,15.0,,10.0,11.0,,10.0,16.0,,0,0,0,,,,0.0,11948456.3583984,14537.7645719934
187,261635961002,,,,,,,,,,0,0,0,,,,,56781528.911377,32991.4773967969
188,261635576002,,,,,,,,,,0,0,0,,,,,9192022.32348633,16175.5357072704
189,261635577003,10.0,,,,8.0,,,6.0,,0,0,0,,,,0.0,5778090.07177734,12373.3650675708
190,261635577002,6.0,,,,,,,,,0,0,0,,,,0.0,6639183.87255859,10726.0089676113
191,261635619001,28.0,6.0,,,22.0,8.0,10.0,18.0,,0,0,0,,0.363636363636364,,0.0,47649108.3300781,30543.7762253046
192,261635577004,8.0,,,,,,,6.0,,0,0,0,,,,0.0,6776855.31933594,11528.3253575677
193,261635670001,115.0,61.0,19.0,42.0,54.0,22.0,41.0,74.0,,0,0,0,0.311475409836066,0.407407407407407,,0.0,16597286.1130371,17683.2566740446
194,260250030002,38.0,13.0,6.0,7.0,25.0,10.0,16.0,22.0,,0,0,0,0.461538461538462,0.4,,0.0,995803183.578125,126243.991970679
195,261635646001,19.0,8.0,,6.0,11.0,,,14.0,,0,0,0,,,,0.0,6475377.42553711,10125.5777440565
196,261635657002,37.0,18.0,7.0,11.0,19.0,8.0,15.0,22.0,,0,0,0,0.388888888888889,0.421052631578947,,0.0,12029822.1992188,16089.2932503272
197,261635715002,45.0,22.0,7.0,15.0,23.0,10.0,17.0,28.0,,0,0,0,0.318181818181818,0.434782608695652,,0.0,7721424.80859375,14553.9762138155
198,261635640001,,,,,,,,,,0,0,0,,,,,13564825.0415039,14438.5934246247
199,261635652001,34.0,19.0,7.0,12.0,15.0,6.0,13.0,21.0,7.0,0,0,0,0.368421052631579,0.4,0.205882352941176,0.0,13776013.605957,20635.0427600659
200,261635584001,17.0,7.0,,6.0,10.0,,,12.0,,0,0,0,,,,0.0,9051610.24804688,12719.145020885
201,261635647001,30.0,16.0,6.0,10.0,14.0,6.0,12.0,18.0,,0,0,0,0.375,0.428571428571429,,0.0,6909384.40942383,13208.1467950574
202,261635671001,35.0,17.0,7.0,10.0,18.0,8.0,15.0,20.0,,0,0,0,0.411764705882353,0.444444444444444,,0.0,10608660.3901367,14990.5767023411
203,261635592001,24.0,11.0,,8.0,13.0,,8.0,16.0,,0,0,0,,,,0.0,8016553.95703125,12585.9536525399
204,261635683002,39.0,22.0,9.0,13.0,17.0,7.0,16.0,23.0,,0,0,0,0.409090909090909,0.411764705882353,,0.0,4170621.22851563,8955.52522629976
205,261635657001,28.0,12.0,,10.0,16.0,7.0,9.0,19.0,,0,0,0,,0.4375,,0.0,14318365.4880371,16165.4770222351
206,261635585004,9.0,,,,8.0,,,7.0,,0,0,0,,,,0.0,8865058.23535156,12554.5356995977
207,261635641003,24.0,14.0,,10.0,10.0,,8.0,16.0,,0,0,0,,,,0.0,7770657.75073242,13531.4522719295
208,261635884002,13.0,,,,8.0,,,8.0,,0,0,0,,,,0.0,45303477.8779297,45605.5396001247
209,261635669002,60.0,29.0,9.0,20.0,31.0,12.0,21.0,39.0,,0,0,0,0.310344827586207,0.387096774193548,,0.0,5110225.94238281,10618.7309146136
210,261635564003,8.0,,,,6.0,,,6.0,,0,0,0,,,,0.0,41346111.2143555,26189.8275200887
211,261635567002,9.0,,,,6.0,,,,,0,0,0,,,,0.0,21330514.6904297,21396.2810292398
212,261635766004,16.0,8.0,,,8.0,,6.0,10.0,,0,0,0,,,,0.0,7878557.46459961,13990.4630230684
213,261635694003,48.0,24.0,10.0,14.0,24.0,8.0,18.0,30.0,,0,0,0,0.416666666666667,0.333333333333333,,0.0,12023076.3239746,18324.3373660858
214,261635856002,31.0,15.0,,10.0,16.0,6.0,11.0,20.0,6.0,0,0,0,,0.375,0.193548387096774,0.0,29493034.9472656,27462.6558045715
215,261635694001,28.0,10.0,,7.0,18.0,8.0,11.0,17.0,,0,0,0,,0.444444444444444,,0.0,4279571.60498047,8390.22319823107
216,261635671003,38.0,18.0,6.0,12.0,20.0,9.0,15.0,23.0,,0,0,0,0.333333333333333,0.45,,0.0,4285052.07226563,10946.9459452378
217,261635683003,23.0,10.0,,7.0,13.0,,8.0,15.0,,0,0,0,,,,0.0,6093179.39892578,9796.10295309807
218,261635668002,43.0,23.0,9.0,14.0,20.0,10.0,19.0,24.0,,0,0,0,0.391304347826087,0.5,,0.0,3020447.65405273,7078.93448629149
219,261635705001,38.0,18.0,7.0,11.0,20.0,10.0,17.0,21.0,,0,0,0,0.388888888888889,0.5,,0.0,3207370.11376953,7797.49022160254
220,261635736001,85.0,43.0,16.0,27.0,42.0,17.0,33.0,52.0,,0,0,0,0.372093023255814,0.404761904761905,,0.0,12078518.3959961,14812.755220559
221,261635785002,70.0,41.0,14.0,27.0,29.0,13.0,27.0,43.0,,0,0,0,0.341463414634146,0.448275862068966,,0.0,11709704.1437988,19937.5411259738
222,261635834002,34.0,16.0,,12.0,18.0,8.0,12.0,22.0,,0,0,0,,0.444444444444444,,0.0,2772207.05834961,6878.74961327388
223,261635740002,59.0,29.0,9.0,20.0,30.0,12.0,21.0,38.0,10.0,0,0,0,0.310344827586207,0.4,0.169491525423729,0.0,4736182.87548828,10474.3027105616
224,260490127043,27.0,14.0,,9.0,13.0,,9.0,18.0,,0,0,0,,,,0.0,136168957.503906,49232.2785556145
225,260490106102,28.0,16.0,6.0,10.0,12.0,,10.0,18.0,,0,0,0,0.375,,,0.0,117772487.290039,55571.5513837296
226,260490106105,11.0,6.0,,,,,,6.0,,0,0,0,,,,0.0,24307583.2583008,23584.1790499637
227,260490106103,17.0,9.0,,6.0,8.0,,7.0,10.0,,0,0,0,,,,0.0,66597190.652832,37099.2126808241
228,260490107001,35.0,13.0,,8.0,22.0,9.0,14.0,21.0,,0,0,0,,0.409090909090909,,0.0,286602969.025391,75417.9260850101
229,260490107002,26.0,15.0,6.0,9.0,11.0,,10.0,16.0,,0,0,0,0.4,,,0.0,266365168.960938,72970.087421668
230,260490107003,15.0,8.0,,6.0,7.0,,,10.0,,0,0,0,,,,0.0,40621893.7294922,34462.9517969335
231,260150107003,30.0,9.0,,6.0,21.0,9.0,12.0,18.0,,0,0,0,,0.428571428571429,,0.0,430162270.469971,98066.7521344177
232,260150105002,17.0,,,,12.0,,,12.0,,0,0,0,,,,0.0,455208175.09082,99468.5881476963
233,260150106004,28.0,15.0,6.0,9.0,13.0,,11.0,17.0,,0,0,0,0.4,,,0.0,421104753.868164,101561.287378401
234,260150106006,15.0,,,,12.0,,,11.0,,0,0,0,,,,0.0,358946513.210449,83410.940614938
235,260150106002,50.0,23.0,8.0,15.0,27.0,12.0,20.0,30.0,,0,0,0,0.347826086956522,0.444444444444444,,0.0,334906403.426758,98112.1320230353
236,261299501003,51.0,25.0,9.0,16.0,26.0,11.0,20.0,31.0,,0,0,0,0.36,0.423076923076923,,0.0,98385976.8554688,47622.5932006326
237,260130001004,55.0,25.0,6.0,19.0,30.0,10.0,16.0,39.0,,0,0,0,0.24,0.333333333333333,,0.0,65999325.1191406,48110.0254323816
238,260130002002,21.0,12.0,,8.0,9.0,,7.0,14.0,,0,0,0,,,,0.0,1519520686.91602,211125.904030688
239,260210103003,50.0,24.0,7.0,17.0,26.0,11.0,18.0,32.0,,0,0,0,0.291666666666667,0.423076923076923,,0.0,38443572.1005859,31499.371969354
240,260210103004,54.0,28.0,9.0,19.0,26.0,7.0,16.0,38.0,,0,0,0,0.321428571428571,0.269230769230769,,0.0,212827023.735596,81152.7266405093
241,261251340001,24.0,9.0,,,15.0,7.0,11.0,13.0,,0,0,0,,0.466666666666667,,0.0,14596059.2954102,16513.8386430213
242,261251350001,90.0,53.0,19.0,34.0,37.0,16.0,35.0,55.0,6.0,0,0,0,0.358490566037736,0.432432432432432,0.0666666666666667,0.0,21322809.5097656,21332.2649474122
243,261251344002,10.0,,,,6.0,,,7.0,,0,0,0,,,,0.0,22179196.8320313,24234.151288072
244,261251381002,12.0,,,,11.0,,,9.0,,0,0,0,,,,0.0,219936065.960449,62487.0154640441
245,261251381001,34.0,17.0,,12.0,17.0,6.0,11.0,23.0,,0,0,0,,0.352941176470588,,0.0,58059766.3085938,44782.7283792362
246,261251660002,10.0,6.0,,,,,,6.0,,0,0,0,,,,0.0,19687088.5507813,18792.1348924172
247,261251980001,15.0,6.0,,,9.0,,6.0,9.0,,0,0,0,,,,0.0,10485850.1430664,18291.2171294709
248,261251575001,27.0,9.0,,6.0,18.0,6.0,9.0,18.0,,0,0,0,,0.333333333333333,,0.0,13362375.3964844,16012.6716102333
249,261251572002,38.0,17.0,,12.0,21.0,9.0,14.0,24.0,,0,0,0,,0.428571428571429,,0.0,26815915.4414063,20612.2422110833
250,261251810003,13.0,8.0,,,,,,8.0,,0,0,0,,,,0.0,25653637.2363281,21488.4709302325
251,261251710002,16.0,,,,12.0,,6.0,10.0,,0,0,0,,,,0.0,2738781.14013672,6713.27358335673
252,261251710001,23.0,10.0,,7.0,13.0,,7.0,16.0,,0,0,0,,,,0.0,2965767.94921875,7366.13561482336
253,261251710003,31.0,13.0,,8.0,18.0,7.0,12.0,19.0,,0,0,0,,0.388888888888889,,0.0,3667157.48681641,7844.38080042545
254,261635547001,13.0,,,,8.0,,,10.0,,0,0,0,,,,0.0,14047294.7775879,16520.7247741794
255,261635541001,25.0,11.0,,6.0,14.0,6.0,11.0,14.0,,0,0,0,,0.428571428571429,,0.0,2707979.08691406,7294.29530280603
256,261635544003,42.0,19.0,8.0,11.0,23.0,11.0,19.0,23.0,12.0,0,0,0,0.421052631578947,0.478260869565217,0.285714285714286,0.0,3474521.89404297,7845.9686201382
257,261635590002,19.0,7.0,,6.0,12.0,6.0,7.0,12.0,,0,0,0,,0.5,,0.0,2647452.32421875,7524.49557489678
258,261635672011,34.0,19.0,6.0,13.0,15.0,6.0,12.0,22.0,,0,0,0,0.315789473684211,0.4,,0.0,6068080.28979492,11698.2761780589
259,261635592002,24.0,11.0,,8.0,13.0,,8.0,16.0,,0,0,0,,,,0.0,5907724.82788086,10786.2866609096
260,261635752004,40.0,18.0,,13.0,22.0,10.0,15.0,25.0,,0,0,0,,0.454545454545455,,0.0,3576117.62524414,9278.09241472637
261,261635556002,52.0,26.0,10.0,16.0,26.0,11.0,21.0,31.0,,0,0,0,0.384615384615385,0.423076923076923,,0.0,8280472.33544922,17379.3827568765
262,261635692002,53.0,25.0,9.0,16.0,28.0,11.0,20.0,33.0,7.0,0,0,0,0.36,0.392857142857143,0.132075471698113,0.0,4298564.72338867,9193.90458040523
263,261635623001,11.0,8.0,,,,,,8.0,,0,0,0,,,,0.0,17590519.8928223,23440.8931946735
264,261635617001,,,,,,,,,,0,0,0,,,,,76813999.3381348,44238.8607101642
265,261635812002,33.0,15.0,,10.0,18.0,7.0,12.0,21.0,,0,0,0,,0.388888888888889,,0.0,15216859.3720703,17560.5189203762
266,261635950002,30.0,16.0,6.0,10.0,14.0,,11.0,19.0,,0,0,0,0.375,,,0.0,4638367.6628418,9022.06069658015
267,261635950005,11.0,,,,7.0,,,6.0,,0,0,0,,,,0.0,6192446.00292969,9897.01929814647
268,261635940001,30.0,12.0,,8.0,18.0,8.0,12.0,18.0,,0,0,0,,0.444444444444444,,0.0,48014484.3769531,34004.8526330017
269,260239510003,22.0,8.0,,,14.0,6.0,9.0,13.0,,0,0,0,,0.428571428571429,,0.0,376910112.370361,100451.80797803
270,260239502003,83.0,33.0,11.0,22.0,50.0,22.0,33.0,50.0,,0,0,0,0.333333333333333,0.44,,0.0,490931312.528564,139350.902514638
271,260239503003,67.0,30.0,11.0,19.0,37.0,16.0,27.0,40.0,,0,0,0,0.366666666666667,0.432432432432432,,0.0,662287988.231201,146194.006392219
272,260239503002,31.0,13.0,,8.0,18.0,7.0,12.0,19.0,,0,0,0,,0.388888888888889,,0.0,461999465.568726,97588.910213033
273,260239503004,58.0,33.0,13.0,20.0,25.0,11.0,24.0,34.0,,0,0,0,0.393939393939394,0.44,,0.0,931545122.936279,161776.996735451
274,261030026001,18.0,8.0,,,10.0,,8.0,10.0,,0,0,0,,,,0.0,1407794197.49219,257264.678540806
275,261030013003,20.0,9.0,,,11.0,,9.0,11.0,,0,0,0,,,,0.0,1624027658.04688,267224.838939211
276,261030025001,49.0,20.0,6.0,14.0,29.0,12.0,18.0,31.0,,0,0,0,0.3,0.413793103448276,,0.0,62390011.9414063,47483.7226984841
277,261030025003,26.0,13.0,6.0,7.0,13.0,6.0,12.0,14.0,,0,0,0,0.461538461538462,0.461538461538462,,0.0,692204785.175781,136666.230615859
278,261030025002,24.0,14.0,,9.0,10.0,,10.0,14.0,,0,0,0,,,,0.0,76783554.9570313,58372.8049900333
279,261030018002,26.0,14.0,,9.0,12.0,,10.0,16.0,,0,0,0,,,,0.0,36543448.8085938,34109.2017571405
280,261030018003,23.0,7.0,,,16.0,,7.0,16.0,,0,0,0,,,,0.0,274323514.482422,84449.6463225178
