Reference_Id,Account,Agency_Application,Relief_Program,Application_Date,Relief_Amount,Household_Income,Household_Size,Financial_Hardship,Job_Loss,Reduced_Hours,Account_Type,Zip,Country,State,Location,Council_District,ObjectId
3QZQ-QLK3-VWPF,116410000.0,True,MCR,2021/08/25 00:00:00+00,119.73,1218.0,1.0,True,True,False,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",6.0,3518
VPQ3-N4VV-QF9N,6523021955.0,True,MCR,2021/10/08 00:00:00+00,253.87,2600.0,3.0,True,True,True,residential,40213.0,USA,Kentucky,"40213, Kentucky, USA",21.0,3519
WYP3-KV33-N3YG,6087630000.0,True,MCR,2021/08/25 00:00:00+00,329.53,40000.0,2.0,True,True,False,residential,40299.0,USA,Kentucky,"40299, Kentucky, USA",11.0,3520
92YK-2R2M-63C6,9470010000.0,False,MCR,2022/02/02 00:00:00+00,17.83,841.0,4.0,True,True,False,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",14.0,3521
MMZN-QKLP-WRQK,3554203119.0,True,MCR,2021/10/12 00:00:00+00,418.06,2400.0,2.0,True,True,True,residential,40258.0,USA,Kentucky,"40258, Kentucky, USA",1.0,3522
9ZZV-RKYW-CR6C,3936530000.0,True,MCR,2021/08/25 00:00:00+00,420.07,1300.0,1.0,True,True,False,residential,40241.0,USA,Kentucky,"40241, Kentucky, USA",17.0,3523
23L3-3QPZ-ZWQK,9771020000.0,False,MCR,2021/10/05 00:00:00+00,104.92,794.0,2.0,True,True,False,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,3524
KV3P-PK3Z-ZNT2,699881280.0,True,MCR,2021/08/25 00:00:00+00,400.33,2100.0,3.0,True,True,False,residential,40208.0,USA,Kentucky,"40208, Kentucky, USA",6.0,3525
Z3ZV-QLLY-MQPZ,8600478729.0,False,MCR,2021/10/05 00:00:00+00,187.9,2400.0,3.0,True,True,False,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",3.0,3526
Z3RW-RK44-3W4X,8412100778.0,True,MCR,2021/08/23 00:00:00+00,799.52,1400.0,4.0,True,True,True,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",14.0,3527
VRYW-VR23-HLXP,3024985725.0,True,MCR,2021/08/27 00:00:00+00,933.46,771.0,6.0,True,True,False,residential,40209.0,USA,Kentucky,"40209, Kentucky, USA",21.0,3528
3Q2R-3Z2Z-HJVC,7118798723.0,False,MCR,2021/10/05 00:00:00+00,219.59,2400.0,3.0,True,True,False,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",21.0,3529
KWVK-VPQM-4G9N,1007400000.0,False,MCR,2021/10/05 00:00:00+00,512.56,500.0,2.0,True,True,False,residential,40206.0,USA,Kentucky,"40206, Kentucky, USA",9.0,3530
WLZK-K342-F3FK,9669110000.0,False,MCR,2021/10/05 00:00:00+00,127.83,700.0,4.0,True,True,False,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",1.0,3531
92ZM-9MW2-KCXF,9062110000.0,False,MCR,2021/10/06 00:00:00+00,337.63,2886.0,3.0,True,True,False,residential,40258.0,USA,Kentucky,"40258, Kentucky, USA",14.0,3532
2N34-YPWV-F9RL,8453900000.0,False,MCR,2021/10/06 00:00:00+00,270.0,1002.0,1.0,True,True,False,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",25.0,3533
KVVQ-PWQ4-JJGY,2739520000.0,False,MCR,2021/10/08 00:00:00+00,362.13,4000.0,5.0,True,True,False,residential,40205.0,USA,Kentucky,"40205, Kentucky, USA",8.0,3534
NZWM-VY9L-4VHK,6165192657.0,False,MCR,2021/10/11 00:00:00+00,463.48,305.0,2.0,True,True,False,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",3.0,3535
Z3PK-ZV3Z-JX3M,411652916.0,False,MCR,2021/10/13 00:00:00+00,151.68,1588.0,5.0,True,True,False,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",14.0,3536
ZQNW-4PQN-Q2RY,2922147654.0,False,MCR,2021/10/13 00:00:00+00,93.06,1289.0,3.0,True,True,False,residential,40218.0,USA,Kentucky,"40218, Kentucky, USA",2.0,3537
KVVN-23PQ-NWMW,1885912074.0,False,MCR,2021/10/14 00:00:00+00,863.35,200.0,2.0,True,True,False,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",2.0,3538
PWML-23YP-R9PM,7232186236.0,False,MCR,2021/10/19 00:00:00+00,210.9,400.0,2.0,True,True,False,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,3539
YPLR-YL4L-XRJZ,4832741666.0,False,MCR,2021/10/19 00:00:00+00,243.19,700.0,2.0,True,True,False,residential,40299.0,USA,Kentucky,"40299, Kentucky, USA",11.0,3540
YPLY-VYMP-CR9J,241898967.0,False,MCR,2021/10/19 00:00:00+00,630.4,276.0,2.0,True,True,False,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,3541
3QKY-ZVNN-RKXW,1284535391.0,False,MCR,2021/10/20 00:00:00+00,259.09,2250.0,3.0,True,True,False,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",5.0,3542
L9MZ-KV3K-PWJF,4917330000.0,False,MCR,2021/10/20 00:00:00+00,238.45,120.0,4.0,True,True,False,residential,40222.0,USA,Kentucky,"40222, Kentucky, USA",7.0,3543
YVQW-LL9L-JFGZ,5852340000.0,False,MCR,2021/10/22 00:00:00+00,328.35,341.0,5.0,True,True,False,residential,40229.0,USA,Kentucky,"40229, Kentucky, USA",23.0,3544
4PZP-WYLM-4JVT,9816560697.0,False,MCR,2021/10/22 00:00:00+00,769.04,1257.0,6.0,True,True,False,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,3545
RPZ9-RP3L-LG4C,7827632883.0,False,MCR,2021/10/26 00:00:00+00,183.44,500.0,2.0,True,True,False,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",2.0,3546
YPMV-4Q34-RVXC,6687593934.0,False,MCR,2021/10/26 00:00:00+00,715.74,300.0,1.0,True,True,False,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",1.0,3547
Z3QZ-L9L2-PLXF,8028502872.0,False,MCR,2021/10/28 00:00:00+00,517.53,900.0,2.0,True,True,False,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",3.0,3548
4P4M-23V2-2GML,3097117388.0,False,MCR,2021/10/28 00:00:00+00,353.46,2240.0,3.0,True,True,False,residential,40213.0,USA,Kentucky,"40213, Kentucky, USA",21.0,3549
YVP4-RP3Z-PV2X,6464394073.0,False,MCR,2021/11/01 00:00:00+00,264.62,400.0,2.0,True,True,False,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,3550
KVMN-92QP-NR3Y,7267730512.0,False,MCR,2021/11/02 00:00:00+00,503.69,784.0,1.0,True,True,False,residential,40229.0,USA,Kentucky,"40229, Kentucky, USA",24.0,3551
N4VP-NZZW-VN69,2874620000.0,False,MCR,2021/11/04 00:00:00+00,615.68,1408.0,2.0,True,True,False,residential,40213.0,USA,Kentucky,"40213, Kentucky, USA",2.0,3552
QKZY-KVLV-LQNP,3196610000.0,False,MCR,2021/11/12 00:00:00+00,259.03,400.0,2.0,True,True,False,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,3553
LZR4-NWRW-LYWG,787307284.0,True,MCR,2021/10/12 00:00:00+00,167.85,1400.0,2.0,True,True,True,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",5.0,3554
Z3Y3-9MLV-PTPQ,2815315383.0,True,MCR,2021/08/23 00:00:00+00,318.91,964.0,3.0,True,True,True,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,3555
MQZZ-KW94-6CWC,5117694701.0,True,MCR,2021/08/24 00:00:00+00,912.42,2600.0,6.0,True,True,True,residential,40291.0,USA,Kentucky,"40291, Kentucky, USA",26.0,3556
NWW2-4ZQR-36ZV,8968840987.0,True,MCR,2021/08/30 00:00:00+00,486.73,814.0,3.0,True,True,False,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,3557
9MNK-YVMP-XZJ3,8634820000.0,True,MCR,2021/10/13 00:00:00+00,271.86,2600.0,3.0,True,True,True,residential,40218.0,USA,Kentucky,"40218, Kentucky, USA",2.0,3558
92YV-3ZWR-6HWH,6387310000.0,True,MCR,2021/08/24 00:00:00+00,422.26,900.0,1.0,True,True,True,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,3559
PK33-L9PN-GZZN,3357581190.0,True,MCR,2021/08/31 00:00:00+00,31.92,1898.0,8.0,True,True,False,residential,40241.0,USA,Kentucky,"40241, Kentucky, USA",17.0,3560
YP22-QKNR-CMLC,3667020000.0,True,MCR,2021/10/13 00:00:00+00,890.26,400.0,3.0,True,True,True,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",14.0,3561
QQKP-MM2N-4NCH,3065937976.0,True,MCR,2021/08/24 00:00:00+00,453.55,810.0,3.0,True,True,True,residential,40203.0,USA,Kentucky,"40203, Kentucky, USA",5.0,3562
L9VL-232Z-GCW6,7581478132.0,True,MCR,2021/09/02 00:00:00+00,572.61,225.0,4.0,True,True,False,residential,40213.0,USA,Kentucky,"40213, Kentucky, USA",2.0,3563
L9WV-3QVQ-QNH9,7336820000.0,True,MCR,2021/10/13 00:00:00+00,181.37,36000.0,6.0,True,True,True,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",2.0,3564
MQQY-QL9R-TPVV,3513300000.0,True,MCR,2021/08/25 00:00:00+00,241.11,794.0,6.0,True,True,True,residential,40208.0,USA,Kentucky,"40208, Kentucky, USA",6.0,3565
PKQ9-4PM9-JJ39,5576171651.0,True,MCR,2021/09/03 00:00:00+00,552.91,783.0,3.0,True,True,False,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",1.0,3566
WYPV-4Z2Q-XGNY,9880612539.0,True,MCR,2021/10/13 00:00:00+00,145.75,3500.0,3.0,True,True,True,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",2.0,3567
WYMM-3ZWQ-HGHR,9951727419.0,True,MCR,2021/08/27 00:00:00+00,200.9,600.0,6.0,True,True,True,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",2.0,3568
MQV3-VPPV-X442,4929493278.0,True,MCR,2021/09/03 00:00:00+00,231.63,262.0,3.0,True,True,False,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",14.0,3569
2N9Q-4QYV-JH9N,7339328508.0,True,MCR,2021/10/13 00:00:00+00,446.39,3600.0,3.0,True,True,True,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",21.0,3570
2R3L-WV32-4GYR,5588620000.0,True,MCR,2021/08/31 00:00:00+00,114.34,798.0,1.0,True,True,True,residential,40218.0,USA,Kentucky,"40218, Kentucky, USA",2.0,3571
PKZW-3QL3-JK6H,841740000.0,True,MCR,2021/09/01 00:00:00+00,104.32,725.0,1.0,True,True,True,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",21.0,3572
4PPW-WVV3-NJP6,5003277855.0,True,MCR,2021/09/01 00:00:00+00,301.79,700.0,3.0,True,True,True,residential,40291.0,USA,Kentucky,"40291, Kentucky, USA",2.0,3573
QKMV-QQQV-3JX4,7563130000.0,True,MCR,2021/09/01 00:00:00+00,448.05,500.0,1.0,True,True,True,residential,40223.0,USA,Kentucky,"40223, Kentucky, USA",18.0,3574
QL3V-QLLM-YL3W,772530000.0,True,MCR,2021/09/01 00:00:00+00,882.73,4000.0,3.0,True,True,True,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",1.0,3575
PWVZ-MMLN-RXPY,2027302789.0,True,MCR,2021/09/02 00:00:00+00,373.27,794.0,1.0,True,True,True,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",5.0,3576
VPZR-NWVN-MXL3,336639007.0,True,MCR,2021/09/03 00:00:00+00,169.58,1300.0,1.0,True,True,True,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",5.0,3577
VYRR-RQPV-N6ZV,4789545146.0,True,MCR,2021/09/03 00:00:00+00,646.57,400.0,1.0,True,True,True,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,3578
N4MZ-RPQM-WZJP,9975310000.0,True,MCR,2021/09/07 00:00:00+00,299.33,2044.0,3.0,True,True,True,residential,40217.0,USA,Kentucky,"40217, Kentucky, USA",15.0,3579
YVN9-QLNQ-N62J,4377004560.0,True,MCR,2021/09/07 00:00:00+00,983.4,7500.0,4.0,True,True,True,residential,40059.0,USA,Kentucky,"40059, Kentucky, USA",16.0,3580
PWZV-92N2-QXCR,492530000.0,True,MCR,2021/09/09 00:00:00+00,356.03,900.0,1.0,True,True,True,residential,40242.0,USA,Kentucky,"40242, Kentucky, USA",7.0,3581
3QKK-Z3PZ-CC6T,7393240000.0,True,MCR,2021/09/14 00:00:00+00,804.66,3500.0,4.0,True,True,True,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",24.0,3582
23PL-ZVNV-QGXV,8464482609.0,True,MCR,2021/09/14 00:00:00+00,840.9,700.0,4.0,True,True,True,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",21.0,3583
MMYV-WV9K-WVTX,8753914596.0,True,MCR,2021/09/16 00:00:00+00,549.57,5000.0,3.0,True,True,True,residential,40245.0,USA,Kentucky,"40245, Kentucky, USA",19.0,3584
VYWV-PK2W-VKNR,363830000.0,True,MCR,2021/09/17 00:00:00+00,113.55,2600.0,2.0,True,True,True,residential,40291.0,USA,Kentucky,"40291, Kentucky, USA",2.0,3585
9MVQ-ZVZR-36R9,6627255273.0,True,MCR,2021/09/20 00:00:00+00,125.13,1315.0,4.0,True,True,True,residential,40291.0,USA,Kentucky,"40291, Kentucky, USA",22.0,3586
PW32-MMVZ-YLH3,3366710000.0,True,MCR,2021/09/21 00:00:00+00,224.8,2600.0,4.0,True,True,True,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",1.0,3587
WYMK-3ZVV-9JC4,1612841973.0,True,MCR,2021/09/21 00:00:00+00,25.91,260.0,6.0,True,True,True,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",21.0,3588
PW42-PKWQ-KQG2,1245709046.0,True,MCR,2021/10/19 00:00:00+00,348.48,3400.0,7.0,True,True,True,residential,40229.0,USA,Kentucky,"40229, Kentucky, USA",23.0,3589
RPK3-4ZPL-ML3V,3576315902.0,True,MCR,2021/09/10 00:00:00+00,230.7,3500.0,5.0,True,True,False,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,3590
L9PP-2NL9-GX4F,2654885857.0,True,MCR,2021/10/22 00:00:00+00,848.07,790.0,2.0,True,True,True,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",6.0,3591
YVNV-QLP9-QCMG,6277025635.0,True,MCR,2021/10/22 00:00:00+00,561.83,600.0,4.0,True,True,True,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,3592
KVRQ-L93Y-TCRC,1358600000.0,True,MCR,2021/09/13 00:00:00+00,105.92,1550.0,3.0,True,True,False,residential,40118.0,USA,Kentucky,"40118, Kentucky, USA",13.0,3593
QLMQ-YPVV-LP9F,4111363888.0,True,MCR,2021/10/25 00:00:00+00,397.16,4000.0,5.0,True,True,True,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",2.0,3594
9ZZN-PKMR-LC3L,1194695910.0,True,MCR,2021/09/13 00:00:00+00,171.43,700.0,3.0,True,True,False,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",3.0,3595
WVZP-Z3W3-MYFW,5614720000.0,True,MCR,2021/10/25 00:00:00+00,38.1,1100.0,1.0,True,True,True,residential,40218.0,USA,Kentucky,"40218, Kentucky, USA",2.0,3596
LLK9-NWWK-ZXJ4,3507474065.0,True,MCR,2021/09/16 00:00:00+00,250.44,200.0,1.0,True,True,False,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",5.0,3597
PKM2-PK94-QMFZ,9420788478.0,True,MCR,2021/09/17 00:00:00+00,143.26,2400.0,5.0,True,True,False,residential,40299.0,USA,Kentucky,"40299, Kentucky, USA",2.0,3598
PQLY-ZVML-ZNYJ,8473530000.0,True,MCR,2021/10/25 00:00:00+00,166.07,4000.0,4.0,True,True,True,residential,40241.0,USA,Kentucky,"40241, Kentucky, USA",16.0,3599
4PR4-RPK3-PZML,6439910000.0,True,MCR,2021/10/25 00:00:00+00,491.04,1300.0,2.0,True,True,True,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,3600
PKML-4PMY-2ZP2,3142820000.0,False,MCR,2021/12/25 00:00:00+00,104.68,1700.0,1.0,True,False,True,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",2.0,3601
9M2L-2NML-RMJR,3824424038.0,False,MCR,2022/01/01 00:00:00+00,169.87,4200.0,4.0,True,False,True,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",25.0,3602
QL2V-YP4V-JPYQ,7456567247.0,False,MCR,2022/01/10 00:00:00+00,460.09,1700.0,5.0,True,False,True,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",2.0,3603
3QR4-YPQ3-VJGF,2218823619.0,False,MCR,2022/01/18 00:00:00+00,606.9,5000.0,7.0,True,False,True,residential,40228.0,USA,Kentucky,"40228, Kentucky, USA",23.0,3604
KWNZ-KW9V-ZCLK,1036310000.0,False,MCR,2022/01/18 00:00:00+00,428.54,45000.0,3.0,True,False,True,residential,40229.0,USA,Kentucky,"40229, Kentucky, USA",22.0,3605
VP2W-QQQZ-LW2W,2398387977.0,False,MCR,2022/01/25 00:00:00+00,230.45,2300.0,4.0,True,False,True,residential,40213.0,USA,Kentucky,"40213, Kentucky, USA",1.0,3606
23M3-NW2L-2CYZ,2305970743.0,False,MCR,2022/01/31 00:00:00+00,64.35,2200.0,5.0,True,False,True,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",15.0,3607
RPNZ-L9Z2-YCJJ,554949169.0,True,MCR,2021/09/17 00:00:00+00,60.28,2200.0,1.0,True,True,False,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",5.0,3608
YP3V-YVWN-WWLC,7189140000.0,False,MCR,2022/01/31 00:00:00+00,46.69,1850.0,2.0,True,False,True,residential,,USA,Kentucky,", Kentucky, USA",,3609
WVVP-2RRQ-RX96,5029338278.0,True,MCR,2021/09/30 00:00:00+00,780.0,730.0,1.0,True,False,True,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",1.0,3610
N42P-L99M-QZ4X,5075053516.0,False,MCR,2022/02/02 00:00:00+00,426.61,2720.0,2.0,True,False,True,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",1.0,3611
MMZ2-LLYY-6FV3,7992810000.0,True,MCR,2021/09/17 00:00:00+00,560.22,794.0,3.0,True,True,False,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,3612
9MML-MQ3Z-6NNY,9615696391.0,True,MCR,2021/08/23 00:00:00+00,26.14,200.0,2.0,True,False,True,residential,40208.0,USA,Kentucky,"40208, Kentucky, USA",3.0,3613
RPKW-4PQL-KZC2,6261110000.0,False,MCR,2022/02/07 00:00:00+00,74.22,2392.0,1.0,True,False,True,residential,40258.0,USA,Kentucky,"40258, Kentucky, USA",14.0,3614
4Z2P-LLMY-RM2Q,2648177451.0,False,MCR,2021/09/07 00:00:00+00,712.8,1005.0,4.0,True,True,False,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",5.0,3615
LLM2-L9YN-2XNT,3286920000.0,True,MCR,2021/09/30 00:00:00+00,612.26,900.0,4.0,True,False,True,residential,40218.0,USA,Kentucky,"40218, Kentucky, USA",26.0,3616
QLRZ-4ZLV-4P6P,9815090672.0,True,MCR,2021/09/20 00:00:00+00,225.75,979.0,2.0,True,True,False,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,3617
NZZK-WY94-TT3F,4077330000.0,False,MCR,2021/09/06 00:00:00+00,291.3,22000.0,1.0,True,False,True,residential,40203.0,USA,Kentucky,"40203, Kentucky, USA",6.0,3618
9MPM-YV9Y-JHGZ,9973510000.0,True,MCR,2021/08/23 00:00:00+00,755.27,300.0,3.0,True,False,True,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,3619
3QMN-4ZV4-H92K,2964310000.0,False,MCR,2021/08/23 00:00:00+00,270.45,1850.0,4.0,True,False,False,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",3.0,3620
LZ3K-VP3V-H4PV,3873700000.0,True,MCR,2022/02/02 00:00:00+00,790.51,2300.0,4.0,True,False,True,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",12.0,3621
MMLK-VRZP-X6TR,1528792398.0,False,MCR,2021/10/05 00:00:00+00,296.5,700.0,2.0,True,False,True,residential,40258.0,USA,Kentucky,"40258, Kentucky, USA",12.0,3622
PQK9-3ZVV-4PJG,5423123849.0,False,MCR,2021/09/08 00:00:00+00,154.73,1025.0,1.0,True,True,False,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,3623
WVN3-LLKQ-9QLY,9974900000.0,True,MCR,2021/09/30 00:00:00+00,481.49,1900.0,2.0,True,False,True,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",14.0,3624
KVRM-KWNK-4M64,9341210000.0,True,MCR,2021/09/21 00:00:00+00,234.19,1030.0,4.0,True,True,False,residential,40258.0,USA,Kentucky,"40258, Kentucky, USA",1.0,3625
N4R4-VPLQ-RVQ6,2933200000.0,False,MCR,2021/09/07 00:00:00+00,30.28,2878.0,5.0,True,False,True,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,3626
MMRZ-K3LV-TY2P,8027510000.0,True,MCR,2021/08/24 00:00:00+00,195.01,5000.0,5.0,True,False,True,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",3.0,3627
NWZY-9MQ3-GNL3,8302010000.0,False,MCR,2021/08/23 00:00:00+00,924.84,4400.0,5.0,True,False,False,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,3628
QKR2-LZL3-MZFM,3979800000.0,False,MCR,2021/10/05 00:00:00+00,914.8,2300.0,6.0,True,False,True,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",25.0,3629
YV3P-N4MP-CFMV,6212200000.0,True,MCR,2022/02/03 00:00:00+00,142.99,2200.0,5.0,True,False,True,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",3.0,3630
23RY-MQ9P-FNH9,7458600000.0,True,MCR,2021/09/21 00:00:00+00,135.19,3500.0,3.0,True,True,False,residential,40229.0,USA,Kentucky,"40229, Kentucky, USA",23.0,3631
23N3-VYMV-KC6C,3150610000.0,True,MCR,2021/08/23 00:00:00+00,537.1,300.0,4.0,True,False,False,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",1.0,3632
VPZ3-3ZQ3-QYYQ,4945720078.0,True,MCR,2021/09/30 00:00:00+00,518.6,840.0,2.0,True,False,True,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,3633
NW2P-3QVL-H2RR,1190770932.0,True,MCR,2021/08/24 00:00:00+00,568.19,5000.0,3.0,True,False,True,residential,40207.0,USA,Kentucky,"40207, Kentucky, USA",9.0,3634
4P2L-4ZZ3-WFT6,9857770604.0,True,MCR,2021/09/22 00:00:00+00,799.95,900.0,1.0,True,True,False,residential,40208.0,USA,Kentucky,"40208, Kentucky, USA",6.0,3635
PW4Z-NWR3-WK9Y,9100439015.0,True,MCR,2022/02/09 00:00:00+00,577.46,3200.0,4.0,True,False,True,residential,40291.0,USA,Kentucky,"40291, Kentucky, USA",2.0,3636
L9PY-PK2V-ZTCX,4920020000.0,True,MCR,2021/08/23 00:00:00+00,356.19,300.0,4.0,True,False,False,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,3637
VPV9-4ZLQ-P6GY,6199780477.0,False,MCR,2021/10/06 00:00:00+00,89.17,29000.0,4.0,True,False,True,residential,40220.0,USA,Kentucky,"40220, Kentucky, USA",26.0,3638
3QZQ-234R-26J3,7652340000.0,False,MCR,2021/09/07 00:00:00+00,361.34,2200.0,5.0,True,False,True,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",24.0,3639
N4R4-LLZL-TWXN,1188082535.0,False,MCR,2021/09/08 00:00:00+00,510.75,2100.0,2.0,True,True,False,residential,40223.0,USA,Kentucky,"40223, Kentucky, USA",17.0,3640
ZV92-2RNR-W6JN,9939051007.0,False,MCR,2021/10/06 00:00:00+00,241.06,687.0,7.0,True,False,True,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",25.0,3641
92QV-PWPL-HCX6,2053866898.0,True,MCR,2021/08/23 00:00:00+00,444.08,794.0,8.0,True,False,False,residential,40218.0,USA,Kentucky,"40218, Kentucky, USA",26.0,3642
9MWL-LLZL-FRHZ,3044620000.0,True,MCR,2021/10/01 00:00:00+00,171.87,1300.0,1.0,True,False,True,residential,40218.0,USA,Kentucky,"40218, Kentucky, USA",2.0,3643
23PK-4Z3R-VJHT,1449510000.0,True,MCR,2021/08/24 00:00:00+00,291.28,1100.0,2.0,True,False,True,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",4.0,3644
WVKN-N4ZR-FMY2,7192179800.0,False,MCR,2021/09/07 00:00:00+00,475.0,2400.0,6.0,True,False,True,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",1.0,3645
MQYY-YP9V-4T6T,266872648.0,True,MCR,2021/09/26 00:00:00+00,699.6,700.0,4.0,True,True,False,residential,40218.0,USA,Kentucky,"40218, Kentucky, USA",1.0,3646
WY3V-LLMN-JNQM,4601284004.0,False,MCR,2021/09/09 00:00:00+00,685.84,50.0,3.0,True,True,False,residential,40208.0,USA,Kentucky,"40208, Kentucky, USA",3.0,3647
N42P-PWQ3-T9CZ,266510000.0,True,MCR,2022/02/16 00:00:00+00,457.0,767.0,2.0,True,False,True,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",6.0,3648
4Z4K-QLQ9-XHHY,66272775.0,False,MCR,2021/10/06 00:00:00+00,308.81,1790.0,4.0,True,False,True,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",1.0,3649
YPKV-YVKP-HV9R,5706030000.0,False,MCR,2021/08/24 00:00:00+00,334.25,2200.0,4.0,True,False,False,residential,40299.0,USA,Kentucky,"40299, Kentucky, USA",11.0,3650
MQVW-VPR4-CCFN,7569030000.0,True,MCR,2021/10/01 00:00:00+00,380.94,5000.0,6.0,True,False,True,residential,40223.0,USA,Kentucky,"40223, Kentucky, USA",18.0,3651
VYNV-9M4P-N33W,9061820000.0,True,MCR,2021/08/24 00:00:00+00,639.36,1300.0,2.0,True,False,True,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",2.0,3652
PW93-Z3YN-GW9H,9326500000.0,False,MCR,2021/09/07 00:00:00+00,770.48,14124.0,4.0,True,False,True,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",13.0,3653
WVLR-RPQ2-C2Y3,5497310000.0,True,MCR,2021/09/27 00:00:00+00,219.39,1300.0,4.0,True,True,False,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",3.0,3654
3ZQL-PW3N-LRRT,6377040000.0,False,MCR,2021/09/09 00:00:00+00,120.74,500.0,8.0,True,True,False,residential,40291.0,USA,Kentucky,"40291, Kentucky, USA",22.0,3655
ZVNQ-WLL9-PVHC,1949096869.0,False,MCR,2021/09/09 00:00:00+00,148.25,3360.0,6.0,True,True,False,residential,40229.0,USA,Kentucky,"40229, Kentucky, USA",24.0,3656
L9KV-MMY9-Z69H,9969828317.0,False,MCR,2021/09/13 00:00:00+00,612.81,2400.0,5.0,True,True,False,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",14.0,3657
