OBJECTID,LINE86330,FRAME86330,YEAR,MODEL86330,SCALE86330,CAN_NBR86330,FLGTDATE86330,PRINTSAVAIL,SHAPEAREA,SHAPELEN
2221,50,20,1986,50020,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2268910.4013375,6204.03152841383
2222,50,19,1986,50019,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2045261.28108047,5949.86893774536
2223,50,18,1986,50018,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2247657.43649063,6148.18593001113
2224,50,17,1986,50017,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2044727.73257031,5923.41659967475
2225,50,16,1986,50016,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2175661.04637656,6057.65920530474
2226,50,15,1986,50015,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2251847.08269141,6135.03030794198
2227,50,14,1986,50014,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2063744.29931484,5943.86598476486
2228,50,13,1986,50013,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2215426.03450625,6123.04469603633
2229,50,12,1986,50012,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2162208.00316875,6055.44439651536
2230,50,11,1986,50011,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2285499.33255625,6184.31134092164
2231,50,10,1986,50010,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,1960861.47581953,5829.55891282188
2232,50,9,1986,50009,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2491730.80881641,6401.75629405222
2233,50,8,1986,50008,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2356170.62055156,6264.28076893723
2234,47,8,1986,47008,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2596789.85738047,6793.87689265527
2235,47,7,1986,47007,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2706749.16886328,6913.12932742291
2236,47,6,1986,47006,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2500139.98861172,6750.50230216617
2237,47,5,1986,47005,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,3105084.20575078,7297.09903765015
2238,47,4,1986,47004,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2371522.92170078,6673.12943897673
2239,47,3,1986,47003,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2602817.23513359,6870.80022010677
2240,47,2,1986,47002,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,3128729.29967031,7314.78617649757
2241,48,8,1986,48008,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2241439.48614453,6270.72489932162
2242,48,7,1986,48007,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2300225.23164219,6337.38625067129
2243,48,6,1986,48006,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2434336.49288516,6473.2543489584
2244,48,5,1986,48005,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2461737.37614609,6501.46740743517
2245,48,4,1986,48004,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2207454.86509531,6253.50992380279
2246,48,3,1986,48003,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2454266.84296875,6493.54646684599
2247,48,2,1986,48002,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2348449.79958203,6413.64882968713
2248,49,7,1986,49007,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2627205.13965625,6803.04561327546
2249,49,6,1986,49006,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2805755.16592266,6971.885417558
2250,49,5,1986,49005,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2661430.7376,6843.43968746493
2251,49,4,1986,49004,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2986404.62198906,7143.30438428291
2252,49,3,1986,49003,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2710476.54103672,6904.55743595802
2253,49,2,1986,49002,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2596015.66849609,6814.69439418811
2254,50,7,1986,50007,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2424688.57512813,6340.17817188774
2255,50,6,1986,50006,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2461662.80570938,6398.21498110542
2256,50,5,1986,50005,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2500387.78245078,6466.98420940635
2257,50,4,1986,50004,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2720697.42622969,6728.61035038185
2258,50,3,1986,50003,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2591832.92274922,6639.02076982955
2259,50,2,1986,50002,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2149052.10264219,6365.18549868709
2260,51,1,1986,51001,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,7215996.76101172,11816.439772013
2261,51,2,1986,51002,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2765298.62449844,6815.53433587969
2262,51,3,1986,51003,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2788619.44089609,6856.57969273406
2263,51,4,1986,51004,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2667525.64119688,6769.84588734521
2264,51,5,1986,51005,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2806856.21220547,6917.8822922403
2265,51,6,1986,51006,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2369892.31702656,6516.52463016229
2266,51,7,1986,51007,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2994019.1144875,7100.75828219061
2267,51,8,1986,51008,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2689530.76901641,6828.00850095024
2268,51,9,1986,51009,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2821500.101625,6960.07371084279
2269,51,10,1986,51010,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2530764.69923906,6697.70270348209
2270,51,11,1986,51011,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2722469.30887422,6868.10058372102
2271,51,12,1986,51012,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2766666.6423625,6890.89547249627
2272,51,13,1986,51013,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2570100.47745391,6690.80613633423
2273,51,14,1986,51014,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2788537.54406406,6882.97077147096
2274,51,15,1986,51015,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2245262.99329375,6360.9025094516
2275,51,16,1986,51016,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2295110.22798438,6396.28495438947
2276,51,17,1986,51017,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,1996678.42410938,6110.22702631506
2277,51,18,1986,51018,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2187980.23908516,6312.39710171653
2278,51,19,1986,51019,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,1979778.549975,6156.88619269824
2279,51,20,1986,51020,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2237603.59170859,6439.64432762208
2280,51,21,1986,51021,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2221339.90338828,6468.62055343516
2281,51,22,1986,51022,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2694605.05188359,6926.9949584699
2282,51,23,1986,51023,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2959151.09614766,7201.65904706011
2283,51,24,1986,51024,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,3029516.78936563,7309.98287568322
2284,51,25,1986,51025,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,3218447.38413594,7529.01349271216
2285,51,26,1986,51026,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2359137.78600156,6905.29210722251
2286,51,28,1986,51028,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,3481190.62667969,8297.54578810124
2287,52,26,1986,52026,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,1786430.27604609,5362.05675774816
2288,52,25,1986,52025,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,1985613.15642813,5661.41033242733
2289,52,24,1986,52024,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2173604.51802656,5920.04923937356
2290,52,23,1986,52023,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2144074.80526641,5895.58726713324
2291,52,22,1986,52022,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,1761174.85913516,5453.7565226081
2292,52,21,1986,52021,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2048668.43282813,5818.15159030921
2293,52,20,1986,52020,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,1947777.36999609,5728.37280572921
2294,52,19,1986,52019,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,1932551.18427266,5752.89946024245
2295,52,18,1986,52018,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,1976218.09004297,5857.06694682635
2296,52,17,1986,52017,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,1892289.79120156,5820.45835142603
2297,52,16,1986,52016,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2307011.23073359,6268.38679471356
2298,52,15,1986,52015,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2166116.76804531,6127.74163655964
2299,52,14,1986,52014,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2134547.38867969,6093.20714237672
2300,52,13,1986,52013,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2242975.63504688,6192.4555425202
2301,52,12,1986,52012,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2405533.9027375,6353.36704168853
2302,52,11,1986,52011,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2263604.73408984,6204.87663351993
2303,52,10,1986,52010,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,1953064.89995625,5873.02328917501
2304,52,9,1986,52009,1 in.=330 ft.,9,1986/03/28 00:00:00+00,NO,2319035.60361719,6255.34011433084
