OBJECTID,PL_LNGTH,PL_TOWNSHIP,PL_RANGE,PL_SECTION,PL_QUARTER,PL_SIXTEENTH,PL_GOVTLOT,PL_FEA_SYM,SHAPE_Length
1325,1327.20045,0.0,0.0,0.0,1.0,1.0,1.0,QS,1327.20045462678
1329,2661.1923,0.0,0.0,1.0,1.0,1.0,0.0,SC,2661.19229939969
1339,2594.12079,0.0,0.0,0.0,1.0,1.0,0.0,QS,2594.12097106685
1340,2612.29857,0.0,0.0,1.0,1.0,1.0,0.0,SC,2612.29857432189
1341,2547.74536,0.0,0.0,1.0,1.0,1.0,0.0,SC,2547.74515801818
1343,1319.28489,0.0,0.0,0.0,1.0,1.0,0.0,QS,1319.28499152348
1344,2642.18895,0.0,0.0,1.0,1.0,1.0,0.0,SC,2642.18895151248
1345,2482.55987,0.0,0.0,1.0,1.0,1.0,0.0,SC,2482.55987144602
1348,1324.5718,0.0,0.0,0.0,0.0,1.0,1.0,SX,1324.57179943899
1349,1318.23259,0.0,0.0,1.0,1.0,1.0,1.0,SC,1318.23258953297
1352,2688.05093,0.0,0.0,1.0,1.0,1.0,0.0,SC,2688.05093373335
1353,1888.88502,0.0,0.0,1.0,1.0,1.0,0.0,SC,1888.88501849538
1359,2646.79476,0.0,0.0,1.0,1.0,1.0,0.0,SC,2646.79462756939
1361,1319.2394,0.0,0.0,1.0,1.0,1.0,1.0,SC,1319.23939949917
1362,1327.84963,0.0,0.0,0.0,1.0,1.0,1.0,QS,1327.8496270119
1363,1304.22356,0.0,0.0,1.0,1.0,1.0,1.0,SC,1304.22355819298
1373,1333.09891,0.0,0.0,1.0,1.0,1.0,0.0,SC,1333.09909506315
1374,2644.41662,0.0,0.0,0.0,1.0,1.0,0.0,QS,2644.41662066638
1375,1333.09874,0.0,0.0,1.0,1.0,1.0,0.0,SC,1333.09855873462
1377,2693.32473,0.0,0.0,1.0,1.0,1.0,0.0,SC,2693.32473310828
1378,2651.50183,0.0,0.0,1.0,1.0,1.0,0.0,SC,2651.50183331941
1380,2641.23382,0.0,0.0,1.0,1.0,1.0,0.0,SC,2641.23382181928
1384,2644.65625,0.0,0.0,1.0,1.0,1.0,0.0,SC,2644.65623681655
1386,2639.99429,0.0,0.0,0.0,1.0,1.0,0.0,QS,2639.99428577074
1389,2633.31897,0.0,0.0,1.0,1.0,1.0,0.0,SC,2633.31897004051
1390,1315.06665,0.0,0.0,0.0,1.0,1.0,1.0,QS,1315.06665472388
1391,1318.0956,0.0,0.0,0.0,1.0,1.0,1.0,QS,1318.09560299318
1394,1311.69092,0.0,0.0,0.0,1.0,1.0,1.0,QS,1311.69091973243
1398,1320.42648,0.0,0.0,0.0,1.0,1.0,1.0,QS,1320.42647789213
1400,2639.87259,0.0,0.0,0.0,1.0,1.0,0.0,QS,2639.87259345379
1405,2640.15403,0.0,0.0,0.0,1.0,1.0,0.0,QS,2640.15403011342
1408,2679.76253,0.0,0.0,0.0,1.0,1.0,0.0,QS,2679.76252513395
1409,2446.70991,0.0,0.0,0.0,1.0,1.0,0.0,QS,2446.70991364872
1412,1320.835,0.0,0.0,0.0,1.0,1.0,1.0,QS,1320.83500209341
1413,1708.61795,0.0,1.0,1.0,1.0,1.0,0.0,RA,1708.6179451496
1415,1699.23291,0.0,0.0,0.0,1.0,1.0,0.0,QS,1699.23290978895
1416,2644.8354,0.0,0.0,0.0,1.0,1.0,0.0,QS,2644.83552184095
1417,2643.88917,0.0,0.0,0.0,1.0,1.0,0.0,QS,2643.88917456874
1420,1248.31329,0.0,0.0,0.0,1.0,1.0,1.0,QS,1248.31329263578
1421,1311.69198,0.0,0.0,0.0,1.0,1.0,0.0,QS,1311.69209398291
1422,1415.34702,0.0,0.0,0.0,1.0,1.0,0.0,QS,1415.34702157663
1425,1338.10252,0.0,0.0,0.0,1.0,1.0,1.0,QS,1338.10251856686
1428,2657.35217,0.0,0.0,0.0,1.0,1.0,0.0,QS,2657.35216866035
1431,2668.56732,0.0,0.0,0.0,1.0,1.0,0.0,QS,2668.56731830768
1435,2639.77242,0.0,0.0,1.0,1.0,1.0,0.0,SC,2639.77244302534
1436,2750.44661,0.0,0.0,0.0,1.0,1.0,0.0,QS,2750.44661295189
1439,1322.05795,0.0,0.0,0.0,1.0,1.0,1.0,QS,1322.05794868738
1440,1329.35683,0.0,0.0,1.0,1.0,1.0,1.0,SC,1329.35682691778
1445,2639.99434,0.0,0.0,1.0,1.0,1.0,0.0,SC,2639.99434275317
1446,2553.43295,0.0,0.0,1.0,1.0,1.0,0.0,SC,2553.43295070889
1447,2503.01972,0.0,0.0,0.0,1.0,1.0,0.0,QS,2503.01972230783
1451,2649.51208,0.0,0.0,1.0,1.0,1.0,0.0,SC,2649.51207883976
1452,2645.67994,0.0,0.0,0.0,1.0,1.0,0.0,QS,2645.6797751765
1453,2653.29934,0.0,0.0,1.0,1.0,1.0,0.0,SC,2653.29916952388
1455,2652.63716,0.0,0.0,1.0,1.0,1.0,0.0,SC,2652.63724300812
1459,1329.35292,0.0,0.0,1.0,1.0,1.0,1.0,SC,1329.3529165186
1466,2649.73091,0.0,0.0,1.0,1.0,1.0,0.0,SC,2649.73094789361
1467,2639.75371,0.0,0.0,1.0,1.0,1.0,0.0,SC,2639.75370785321
1468,1320.30755,0.0,0.0,1.0,1.0,1.0,0.0,SC,1320.30736489215
1470,1319.0225,0.0,0.0,1.0,1.0,1.0,1.0,SC,1319.02249502036
1471,2664.57167,0.0,0.0,1.0,1.0,1.0,0.0,SC,2664.57170970178
1472,2829.14249,0.0,0.0,1.0,1.0,1.0,0.0,SC,2829.14248343335
1474,1319.99696,0.0,1.0,1.0,1.0,1.0,0.0,RA,1319.99692935762
1475,2639.99377,0.0,0.0,0.0,1.0,1.0,0.0,QS,2639.99377153435
1476,2638.31276,0.0,0.0,0.0,1.0,1.0,0.0,QS,2638.31275555254
1477,1319.99695,0.0,1.0,1.0,1.0,1.0,0.0,RA,1319.99692937271
1479,2634.92183,0.0,0.0,0.0,1.0,1.0,0.0,QS,2634.92187653327
1481,2665.32537,0.0,0.0,1.0,1.0,1.0,0.0,SC,2665.32533002576
1482,2582.22182,0.0,0.0,0.0,1.0,1.0,0.0,QS,2582.2217214474
1484,2660.56649,0.0,0.0,0.0,1.0,1.0,0.0,QS,2660.56657555956
1487,2653.89704,0.0,0.0,0.0,1.0,1.0,0.0,QS,2653.89712030112
1489,2647.81866,0.0,0.0,1.0,1.0,1.0,0.0,SC,2647.81866474185
1491,1342.03135,0.0,0.0,0.0,0.0,1.0,1.0,SX,1342.03134834815
1492,1319.10132,0.0,0.0,0.0,1.0,1.0,0.0,QS,1319.10151582674
1495,2710.34413,0.0,0.0,1.0,1.0,1.0,0.0,SC,2710.34407746901
1497,1320.77947,0.0,0.0,1.0,1.0,1.0,1.0,SC,1320.77946628842
1499,2732.0442,1.0,0.0,1.0,1.0,1.0,0.0,TS,2732.04413482776
1500,2643.70768,1.0,0.0,1.0,1.0,1.0,0.0,TS,2643.70781261211
1501,2670.36032,0.0,1.0,1.0,1.0,1.0,0.0,RA,2670.36032274742
1513,259.12771,1.0,0.0,1.0,1.0,1.0,0.0,TS,259.12767149165
1514,2648.05552,0.0,0.0,0.0,1.0,1.0,0.0,QS,2648.05541380754
1515,1412.81007,1.0,0.0,1.0,1.0,1.0,0.0,TS,1412.81007187194
1516,303.73111,1.0,0.0,1.0,1.0,1.0,0.0,TS,303.731201630029
1517,1320.04107,0.0,0.0,1.0,1.0,1.0,1.0,SC,1320.04106939028
1519,303.73067,1.0,0.0,1.0,1.0,1.0,1.0,TS,303.730672985616
1521,2625.41498,0.0,0.0,1.0,1.0,1.0,0.0,SC,2625.41498082539
1523,284.3404,1.0,0.0,1.0,1.0,1.0,0.0,TS,284.340490541922
1524,1836.6885,0.0,0.0,1.0,1.0,1.0,0.0,SC,1836.68852161965
1525,2616.77669,0.0,0.0,0.0,1.0,1.0,0.0,QS,2616.77660130187
1526,2713.36496,0.0,0.0,0.0,1.0,1.0,0.0,QS,2713.36495517898
1527,1890.24563,0.0,0.0,0.0,1.0,1.0,0.0,QS,1890.24543896884
1529,1940.57268,0.0,0.0,1.0,1.0,1.0,0.0,SC,1940.57255068574
1530,2640.01193,0.0,0.0,0.0,1.0,1.0,0.0,QS,2640.01190566625
1531,2658.57796,0.0,0.0,0.0,1.0,1.0,0.0,QS,2658.57809108147
1535,2527.22101,0.0,0.0,0.0,1.0,1.0,0.0,QS,2527.2210076302
1538,2760.01229,0.0,0.0,0.0,1.0,1.0,0.0,QS,2760.01229085639
1539,1762.79139,0.0,0.0,0.0,1.0,1.0,0.0,QS,1762.79138827244
1541,2650.01181,0.0,0.0,0.0,1.0,1.0,0.0,QS,2650.01190674933
1544,765.90452,0.0,0.0,0.0,1.0,1.0,1.0,QS,765.904517657809
1547,2395.35656,0.0,0.0,0.0,1.0,1.0,0.0,QS,2395.35651408175
1556,2640.0159,0.0,0.0,0.0,1.0,1.0,0.0,QS,2640.01579630372
1557,2635.58616,0.0,0.0,1.0,1.0,1.0,0.0,SC,2635.58605259771
1558,2639.99468,0.0,0.0,1.0,1.0,1.0,0.0,SC,2639.99468215554
1559,2640.01174,0.0,0.0,1.0,1.0,1.0,0.0,SC,2640.01173865614
1563,2639.99399,0.0,0.0,1.0,1.0,1.0,0.0,SC,2639.99400306178
1565,2347.77731,0.0,0.0,0.0,1.0,1.0,0.0,QS,2347.77729096801
1566,2577.67029,0.0,0.0,1.0,1.0,1.0,0.0,SC,2577.6703450302
1568,2304.16723,0.0,1.0,1.0,1.0,1.0,0.0,RA,2304.16734825713
1569,2640.01217,0.0,0.0,1.0,1.0,1.0,0.0,SC,2640.01217088922
1570,2504.01832,0.0,0.0,1.0,1.0,1.0,0.0,SC,2504.01832282422
1571,2301.41122,0.0,0.0,0.0,1.0,1.0,0.0,QS,2301.41121873041
1574,2423.94822,0.0,0.0,1.0,1.0,1.0,0.0,SC,2423.94822081776
1575,2726.76701,0.0,0.0,1.0,1.0,1.0,0.0,SC,2726.76700954581
1576,2534.07471,0.0,0.0,0.0,1.0,1.0,0.0,QS,2534.07471307594
1577,2617.47189,0.0,0.0,1.0,1.0,1.0,0.0,SC,2617.47186868519
1578,1841.45311,0.0,0.0,1.0,1.0,1.0,0.0,SC,1841.45310922208
1586,2639.99346,0.0,0.0,0.0,1.0,1.0,0.0,QS,2639.993515182
1589,2656.29396,0.0,1.0,1.0,1.0,1.0,0.0,RA,2656.29396005686
1590,2633.40157,0.0,0.0,0.0,1.0,1.0,0.0,QS,2633.40156662865
1594,2814.71677,0.0,0.0,1.0,1.0,1.0,0.0,SC,2814.71665476771
1595,2764.37966,0.0,0.0,0.0,1.0,1.0,0.0,QS,2764.37977844094
1596,2640.01172,0.0,0.0,0.0,1.0,1.0,0.0,QS,2640.01171523014
1597,2849.80975,0.0,0.0,0.0,1.0,1.0,0.0,QS,2849.8097745479
1599,1515.09344,0.0,0.0,0.0,1.0,1.0,0.0,QS,1515.09343873628
1602,1320.11034,0.0,0.0,0.0,1.0,1.0,1.0,QS,1320.1103369056
1604,1325.13641,0.0,0.0,0.0,1.0,1.0,0.0,QS,1325.136207163
1607,2639.96696,0.0,0.0,0.0,1.0,1.0,0.0,QS,2639.9669590667
1611,2619.05625,0.0,0.0,0.0,1.0,1.0,0.0,QS,2619.05625216511
1612,2478.78683,0.0,0.0,0.0,1.0,1.0,0.0,QS,2478.78682843521
1615,2678.16708,0.0,0.0,0.0,1.0,1.0,0.0,QS,2678.16707909528
1616,2608.62619,0.0,0.0,1.0,1.0,1.0,0.0,SC,2608.62619143092
1618,2672.97729,0.0,0.0,0.0,1.0,1.0,0.0,QS,2672.9772869716
1619,2586.25603,0.0,0.0,0.0,1.0,1.0,0.0,QS,2586.25611770923
1622,2631.16057,0.0,0.0,0.0,1.0,1.0,0.0,QS,2631.16048284172
1623,1591.10844,0.0,0.0,0.0,1.0,1.0,0.0,QS,1591.10844491652
1624,2686.45502,0.0,0.0,0.0,1.0,1.0,0.0,QS,2686.4548650627
1633,1327.69165,0.0,0.0,1.0,1.0,1.0,1.0,SC,1327.69165098817
1634,1334.3338,0.0,0.0,0.0,0.0,1.0,0.0,SX,1334.33380232906
1635,1312.43271,0.0,0.0,0.0,0.0,1.0,0.0,SX,1312.43270995977
1636,1344.66859,0.0,0.0,0.0,1.0,1.0,0.0,QS,1344.66854738928
1637,1317.60296,0.0,0.0,0.0,0.0,1.0,0.0,SX,1317.60295977037
1638,1350.24954,0.0,0.0,1.0,1.0,1.0,1.0,SC,1350.24954395151
1641,2586.25689,0.0,0.0,0.0,1.0,1.0,0.0,QS,2586.25689265385
1642,2643.41723,0.0,0.0,0.0,1.0,1.0,0.0,QS,2643.41722255022
1646,1327.13797,0.0,0.0,0.0,1.0,1.0,1.0,QS,1327.13797312704
1648,1330.71694,0.0,0.0,1.0,1.0,1.0,0.0,SC,1330.71693857061
1649,1328.99119,0.0,0.0,1.0,1.0,1.0,0.0,SC,1328.99125043265
1650,1330.20709,0.0,0.0,1.0,1.0,1.0,0.0,SC,1330.20711261954
1651,1337.6341,0.0,0.0,0.0,0.0,1.0,0.0,SX,1337.63409792345
1652,1307.57705,0.0,0.0,1.0,1.0,1.0,0.0,SC,1307.57686783725
1653,1344.19642,0.0,0.0,0.0,1.0,1.0,0.0,QS,1344.19645401847
1654,1307.78748,0.0,0.0,1.0,1.0,1.0,0.0,SC,1307.78754746889
1655,1350.72838,0.0,0.0,1.0,1.0,1.0,1.0,SC,1350.72837730788
1657,2707.40617,0.0,0.0,0.0,1.0,1.0,0.0,QS,2707.40613360079
1659,2692.06043,0.0,1.0,1.0,1.0,1.0,0.0,RA,2692.06032117662
1660,2632.53748,0.0,0.0,1.0,1.0,1.0,0.0,SC,2632.53752533625
1661,2650.96007,0.0,0.0,0.0,1.0,1.0,0.0,QS,2650.96007340016
1662,2459.23842,0.0,0.0,1.0,1.0,1.0,0.0,SC,2459.23846054519
1663,2607.33797,0.0,0.0,1.0,1.0,1.0,0.0,SC,2607.33797220687
1664,2629.3611,0.0,0.0,1.0,1.0,1.0,0.0,SC,2629.36117043964
1665,2729.16314,0.0,0.0,1.0,1.0,1.0,0.0,SC,2729.16313838178
1668,2540.55885,0.0,0.0,0.0,1.0,1.0,0.0,QS,2540.5589130652
1669,1326.90675,0.0,0.0,1.0,1.0,1.0,0.0,SC,1326.9067846623
1670,1325.8681,0.0,0.0,1.0,1.0,1.0,0.0,SC,1325.86800555084
1671,2595.46471,0.0,0.0,1.0,1.0,1.0,0.0,SC,2595.4648517615
1672,2625.92228,0.0,0.0,1.0,1.0,1.0,0.0,SC,2625.92235007625
1673,1259.9926,0.0,0.0,1.0,1.0,1.0,0.0,SC,1259.99276710143
1678,2653.69426,0.0,0.0,1.0,1.0,1.0,0.0,SC,2653.69426369789
1679,2561.75871,0.0,0.0,1.0,1.0,1.0,0.0,SC,2561.75871152188
1680,2608.1405,0.0,0.0,1.0,1.0,1.0,0.0,SC,2608.14049206112
1684,1315.14907,0.0,0.0,0.0,1.0,1.0,0.0,QS,1315.14895388354
1685,1334.55456,0.0,0.0,0.0,0.0,1.0,1.0,SX,1334.55455652758
1686,1317.04037,0.0,0.0,0.0,0.0,1.0,0.0,SX,1317.04027719526
1687,1330.62983,0.0,0.0,0.0,0.0,1.0,0.0,SX,1330.6299654204
1688,1317.61784,0.0,0.0,1.0,1.0,1.0,0.0,SC,1317.61784084093
1689,1330.27709,0.0,0.0,0.0,0.0,1.0,0.0,SX,1330.27701585893
1692,1263.47104,0.0,0.0,0.0,0.0,1.0,1.0,SX,1263.47103672344
1695,2627.55535,0.0,0.0,0.0,1.0,1.0,0.0,QS,2627.55547365263
1696,1302.76944,0.0,0.0,1.0,1.0,1.0,0.0,SC,1302.76935225707
1697,2587.72511,0.0,0.0,0.0,1.0,1.0,0.0,QS,2587.72508489916
1699,1332.19609,0.0,0.0,0.0,1.0,1.0,0.0,QS,1332.19597390088
1700,1318.46824,0.0,0.0,0.0,1.0,1.0,1.0,QS,1318.46823688505
1704,1318.15095,0.0,0.0,1.0,1.0,1.0,0.0,SC,1318.15100092461
1714,2546.4959,0.0,1.0,1.0,1.0,1.0,0.0,RA,2546.49599519364
1716,2442.51687,0.0,0.0,0.0,1.0,1.0,0.0,QS,2442.51686698827
1717,2536.49354,0.0,0.0,0.0,1.0,1.0,0.0,QS,2536.49350291945
1722,2515.41918,0.0,0.0,0.0,1.0,1.0,0.0,QS,2515.41927919947
1727,1334.85203,0.0,0.0,0.0,1.0,1.0,0.0,QS,1334.85212983082
1729,1327.4098,0.0,0.0,0.0,0.0,1.0,0.0,SX,1327.40974335687
1730,1269.11885,0.0,0.0,0.0,1.0,1.0,0.0,QS,1269.11901146535
1732,1269.11943,0.0,0.0,0.0,1.0,1.0,0.0,QS,1269.11923388232
1740,2633.40305,0.0,0.0,0.0,1.0,1.0,0.0,QS,2633.40304617906
1741,2628.61874,0.0,0.0,0.0,1.0,1.0,0.0,QS,2628.61868609781
1745,1327.36345,0.0,0.0,0.0,1.0,1.0,0.0,QS,1327.36332403182
1746,1327.90203,0.0,0.0,0.0,0.0,1.0,1.0,SX,1327.9020311123
1747,1320.17139,0.0,0.0,0.0,0.0,1.0,0.0,SX,1320.17135874313
1749,1320.72215,0.0,0.0,0.0,0.0,1.0,1.0,SX,1320.72215091773
1753,1310.19265,0.0,0.0,0.0,1.0,1.0,0.0,QS,1310.19243683995
1754,1311.04913,0.0,0.0,0.0,0.0,1.0,0.0,SX,1311.04904619981
1755,1284.96489,0.0,0.0,0.0,0.0,1.0,0.0,SX,1284.96484583765
1756,1312.33269,0.0,0.0,1.0,1.0,1.0,0.0,SC,1312.33273010787
1757,1283.73548,0.0,0.0,0.0,0.0,1.0,0.0,SX,1283.73546049849
1758,2624.64277,0.0,0.0,0.0,1.0,1.0,0.0,QS,2624.6427739901
1760,2686.56815,0.0,0.0,1.0,1.0,1.0,0.0,SC,2686.56831486934
1762,2588.47689,1.0,0.0,1.0,1.0,1.0,0.0,TS,2588.47691255648
1765,2662.64491,0.0,0.0,0.0,1.0,1.0,0.0,QS,2662.64481910046
1766,2666.97167,1.0,0.0,1.0,1.0,1.0,0.0,TS,2666.97176640979
1767,2608.61837,1.0,0.0,1.0,1.0,1.0,0.0,TS,2608.61837136015
1768,2640.9252,0.0,0.0,1.0,1.0,1.0,0.0,SC,2640.92519809222
1770,1323.46706,1.0,0.0,1.0,1.0,1.0,0.0,TS,1323.46716420936
1771,1327.00469,0.0,0.0,0.0,1.0,1.0,0.0,QS,1327.00472904857
1772,1324.05068,1.0,0.0,1.0,1.0,1.0,0.0,TS,1324.05047996227
1773,1326.89058,0.0,0.0,0.0,0.0,1.0,0.0,SX,1326.8906688207
1774,1323.17859,1.0,0.0,1.0,1.0,1.0,0.0,TS,1323.17856709574
1775,1326.47696,0.0,1.0,1.0,1.0,1.0,1.0,RA,1326.47696006752
1776,1322.74063,1.0,0.0,1.0,1.0,1.0,0.0,TS,1322.74066122841
1786,2361.08901,1.0,0.0,1.0,1.0,1.0,0.0,TS,2361.08900863346
1788,1310.19294,0.0,0.0,0.0,1.0,1.0,0.0,QS,1310.1931416882
1790,1311.58722,0.0,0.0,0.0,0.0,1.0,0.0,SX,1311.58734237095
1791,1300.77939,1.0,0.0,1.0,1.0,1.0,0.0,TS,1300.77939936613
1792,1312.68268,0.0,0.0,1.0,1.0,1.0,0.0,SC,1312.68246741552
1793,1298.34993,1.0,0.0,1.0,1.0,1.0,0.0,TS,1298.34992537034
1795,1331.6487,1.0,0.0,1.0,1.0,1.0,0.0,TS,1331.64869571482
1801,2639.99286,0.0,0.0,1.0,1.0,1.0,0.0,SC,2639.99285504701
1803,2647.45052,0.0,0.0,0.0,1.0,1.0,0.0,QS,2647.45045147142
1804,2653.96664,1.0,0.0,1.0,1.0,1.0,0.0,TS,2653.96667974673
1805,1328.61107,0.0,0.0,1.0,1.0,1.0,0.0,SC,1328.61125518658
1806,1322.41704,0.0,0.0,0.0,0.0,1.0,0.0,SX,1322.4170844592
1807,1335.89781,0.0,0.0,0.0,0.0,1.0,0.0,SX,1335.89780661579
1808,1322.40186,0.0,0.0,0.0,0.0,1.0,0.0,SX,1322.40185532632
1809,1343.03304,0.0,0.0,0.0,1.0,1.0,0.0,QS,1343.03299360556
1813,1375.92496,0.0,1.0,1.0,1.0,1.0,1.0,RA,1375.92496311273
1815,2648.81018,0.0,0.0,1.0,1.0,1.0,0.0,SC,2648.80998590334
1816,2636.60791,0.0,0.0,0.0,1.0,1.0,0.0,QS,2636.60773652827
1817,2514.07435,0.0,0.0,0.0,1.0,1.0,0.0,QS,2514.07448503833
1820,2633.22185,0.0,0.0,0.0,1.0,1.0,0.0,QS,2633.2220326243
1821,2644.45344,0.0,0.0,0.0,1.0,1.0,0.0,QS,2644.45358385958
1824,1328.74569,0.0,0.0,1.0,1.0,1.0,0.0,SC,1328.74549575338
1825,2645.44721,0.0,0.0,0.0,1.0,1.0,0.0,QS,2645.44721445348
1826,1335.92543,0.0,0.0,0.0,0.0,1.0,0.0,SX,1335.92536643273
1827,1320.55554,0.0,0.0,0.0,1.0,1.0,0.0,QS,1320.55562474584
1828,1343.03306,0.0,0.0,0.0,1.0,1.0,0.0,QS,1343.03299359969
1829,1320.70263,0.0,0.0,0.0,1.0,1.0,0.0,QS,1320.70254098738
1831,1331.34841,0.0,0.0,0.0,1.0,1.0,0.0,QS,1331.3483716821
1833,1331.34838,0.0,0.0,0.0,1.0,1.0,0.0,QS,1331.34833828867
1846,1333.44167,0.0,0.0,1.0,1.0,1.0,0.0,SC,1333.44166930933
1847,2629.8029,0.0,0.0,0.0,1.0,1.0,0.0,QS,2629.80308635003
1848,1325.16545,0.0,0.0,0.0,1.0,1.0,0.0,QS,1325.16529689922
1850,1325.33349,0.0,0.0,0.0,1.0,1.0,0.0,QS,1325.33345854665
1853,2648.02389,0.0,0.0,0.0,1.0,1.0,0.0,QS,2648.02389755588
1857,2643.05237,0.0,0.0,0.0,1.0,1.0,0.0,QS,2643.0524027682
1859,1329.83935,0.0,0.0,0.0,1.0,1.0,0.0,QS,1329.83956074226
1860,1311.64483,0.0,0.0,0.0,0.0,1.0,0.0,SX,1311.6446766957
1861,1334.09873,0.0,0.0,0.0,0.0,1.0,0.0,SX,1334.09882321725
1862,1293.45687,0.0,1.0,1.0,1.0,1.0,1.0,RA,1293.45686841572
1863,1334.09373,0.0,0.0,0.0,0.0,1.0,0.0,SX,1334.09370678032
1865,1148.44733,0.0,0.0,0.0,0.0,1.0,1.0,SX,1148.44732642632
1866,1320.16196,0.0,0.0,0.0,1.0,1.0,1.0,QS,1320.16196459893
1868,1316.70018,0.0,0.0,0.0,0.0,1.0,0.0,SX,1316.70019454864
1872,1335.31766,0.0,0.0,1.0,1.0,1.0,0.0,SC,1335.31747984494
1873,1345.08052,0.0,0.0,0.0,0.0,1.0,0.0,SX,1345.08063720156
1874,1319.691,0.0,0.0,0.0,0.0,1.0,0.0,SX,1319.69113856437
1875,1354.25961,0.0,0.0,0.0,1.0,1.0,0.0,QS,1354.25959697441
1876,1319.88211,0.0,0.0,0.0,0.0,1.0,0.0,SX,1319.88220502875
1877,2628.42216,0.0,0.0,0.0,1.0,1.0,0.0,QS,2628.42216234771
1880,1311.58266,0.0,0.0,1.0,1.0,1.0,0.0,SC,1311.58273477595
1881,2619.97463,0.0,0.0,0.0,1.0,1.0,0.0,QS,2619.97451869365
1882,1311.61147,0.0,0.0,1.0,1.0,1.0,0.0,SC,1311.61147158312
1883,2654.39031,0.0,0.0,1.0,1.0,1.0,0.0,SC,2654.39028881698
1884,2667.03416,0.0,0.0,1.0,1.0,1.0,0.0,SC,2667.03419817155
1885,1324.66921,0.0,0.0,1.0,1.0,1.0,0.0,SC,1324.6690185204
1886,1293.45464,0.0,1.0,1.0,1.0,1.0,1.0,RA,1293.4546361882
1887,1336.72992,0.0,0.0,1.0,1.0,1.0,0.0,SC,1336.73003732919
1888,1311.79,0.0,0.0,0.0,0.0,1.0,0.0,SX,1311.79023219262
1889,1336.73021,0.0,0.0,1.0,1.0,1.0,0.0,SC,1336.73010572583
1890,1330.12912,0.0,0.0,0.0,1.0,1.0,0.0,QS,1330.12909549566
1891,1324.66862,0.0,0.0,1.0,1.0,1.0,0.0,SC,1324.66876262266
1892,1305.58055,0.0,0.0,0.0,0.0,1.0,1.0,SX,1305.58055435777
1893,1154.14666,0.0,0.0,1.0,1.0,1.0,1.0,SC,1154.14665784503
1894,1319.89425,0.0,0.0,0.0,1.0,1.0,1.0,QS,1319.89424657066
1895,1319.52351,0.0,0.0,1.0,1.0,1.0,0.0,SC,1319.52337360847
1908,1335.31572,0.0,0.0,1.0,1.0,1.0,0.0,SC,1335.31573985092
1910,1344.4576,0.0,0.0,0.0,0.0,1.0,0.0,SX,1344.45737988359
1911,1314.28361,0.0,0.0,1.0,1.0,1.0,0.0,SC,1314.28364648879
1912,1353.61818,0.0,0.0,0.0,1.0,1.0,0.0,QS,1353.61830100462
1913,1314.35545,0.0,0.0,1.0,1.0,1.0,0.0,SC,1314.35543721123
1914,2656.87691,0.0,0.0,1.0,1.0,1.0,0.0,SC,2656.87699438928
1915,2722.95983,0.0,0.0,1.0,1.0,1.0,0.0,SC,2722.96001527185
1916,1306.37983,0.0,0.0,1.0,1.0,1.0,0.0,SC,1306.37979765195
1918,1306.38057,0.0,0.0,1.0,1.0,1.0,1.0,SC,1306.38056773149
1921,2401.045,0.0,0.0,1.0,1.0,1.0,0.0,SC,2401.04499533348
1922,2677.98743,0.0,0.0,0.0,1.0,1.0,0.0,QS,2677.98743414379
1923,2617.26965,0.0,0.0,1.0,1.0,1.0,0.0,SC,2617.26989691159
1924,1324.51534,0.0,0.0,1.0,1.0,1.0,1.0,SC,1324.51534022301
1925,1330.7521,0.0,0.0,0.0,0.0,1.0,0.0,SX,1330.75218068703
1926,1313.33863,0.0,0.0,0.0,0.0,1.0,1.0,SX,1313.33862695704
1927,1336.99203,0.0,0.0,0.0,1.0,1.0,0.0,QS,1336.99208227652
1928,1313.30326,0.0,0.0,0.0,0.0,1.0,0.0,SX,1313.30327582935
1929,1328.78993,0.0,0.0,1.0,1.0,1.0,0.0,SC,1328.79002124371
1930,1327.6583,0.0,0.0,0.0,0.0,1.0,0.0,SX,1327.65819432935
1931,1330.63251,0.0,0.0,0.0,0.0,1.0,0.0,SX,1330.63244552391
1932,1326.55581,0.0,0.0,0.0,1.0,1.0,0.0,QS,1326.55565537387
1933,1330.44123,0.0,0.0,0.0,0.0,1.0,0.0,SX,1330.44114501812
1934,1345.36407,0.0,0.0,0.0,0.0,1.0,0.0,SX,1345.36405045135
1935,1332.86013,0.0,0.0,0.0,0.0,1.0,0.0,SX,1332.86019942599
1936,1364.10192,0.0,1.0,1.0,1.0,1.0,1.0,RA,1364.10191517687
1937,1332.82413,0.0,0.0,0.0,0.0,1.0,0.0,SX,1332.82410098257
1938,1356.30236,0.0,0.0,0.0,1.0,1.0,1.0,QS,1356.30236183349
1941,1382.24482,0.0,0.0,1.0,1.0,1.0,1.0,SC,1382.24482122969
1945,1325.65446,0.0,0.0,1.0,1.0,1.0,0.0,SC,1325.65451102476
1946,1310.24013,0.0,0.0,0.0,0.0,1.0,0.0,SX,1310.24030239601
1947,1314.53053,0.0,0.0,0.0,0.0,1.0,0.0,SX,1314.53069100248
1948,1294.83182,0.0,0.0,0.0,1.0,1.0,0.0,QS,1294.83165008774
1949,1314.71342,0.0,0.0,0.0,0.0,1.0,0.0,SX,1314.71328367399
1951,2595.99088,0.0,0.0,1.0,1.0,1.0,0.0,SC,2595.99088246099
1952,2625.40374,0.0,0.0,0.0,1.0,1.0,0.0,QS,2625.40396190931
