OBJECTID,DONUT,WETLANDS,ATTRIBUTE,DECODE,HGM_CODE,NAME,WETLAND_NAME,WETLAND_REPORT,CATEGORY,SOURCE,P_AREA,SHAPE_Length,SHAPE_Area
1509,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,2195.85418821,295.53324306982,2195.84838045081
1510,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,1348.60855671,204.110562260366,1348.60770101029
1511,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,2382.4202505,341.828606336646,2382.41203494469
1512,,,E2EMN,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,E2A,,,,,,7027.196381,441.72219031354,7027.21182573431
1513,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,806.59749085,144.693562854114,806.595258229777
1514,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,2551.18218868,536.141064261718,2551.20811833472
1515,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,2448.71873631,517.163360006356,2448.67155733924
1516,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,716.48245802,161.557840110093,716.48563979063
1517,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,594.61319651,136.732249677671,594.614622415824
1518,,,R3UBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,7483.50165302,1023.18994644935,7483.50458629079
1519,,,PSS/EMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2B,,,,,,3520.73456442,226.661072757633,3520.72924276407
1520,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,3608.9739274,235.143957229894,3608.97579738553
1521,,,L2RSCrh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,2205.3270223,637.346229689666,2205.31405490029
1522,,,PSSAh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,3020.55200052,621.464456892503,3020.54834948028
1523,,, ,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html, ,,,,,,9963.11169968,939.698924221287,9963.13044451087
1524,,,PFO/SSAh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,29890.67524813,989.364156158133,29890.6593666459
1525,,,PFO/SSCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,34387.15905852,1805.08988261016,34387.151719038
1526,,,PFOAh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,15649.2857868,1603.52200870028,15649.2814617816
1527,,,L2RSCrh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,2318.45060757,673.702145624196,2318.44003905392
1528,,,PEMFh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,18781.92910838,771.388099279911,18781.9299181511
1529,,,PEM/SSFh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,77572.37755764,1567.46409740176,77572.3878616101
1530,,,PEM/SSCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,10816.70440637,555.655188468996,10816.7061258698
1531,,,PFOAh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,15375.0763151,1580.83765873881,15375.0768245004
1532,,,PEMFh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,27500.61641665,1360.31583893752,27500.6231156847
1533,,,PEM/SSFh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,26846.37302736,817.155135270206,26846.3636817532
1534,,,PEMFh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,12870.99744977,789.724228433741,12871.0020929567
1535,,,PSSCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,81416.36595615,1558.60612757379,81416.3698380308
1536,,,PFOAh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,16777.90454299,1109.25418127831,16777.9056191101
1537,,,PEMFh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,59080.85260149,2483.7139661957,59080.866407875
1538,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,5918.97944276,459.351738188282,5918.97201192285
1539,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,10289.44919625,838.125524883785,10289.4391427231
1540,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,5943.0845249,895.040592133389,5943.08498979707
1541,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,22506.60386936,1033.63420931167,22506.6103559249
1542,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,3457.4040016,484.083880113352,3457.40037335743
1543,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,7944.6051865,344.989495804784,7944.60041135568
1544,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,755.77108842,163.55346753484,755.771455173494
1545,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,116762.72726819,1800.09014873424,116762.694097508
1546,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,727.58756208,217.492593505262,727.603719950638
1547,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,18016.64258647,2420.90665737347,18016.6433493999
1548,,,PEMB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,4720.44916181,470.698779009081,4720.44986605003
1549,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,3944.71602113,487.458835748349,3944.71749721715
1550,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,12031.68636354,1631.14658441089,12031.6941805571
1551,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,5008.72503528,692.406043887795,5008.72989776153
1552,,,R4SBC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,1482.42212226,514.260637086294,1482.42819428405
1553,,,PUBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,636.4055841,91.5077694298786,636.406240438365
1554,,,R4SBC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,6823.71365895,1528.29073299542,6823.72753038909
1555,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,4210.71842887,591.497704320416,4210.71998900317
1556,,,PUBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2D,,,,,,17854.60502375,1068.56620888577,17854.6005581166
1557,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,3231.67999064,314.70182668511,3231.67836602772
1558,,,PEMHh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,21994.38945481,921.249566504363,21994.3776724985
1559,,,PSSFh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,16108.20954288,837.979729533294,16108.1994231725
1560,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,2248.13376782,321.675110891207,2248.12785200482
1561,,,PEMAh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2B,,,,,,6377.75380602,507.935739875514,6377.75321150269
1562,,,PEMAh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2B,,,,,,19529.30997815,590.522549445899,19529.3138182346
1563,,,R3UBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,5535.06930947,771.584869335269,5535.0573675245
1564,,,PFOAh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,24305.22178605,711.413525289535,24305.2395378445
1565,,,PSSCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,71742.43673893,1932.70773509796,71742.4266768173
1566,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R2A,,,,,,1099.92912356,198.286845017901,1099.93212743577
1567,,,PEMA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R2A,,,,,,1164.68454267,230.907856100948,1164.67711496315
1568,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R2A,,,,,,7079.15473305,524.164527534893,7079.15990900717
1569,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R2A,,,,,,909.1190218,185.138632994946,909.119092649797
1570,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R2A,,,,,,2459.40143497,244.521891187351,2459.40626756462
1571,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R2A,,,,,,5765.25884681,470.244862188997,5765.26521043326
1572,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R2A,,,,,,2992.15747874,361.855950845728,2992.15783953079
1573,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R2A,,,,,,2007.69287361,242.478007912882,2007.69501721797
1574,,,PSSAh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,1445.15543425,285.558992717608,1445.15439321986
1575,,,PFOAh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2B,,,,,,11531.95957338,565.778003040209,11531.9823845948
1576,,,PFOAh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,64070.75063434,2172.87698457195,64070.7700186903
1577,,,PSSAh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,3697.74115382,524.503384338976,3697.74837742989
1578,,,PSS/FOAh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,20565.72149739,1734.6135263808,20565.6896240878
1579,,,PSS/FOCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,334072.72984466,2775.22645611412,334072.722089026
1580,,,PFOAh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,8459.47297736,535.869237176399,8459.47581728549
1581,,,L2ABHh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,3478.27557746,439.343961268388,3478.2720080955
1582,,,PSS/FOCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,49043.86147483,994.805532364031,49043.8733153273
1583,,,L2USCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,2405.17041762,340.909688525124,2405.18454200001
1584,,,R3UBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,33996.22945114,5210.67093549329,33996.2028714554
1585,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,6501.34780941,550.21935250693,6501.35259550218
1586,,,PFO/SSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,4595.16738025,356.423896508031,4595.17832986536
1587,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,5125.37513334,526.023360312024,5125.38202960536
1588,,,PFO/SSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,48231.22485348,1156.24166287025,48231.221325796
1589,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,36090.50097181,4834.62038464413,36090.5147439857
1590,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,6104.08581708,392.940921369629,6104.08436444925
1591,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,2645.74054174,376.969337497315,2645.7512569605
1592,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,1802.60777538,165.659950100821,1802.60890914085
1593,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,2912.95991318,201.554334886366,2912.96597710816
1594,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,29846.84164927,1441.03388523874,29846.8178968182
1595,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,11318.7607148,1027.76757104193,11318.7951038774
1596,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,2086.22399658,296.082201091697,2086.23031218433
1597,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,7938.32002939,372.54225814323,7938.32144999902
1598,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,71419.42653517,1702.22193199269,71419.4283807164
1599,,,PFO/SSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,34691.60579323,1100.1303150806,34691.6030247951
1600,,,PEMA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,696.80196978,110.853172206446,696.799064941981
1601,,,PFO/SSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2B,,,,,,7871.79014711,1156.45416338203,7871.80409802445
1602,,,PUBHh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2D,,,,,,5243.60094373,329.259411618506,5243.59729356006
1603,,,PUBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,29429.57443066,1600.20628972325,29429.6067138767
1604,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2B,,,,,,3231.23982443,455.594186687126,3231.24157347279
1605,,,PFO/SSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2B,,,,,,7423.03241491,1292.77247827858,7423.05522501588
1606,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,4938.95152212,315.391926060809,4938.95682144103
1607,,,PEM/SSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,46971.56502251,1150.51998931587,46971.5794388022
1608,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,9547.28515235,695.052893588594,9547.2957298851
1609,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,4540.00478948,629.69558664268,4539.99345155605
1610,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,4779.36642496,339.128203298764,4779.37793273854
1611,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,28354.89800168,3806.85144187804,28354.856630484
1612,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,18165.13181017,1421.51846816605,18165.1104558532
1613,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,6697.74401507,922.420313749102,6697.75358335119
1614,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,2215.17433344,323.091786094368,2215.17737194043
1615,,,PEMB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,1764.6486572,253.785098748533,1764.64503346524
1616,,,PSSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,6814.90713393,362.994262078937,6814.91303374197
1617,,,PFO/SSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,11252.60790785,1039.24433854799,11252.6101924766
1618,,,PEM/FOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,5323.52660314,343.695904509147,5323.52902990005
1619,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,9950.42275639,587.917773968927,9950.42855126729
1620,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,6163.44039595,846.985145933212,6163.44711192441
1621,,,PSS/FOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,14054.08269695,1036.14508304608,14054.0960534191
1622,,,PSS/FOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,908.53257432,229.994590994821,908.533127130658
1623,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,35439.78826594,10450.5728882438,35439.7908413579
1624,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,2093.09399472,345.089043024452,2093.09580583054
1625,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,623.98210525,145.37740182773,623.985854902164
1626,,,PEM/FOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,12048.15823234,1154.91965497521,12048.1612404019
1627,,,R3UBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,1110.22211985,180.592237181948,1110.22262084702
1628,,,E2EMP,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,E2A,,,,,,4873.69680973,493.061097012277,4873.69322250034
1629,,,E2EMN,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,E2A,,,,,,16811.36551509,1374.66994260939,16811.3962996152
1630,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,13458.18963047,1699.33180350281,13458.2121283126
1631,,,PUBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,2501.80200812,307.056664692896,2501.81086917802
1632,,,PSSAx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,2441.19187679,623.163714486591,2441.19603755301
1633,,,PEMB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,5206.51733816,389.37414952543,5206.51119597991
1634,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,724.68022413,309.414579782536,724.669680347258
1635,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,1783.69421445,714.904609786397,1783.68006590334
1636,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,595.76636411,149.032705167263,595.768046535793
1637,,,R3UBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,17076.39731694,2631.25767761344,17076.4462083879
1638,,,R3UBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,2201.90236438,295.384312090301,2201.90746479753
1639,,,PFOCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,37894.68044915,3427.64838441063,37894.6350151481
1640,,,PEMFx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2D,,,,,,4119.24329156,303.383584703353,4119.24327525486
1641,,,PSS/FOR,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,69336.23438839,4692.54287798533,69336.2161118132
1642,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,1657.01030375,358.002858619522,1656.99971258339
1643,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,1905.31654665,406.684142077836,1905.30959589435
1644,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,3113.38699301,651.785880439312,3113.41732216597
1645,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,1641.65081435,402.137843725157,1641.64260958355
1646,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,2283.37157849,549.168702871845,2283.37546634409
1647,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,1539.83614417,378.253280890312,1539.83004018103
1648,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,639.10685527,165.066604623652,639.112071624091
1649,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,4653.82485208,1106.51386026353,4653.84351727587
1650,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,3586.7436608,857.151213478446,3586.730764118
1651,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,1893.01264646,458.104719272508,1892.98934488255
1652,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,1801.91575844,436.731389559543,1801.92637273004
1653,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,2392.44780123,574.543168993418,2392.45945506926
1654,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,1379.9797597,343.571769766059,1379.98884216894
1655,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,7278.92717343,1720.83250482259,7278.94863650655
1656,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,4762.93530213,1099.00918587705,4762.91850332548
1657,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,718.42194135,183.3630237888,718.418948163144
1658,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,5021.74801245,1191.89199786027,5021.77841587242
1659,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,1245.20710505,306.251462752391,1245.19899081701
1660,,,E2EMN,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,E2A,,,,,,232154.85944418,2729.70893217617,232154.816866747
1661,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,641.82734329,168.372533241836,641.830189698236
1662,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,891.6846888,260.385981584128,891.682900005655
1663,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,9515.23368188,463.494245814538,9515.22151036007
1664,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,5112.93980871,706.478206844539,5112.9374800034
1665,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,1216.45235849,186.090970527552,1216.45136681349
1666,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,13011.85913897,1372.19221075663,13011.8696584593
1667,,,PFO/SSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,34958.92208282,3855.28980476523,34958.8665747576
1668,,,PSSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,616.85383303,94.7273012893322,616.852545095988
1669,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,980.23806233,138.988631727472,980.245067216547
1670,,,PSSCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,663.7532944,259.671317205621,663.757666821008
1671,,,PFO/SSCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,4620.58586032,1133.60533908351,4620.60405119085
1672,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,17639.71121899,800.72810363401,17639.7056708964
1673,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,18335.9170066,2473.31534508671,18335.9093587381
1674,,,PSSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,34013.89650267,794.156594510756,34013.9074209449
1675,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,724.88896748,133.467979853209,724.889572282239
1676,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,6443.74168579,426.832910224276,6443.74847946988
1677,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,794.78256832,108.345507488654,794.783502737372
1678,,,E2EMP,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,E2A,,,,,,30699.98794847,1517.51808779423,30699.9480598058
1679,,,L2USCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,3941.24367503,1008.16913586373,3941.26393063083
1680,,,PSSCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,2022.88046287,250.956745813291,2022.89121591181
1681,,,PSSAh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,1108.14815383,447.408321555454,1108.14931604815
1682,,,L2RSCrh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,1331.45754836,250.27929934968,1331.45795320186
1683,,,L2USCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,667.16929395,263.381510953111,667.173663180085
1684,,,PEMCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,620.81804407,156.903748733394,620.824078053479
1685,,,PEM/SSCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,16724.81449806,4410.81357914791,16724.8188895446
1686,,,PEMCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,730.11266534,160.758442257717,730.117064492735
1687,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,649.8971638,101.779560715627,649.898020237768
1688,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,3876.71263485,263.870762650068,3876.72131558653
1689,,,PEMA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,590.17200599,91.3716465673775,590.173994960813
1690,,,PEMA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,663.27980612,94.8513838234233,663.277076776621
1691,,,PEMA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,627.7924747,91.9987245687855,627.797106524587
1692,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,2257.73355766,479.416306326487,2257.73679858304
1693,,,PFO/SSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2D,,,,,,49175.43338389,1249.08439148469,49175.4392854175
