ObjectId,ID,CASENUMBER,CASETYPEID,CASETYPE,STREETADDRESS,ZIP,CITY,STATE,STATUS,DATEOPENED
995,95794,13ABC1077,1000,ABC Case,4206 POPLAR LEVEL RD,40213-0000,LOUISVILLE,KY,Closed,2013/08/08 15:32:33+00
996,95795,14ABC1152,1000,ABC Case,8118 PRESTON HWY,40219-0000,LOUISVILLE,KY,Closed,2014/08/11 13:34:14+00
997,95796,13ABC1036,1000,ABC Case, BRECKENRIDGE LN,40207-0000, ,KY,Closed,2013/06/28 12:08:34+00
998,95797,13ABC1092,1000,ABC Case,1078 E WASHINGTON ST,40206-0000,LOUISVILLE,KY,Closed,2013/10/14 14:44:13+00
999,95798,13ABC1093,1000,ABC Case,1871 BERRY BLVD,40215-0000,LOUISVILLE,KY,Closed,2013/10/14 16:44:39+00
1000,95799,13ABC1000,1000,ABC Case,106 COLONIAL DR,40207-0000,ST MATTHEWS,KY,Closed,2013/05/26 18:34:53+00
1001,95800,13ABC1016,1000,ABC Case,9407 DORAL CT,40220-0000,LOUISVILLE,KY,Closed,2013/06/14 14:40:44+00
1002,95801,13ABC1018,1000,ABC Case,3304 BENT CREEK CT,40218-0000,LOUISVILLE,KY,Closed,2013/06/14 15:04:00+00
1003,95860,19ABC1118,1000,ABC Case,7303 PRESTON HWY,40219-0000,LOUISVILLE,KY,Closed,2019/04/26 16:46:09+00
1004,95656,13ABC1034,1000,ABC Case,3001 CHAMBERLAIN LN,40241-0000,LOUISVILLE,KY,Closed,2013/06/25 17:34:33+00
1005,95983,19ABC1063,1000,ABC Case,1035 S 3RD ST,40203-0000,LOUISVILLE,KY,Closed,2019/03/05 15:38:44+00
1006,95607,13ABC1085,1000,ABC Case,1022 CLARKS LN,40217-0000,LOUISVILLE,KY,Closed,2013/08/29 16:40:33+00
1007,95802,13ABC1019,1000,ABC Case,5114 CRAFTY DR,40213-0000,LOUISVILLE,KY,Closed,2013/06/14 15:29:32+00
1008,95803,15ABC1238,1000,ABC Case,  , , , ,Closed,2015/11/16 16:39:09+00
1009,95804,13ABC1007,1000,ABC Case,630 BARRET AVE,40204-0000,LOUISVILLE,KY,Closed,2013/06/07 13:56:14+00
1010,95657,13ABC1073,1000,ABC Case,444 S 5TH ST,40202-0000,LOUISVILLE,KY,Closed,2013/08/06 14:37:01+00
1011,95861,19ABC1110,1000,ABC Case, S 3RD ST,40214-0000,LOUISVILLE,KY,Closed,2019/04/22 21:48:20+00
1012,95658,13ABC1071,1000,ABC Case,444 S 5TH ST,40202-0000,LOUISVILLE,KY,Closed,2013/08/02 19:49:41+00
1013,95862,19ABC1119,1000,ABC Case,7845 PRESTON HWY,40219-0000,LOUISVILLE,KY,Closed,2019/04/26 16:48:50+00
1014,95659,ABC825348,1000,ABC Case,444 S 5TH ST,40202-0000,LOUISVILLE,KY,Closed,2013/09/10 17:14:15+00
1015,95660,ABC827707,1000,ABC Case,3606 CANE RUN RD,40211-0000,LOUISVILLE,KY,Closed,2013/09/29 04:10:50+00
1016,95661,15ABC1147,1000,ABC Case,601 WINKLER AVE,40208-0000,LOUISVILLE,KY,Closed,2015/06/29 12:35:36+00
1017,95662,13ABC1090,1000,ABC Case,9304 BLUE LICK RD,40229-0000,LOUISVILLE,KY,Closed,2013/08/30 17:22:46+00
1018,95663,ABC826760,1000,ABC Case,901 FRANKLIN ST,40206-0000,LOUISVILLE,KY,Closed,2013/09/20 13:05:00+00
1019,95664,ABC826751,1000,ABC Case,1601 S PRESTON ST,40217-0000,LOUISVILLE,KY,Closed,2013/09/20 12:42:44+00
1020,95665,13ABC1080,1000,ABC Case,721 W MUHAMMAD ALI BLVD,40203-0000,LOUISVILLE,KY,Closed,2013/08/13 07:07:30+00
1021,95666,ABC825162,1000,ABC Case,2622 S 4TH ST,40208-0000,LOUISVILLE,KY,Closed,2013/09/09 13:09:16+00
1022,95667,18ABC1148,1000,ABC Case,1715 BERRY BLVD,40215-0000,LOUISVILLE,KY,Closed,2018/07/16 14:38:32+00
1023,95668,ABC825319,1000,ABC Case,614 BAXTER AVE,40204-0000,LOUISVILLE,KY,Closed,2013/09/10 14:53:19+00
1024,95669,ABC828291,1000,ABC Case,937 PHILLIPS LN,40209-0000,LOUISVILLE,KY,Closed,2013/10/03 17:48:20+00
1025,95670,ABC825856,1000,ABC Case,444 S 5TH ST,40202-0000,LOUISVILLE,KY,Closed,2013/09/13 12:15:45+00
1026,95671,18ABC1014,1000,ABC Case,3900 SUMMIT PLAZA DR,40241-0000,LOUISVILLE,KY,Closed,2018/01/08 13:28:51+00
1027,95672,13ABC1120,1000,ABC Case,8808 NATIONAL TPKE,40118-0000,LOUISVILLE,KY,Closed,2013/11/27 15:46:47+00
1028,95673,14ABC1164,1000,ABC Case,1200 PAYNE ST,40204-0000,LOUISVILLE,KY,Closed,2014/08/21 13:02:21+00
1029,95674,14ABC1060,1000,ABC Case, W BROADWAY ,40202-0000,LOUISVILLE,KY,Closed,2014/03/17 15:23:22+00
1030,95675,13ABC1123,1000,ABC Case,4739 DIXIE HWY,40216-0000,LOUISVILLE,KY,Closed,2013/12/02 21:27:32+00
1031,95676,18ABC1107,1000,ABC Case,2440 BARDSTOWN RD,40205-0000,LOUISVILLE,KY,Closed,2018/05/24 16:40:33+00
1032,95677,14ABC1092,1000,ABC Case,914 E MUHAMMAD ALI BLVD,40204-0000,LOUISVILLE,KY,Closed,2014/05/07 18:31:11+00
1033,95678,13ABC1100,1000,ABC Case,3039 TAYLOR BLVD,40208-0000,LOUISVILLE,KY,Closed,2013/10/30 20:34:55+00
1034,95679,14ABC1242,1000,ABC Case,8122 PRESTON HWY,40219-0000,LOUISVILLE,KY,Closed,2014/12/09 16:36:52+00
1035,95680,13ABC1106,1000,ABC Case,8008 BLUE LICK RD,40219-0000,LOUISVILLE,KY,Closed,2013/11/04 14:20:29+00
1036,95681,13ABC1107,1000,ABC Case,4501 OUTER LOOP,40219-0000,LOUISVILLE,KY,Closed,2013/11/04 14:53:55+00
1037,95682,14ABC1034,1000,ABC Case,2927 7TH STREET RD,40216-0000,LOUISVILLE,KY,Closed,2014/02/12 19:08:32+00
1038,95683,13ABC1121,1000,ABC Case,1204 GILMORE LN,40213-0000,LOUISVILLE,KY,Closed,2013/11/27 17:14:15+00
1039,95684,13ABC1137,1000,ABC Case,8238 DIXIE HWY,40258-0000,LOUISVILLE,KY,Closed,2013/12/24 13:30:11+00
1040,95685,13ABC1139,1000,ABC Case,1614 DIXIE HWY,40210-0000,LOUISVILLE,KY,Closed,2013/12/24 20:24:04+00
1041,95686,15ABC1041,1000,ABC Case,1758 FRANKFORT AVE,40206-0000,LOUISVILLE,KY,Closed,2015/02/17 19:27:00+00
1042,95687,13ABC1134,1000,ABC Case, I 264 RAMP ,40222-0000,LOUISVILLE,KY,Closed,2013/12/19 19:44:08+00
1043,95688,14ABC1005,1000,ABC Case,227 E MARKET ST,40202-0000,LOUISVILLE,KY,Closed,2014/01/07 16:13:26+00
1044,95689,14ABC1204,1000,ABC Case,1601 S PRESTON ST,40217-0000,LOUISVILLE,KY,Closed,2014/10/14 15:21:05+00
1045,95690,14ABC1049,1000,ABC Case,418 S 12TH ST,40203-0000,LOUISVILLE,KY,Closed,2014/02/26 14:50:12+00
1046,95691,14ABC1030,1000,ABC Case,1919 S PRESTON ST,40217-0000,LOUISVILLE,KY,Closed,2014/02/05 22:31:24+00
1047,95692,17ABC1008,1000,ABC Case,1164 S 3RD ST,40203-0000,LOUISVILLE,KY,Closed,2017/01/17 18:19:57+00
1048,95693,16ABC1018,1000,ABC Case,1601 S 3RD ST,40208-0000,LOUISVILLE,KY,Closed,2016/01/19 15:05:39+00
1049,95694,14ABC1035,1000,ABC Case,937 PHILLIPS LN,40209-0000,LOUISVILLE,KY,Closed,2014/02/13 18:04:38+00
1050,95695,14ABC1046,1000,ABC Case,3814 FRANKFORT AVE,40207-0000,LOUISVILLE,KY,Closed,2014/02/24 16:32:41+00
1051,95696,14ABC1037,1000,ABC Case,5013 POPLAR LEVEL RD,40219-0000,LOUISVILLE,KY,Closed,2014/02/15 01:13:31+00
1052,95697,14ABC1054,1000,ABC Case,  , , , ,Closed,2014/03/10 19:30:02+00
1053,95698,14ABC1055,1000,ABC Case,1567 BARDSTOWN RD,40205-0000,LOUISVILLE,KY,Closed,2014/03/10 19:43:02+00
1054,95699,14ABC1056,1000,ABC Case,5507 VALLEY STATION RD,40272-0000,LOUISVILLE,KY,Closed,2014/03/10 20:41:32+00
1055,95700,13ABC1136,1000,ABC Case,2038 NORTHWESTERN PKY,40203-0000,LOUISVILLE,KY,Closed,2013/12/23 14:37:43+00
1056,95701,14ABC1020,1000,ABC Case,907 ULRICH AVE,40219-0000,LOUISVILLE,KY,Closed,2014/01/28 15:33:59+00
1057,95702,14ABC1178,1000,ABC Case,942 BAXTER AVE,40204-0000,LOUISVILLE,KY,Closed,2014/09/07 05:38:17+00
1058,95703,14ABC1044,1000,ABC Case, S 4TH ST,40202-0000,LOUISVILLE,KY,Closed,2014/02/20 14:26:00+00
1059,95704,14ABC1238,1000,ABC Case,1601 S PRESTON ST,40217-0000,LOUISVILLE,KY,Closed,2014/12/08 15:57:04+00
1060,95608,13ABC1052,1000,ABC Case,3294 TAYLOR BLVD,40215-0000,LOUISVILLE,KY,Closed,2013/07/22 16:48:22+00
1061,95985,19ABC1055,1000,ABC Case, SHELBYVILLE RD,40207-0000, ,KY,Closed,2019/02/22 21:08:56+00
1062,95609,13ABC1055,1000,ABC Case,444 S 5TH ST,40202-0000,LOUISVILLE,KY,Closed,2013/07/23 15:51:09+00
1063,95610,ABC825334,1000,ABC Case,907 ULRICH AVE,40219-0000,LOUISVILLE,KY,Closed,2013/09/10 16:11:19+00
1064,95611,13ABC1060,1000,ABC Case,444 S 5TH ST,40202-0000,LOUISVILLE,KY,Closed,2013/07/25 12:17:40+00
1065,95612,13ABC1050,1000,ABC Case,2420 S 4TH ST,40208-0000,LOUISVILLE,KY,Closed,2013/07/22 15:44:50+00
1066,95613,13ABC1059,1000,ABC Case,  , , , ,Closed,2013/07/25 01:24:45+00
1067,95614,14ABC1078,1000,ABC Case, W MUHAMMAD ALI BLVD,40202-0000,LOUISVILLE,KY,Closed,2014/04/14 12:30:02+00
1068,95615,13ABC1035,1000,ABC Case,140 N 4TH ST,40202-0000,LOUISVILLE,KY,Closed,2013/06/27 16:05:35+00
1069,95616,ABC825923,1000,ABC Case,6306 JOHNSONTOWN RD,40272-0000,LOUISVILLE,KY,Closed,2013/09/13 16:39:47+00
1070,95617,13ABC1128,1000,ABC Case,3730 MANSLICK RD,40215-0000,LOUISVILLE,KY,Closed,2013/12/09 13:47:32+00
1071,95618,14ABC1168,1000,ABC Case, DIXIE HWY,40272-0000,LOUISVILLE,KY,Closed,2014/08/24 01:24:00+00
1072,95619,ABC828147,1000,ABC Case,444 S 5TH ST,40202-0000,LOUISVILLE,KY,Closed,2013/10/02 17:08:11+00
1073,95620,ABC826086,1000,ABC Case,444 S 5TH ST,40202-0000,LOUISVILLE,KY,Closed,2013/09/16 16:00:49+00
1074,95621,13ABC1070,1000,ABC Case, TAYLORSVILLE LAKE RD,40023-0000,LOUISVILLE,KY,Closed,2013/07/30 16:24:52+00
1075,95622,13ABC1088,1000,ABC Case,9308 BLUE LICK RD,40229-0000,LOUISVILLE,KY,Closed,2013/08/30 16:52:12+00
1076,95623,13ABC1089,1000,ABC Case,10645 DIXIE HWY,40272-0000,LOUISVILLE,KY,Closed,2013/08/30 17:09:38+00
1077,95624,ABC825321,1000,ABC Case,630 BARRET AVE,40204-0000,LOUISVILLE,KY,Closed,2013/09/10 15:04:26+00
1078,95625,13ABC1075,1000,ABC Case,444 S 5TH ST,40202-0000,LOUISVILLE,KY,Closed,2013/08/06 19:04:27+00
1079,95626,ABC827701,1000,ABC Case,  , , , ,Closed,2013/09/28 04:51:41+00
1080,95627,ABC825331,1000,ABC Case,907 ULRICH AVE,40219-0000,LOUISVILLE,KY,Closed,2013/09/10 15:59:42+00
1081,95628,ABC825335,1000,ABC Case,8021 DIXIE HWY,40258-0000,LOUISVILLE,KY,Closed,2013/09/10 16:14:11+00
1082,95629,13ABC1081,1000,ABC Case,400 S 4TH ST,40202-0000,LOUISVILLE,KY,Closed,2013/08/14 17:58:18+00
1083,95630,13ABC1043,1000,ABC Case,444 S 5TH ST,40202-0000,LOUISVILLE,KY,Closed,2013/07/17 15:26:54+00
1084,95631,13ABC1046,1000,ABC Case, CANE RUN RD,40216-0000,LOUISVILLE,KY,Closed,2013/07/18 14:46:50+00
1085,95632,15ABC1188,1000,ABC Case,500 S 4TH ST,40202-0000,LOUISVILLE,KY,Closed,2015/08/26 12:24:28+00
1086,95633,15ABC1189,1000,ABC Case,9070 DIXIE HWY,40258-0000,LOUISVILLE,KY,Closed,2015/08/26 12:30:15+00
1087,95634,13ABC1078,1000,ABC Case,841 S 6TH ST,40203-0000,LOUISVILLE,KY,Closed,2013/08/12 16:45:15+00
1088,95635,13ABC1079,1000,ABC Case,1239 GILMORE LN,40213-0000,LYNNVIEW,KY,Closed,2013/08/12 17:34:44+00
1089,95636,13ABC1098,1000,ABC Case, S 4TH ST,40203-0000,LOUISVILLE,KY,Closed,2013/10/18 17:34:20+00
1090,95637,13ABC1099,1000,ABC Case,2200 BROWNSBORO RD,40206-0000,LOUISVILLE,KY,Closed,2013/10/21 21:41:20+00
1091,95638,ABC824712,1000,ABC Case,444 S 5TH ST,40202-0000,LOUISVILLE,KY,Closed,2013/09/05 15:05:58+00
1092,95639,13ABC1094,1000,ABC Case,9220 BLUE LICK RD,40229-0000,LOUISVILLE,KY,Closed,2013/10/14 19:43:20+00
1093,95863,19ABC1113,1000,ABC Case, W BROADWAY ,40211-0000,LOUISVILLE,KY,Closed,2019/04/23 15:14:02+00
1094,95864,19ABC1120,1000,ABC Case,7212 PRESTON HWY,40219-0000,LOUISVILLE,KY,Closed,2019/04/26 19:09:02+00
1095,95866,19ABC1114,1000,ABC Case,521 N 22ND ST,40203-0000,LOUISVILLE,KY,Closed,2019/04/23 19:53:46+00
1096,95867,19ABC1130,1000,ABC Case,3727 W BROADWAY ,40211-0000,LOUISVILLE,KY,Closed,2019/05/08 15:16:39+00
1097,95869,19ABC1133,1000,ABC Case,2812 PATTI LN,40299-0000,JEFFERSONTOWN,KY,Closed,2019/05/08 18:58:25+00
1098,95873,19ABC1138,1000,ABC Case,4406 TAYLOR BLVD,40215-0000,LOUISVILLE,KY,Closed,2019/05/22 16:16:07+00
1099,95874,19ABC1125,1000,ABC Case,4122 PINECROFT DR,40219-0000,LOUISVILLE,KY,Closed,2019/05/01 17:01:06+00
1100,95875,19ABC1115,1000,ABC Case,200 S HANCOCK ST,40202-0000,LOUISVILLE,KY,Closed,2019/04/24 16:18:22+00
1101,95876,19ABC1145,1000,ABC Case,2200 W MADISON ST,40211-0000,LOUISVILLE,KY,Closed,2019/06/05 15:19:08+00
1102,95877,19ABC1135,1000,ABC Case,8122 PRESTON HWY,40219-0000,LOUISVILLE,KY,Closed,2019/05/11 05:20:31+00
1103,95879,19ABC1117,1000,ABC Case,9220 BLUE LICK RD,40229-0000,LOUISVILLE,KY,Closed,2019/04/26 16:38:10+00
1104,95881,19ABC1131,1000,ABC Case,2531 W BROADWAY ,40211-0000,LOUISVILLE,KY,Closed,2019/05/08 15:18:22+00
1105,95882,19ABC1121,1000,ABC Case,3333 ROGER E SCHUPP ST,40205-0000,LOUISVILLE,KY,Closed,2019/04/29 13:09:59+00
1106,95883,19ABC1129,1000,ABC Case,519 S 3RD ST,40202-0000,LOUISVILLE,KY,Closed,2019/05/08 15:15:14+00
1107,95885,19ABC1109,1000,ABC Case, S 3RD ST,40214-0000,LOUISVILLE,KY,Closed,2019/04/22 18:53:00+00
1108,95887,19ABC1116,1000,ABC Case,3300 FERN VALLEY RD,40213-0000,LOUISVILLE,KY,Closed,2019/04/26 16:09:24+00
1109,95888,19ABC1137,1000,ABC Case,1300 DIXIE HWY,40210-0000,LOUISVILLE,KY,Closed,2019/05/14 20:39:51+00
1110,95891,19ABC1127,1000,ABC Case, STONE LAKES DR,40299-0000,LOUISVILLE,KY,Closed,2019/05/03 18:43:46+00
1111,95892,19ABC1126,1000,ABC Case,2533 W BROADWAY ,40211-0000,LOUISVILLE,KY,Closed,2019/05/01 19:20:16+00
1112,95894,18ABC1154,1000,ABC Case,1625 WATHEN LN,40216-0000,SHIVELY,KY,Closed,2018/07/20 20:06:41+00
1113,95895,18ABC1097,1000,ABC Case, TAYLORSVILLE RD,40220-0000,LOUISVILLE,KY,Closed,2018/05/11 18:52:23+00
1114,95896,18ABC1161,1000,ABC Case, W MAIN ST,40202-0000,LOUISVILLE,KY,Closed,2018/07/26 17:08:22+00
1115,95897,18ABC1223,1000,ABC Case,3415 BRECKENRIDGE LN,40220-0000,LOUISVILLE,KY,Closed,2018/10/29 15:52:16+00
1116,95899,18ABC1213,1000,ABC Case,2633 S 4TH ST,40208-0000,LOUISVILLE,KY,Closed,2018/10/09 15:49:49+00
1117,95900,18ABC1246,1000,ABC Case,4822 POPLAR LEVEL RD,40213-0000,LOUISVILLE,KY,Closed,2018/11/12 21:57:12+00
1118,95901,18ABC1192,1000,ABC Case,4308 FEGENBUSH LN,40228-0000,LOUISVILLE,KY,Closed,2018/09/11 12:37:23+00
1119,95902,18ABC1191,1000,ABC Case,1164 S 3RD ST,40203-0000,LOUISVILLE,KY,Closed,2018/09/08 05:58:02+00
1120,95903,18ABC1262,1000,ABC Case,1904 FRANKFORT AVE,40206-0000,LOUISVILLE,KY,Closed,2018/11/21 22:00:31+00
1121,95904,18ABC1198,1000,ABC Case,808 LYNDON LN,40222-0000,LYNDON,KY,Closed,2018/09/19 17:55:13+00
1122,95905,18ABC1241,1000,ABC Case,1108 LYNDON LN,40222-0000,ST MATTHEWS,KY,Closed,2018/11/09 22:12:05+00
1123,95906,18ABC1253,1000,ABC Case, BARDSTOWN RD,40204-0000,LOUISVILLE,KY,Closed,2018/11/15 17:43:15+00
1124,95907,18ABC1229,1000,ABC Case,7800 3RD STREET RD,40214-0000,LOUISVILLE,KY,Closed,2018/10/30 19:15:05+00
1125,95908,18ABC1230,1000,ABC Case,1047 BARDSTOWN RD,40204-0000,LOUISVILLE,KY,Closed,2018/10/30 19:22:47+00
1126,95909,18ABC1259,1000,ABC Case,4122 PINECROFT DR,40219-0000,LOUISVILLE,KY,Closed,2018/11/16 19:17:46+00
1127,95910,18ABC1187,1000,ABC Case,5014 POPLAR LEVEL RD,40219-0000,LOUISVILLE,KY,Closed,2018/08/30 17:26:48+00
1128,95911,18ABC1183,1000,ABC Case,1279 BARDSTOWN RD,40204-0000,LOUISVILLE,KY,Closed,2018/08/29 14:49:13+00
1129,95912,18ABC1254,1000,ABC Case,4822 POPLAR LEVEL RD,40213-0000,LOUISVILLE,KY,Closed,2018/11/15 17:45:07+00
1130,95913,18ABC1255,1000,ABC Case,1636 W OAK ST,40210-0000,LOUISVILLE,KY,Closed,2018/11/15 17:49:52+00
1131,95914,18ABC1266,1000,ABC Case,2800 TAYLORSVILLE RD,40205-0000,LOUISVILLE,KY,Closed,2018/11/27 20:40:20+00
1132,95916,18ABC1190,1000,ABC Case, RUDY LN,40207-0000, ,KY,Closed,2018/08/31 19:16:18+00
1133,95917,18ABC1226,1000,ABC Case,1133 BARDSTOWN RD,40204-0000,LOUISVILLE,KY,Closed,2018/10/29 17:04:21+00
1134,95918,18ABC1250,1000,ABC Case,1811 W MAIN ST,40203-0000,LOUISVILLE,KY,Closed,2018/11/14 19:53:37+00
1135,95919,18ABC1221,1000,ABC Case,118 S 26TH ST,40212-0000,LOUISVILLE,KY,Closed,2018/10/25 15:44:42+00
1136,95920,18ABC1199,1000,ABC Case, S 9TH ST,40203-0000,LOUISVILLE,KY,Closed,2018/09/20 21:22:08+00
1137,95921,18ABC1185,1000,ABC Case,411 W CHESTNUT ST,40202-0000,LOUISVILLE,KY,Closed,2018/08/30 15:46:05+00
1138,95922,18ABC1204,1000,ABC Case,770 EASTERN PKY,40217-0000,LOUISVILLE,KY,Closed,2018/10/01 16:24:17+00
1139,95923,18ABC1214,1000,ABC Case, TAYLORSVILLE RD,40220-0000,LOUISVILLE,KY,Closed,2018/10/12 17:38:57+00
1140,95986,19ABC1060,1000,ABC Case,1567 S SHELBY ST,40217-0000,LOUISVILLE,KY,Closed,2019/02/25 21:57:11+00
1141,95640,13ABC1041,1000,ABC Case, BARDSTOWN RD,40204-0000,LOUISVILLE,KY,Closed,2013/07/15 16:33:00+00
1142,95987,19ABC1004,1000,ABC Case,901 DENMARK ST,40215-0000,LOUISVILLE,KY,Closed,2019/01/11 18:08:47+00
1143,95989,19ABC1015,1000,ABC Case, PRESTON HWY,40219-0000,LOUISVILLE,KY,Closed,2019/01/18 20:53:04+00
1144,95990,19ABC1052,1000,ABC Case,6752 BARDSTOWN RD,40291-0000,LOUISVILLE,KY,Closed,2019/02/20 20:54:45+00
1145,95991,19ABC1009,1000,ABC Case,1811 W MAIN ST,40203-0000,LOUISVILLE,KY,Closed,2019/01/17 19:57:54+00
1146,95992,19ABC1032,1000,ABC Case,122 W MAIN ST,40202-0000,LOUISVILLE,KY,Closed,2019/01/29 17:48:32+00
1147,95993,19ABC1034,1000,ABC Case,416 W MUHAMMAD ALI BLVD,40202-0000,LOUISVILLE,KY,Closed,2019/01/29 17:56:02+00
1148,95994,19ABC1025,1000,ABC Case,600 N 27TH ST,40212-0000,LOUISVILLE,KY,Closed,2019/01/28 17:25:41+00
1149,95996,19ABC1005,1000,ABC Case,3451 TAYLOR BLVD,40215-0000,LOUISVILLE,KY,Closed,2019/01/11 21:18:45+00
1150,95997,19ABC1010,1000,ABC Case,116 E MAIN ST,40202-0000,LOUISVILLE,KY,Closed,2019/01/17 20:03:34+00
1151,95998,19ABC1024,1000,ABC Case,101 E JEFFERSON ST,40202-0000,LOUISVILLE,KY,Closed,2019/01/28 17:20:32+00
1152,95999,19ABC1033,1000,ABC Case,301 W MARKET ST,40202-0000,LOUISVILLE,KY,Closed,2019/01/29 17:50:15+00
1153,96001,19ABC1007,1000,ABC Case,901 DENMARK ST,40215-0000,LOUISVILLE,KY,Closed,2019/01/11 21:28:31+00
1154,96002,19ABC1019,1000,ABC Case,1029 S 26TH ST,40210-0000,LOUISVILLE,KY,Closed,2019/01/24 16:29:22+00
1155,96003,19ABC1008,1000,ABC Case,5501 VALLEY STATION RD,40272-0000,LOUISVILLE,KY,Closed,2019/01/17 18:09:43+00
1156,96004,19ABC1002,1000,ABC Case,3451 TAYLOR BLVD,40215-0000,LOUISVILLE,KY,Closed,2019/01/11 18:05:42+00
1157,96005,19ABC1003,1000,ABC Case,3449 TAYLOR BLVD,40215-0000,LOUISVILLE,KY,Closed,2019/01/11 18:06:36+00
1158,96006,19ABC1012,1000,ABC Case,829 S 28TH ST,40211-0000,LOUISVILLE,KY,Closed,2019/01/17 21:05:50+00
1159,96007,19ABC1013,1000,ABC Case,3044 WILSON AVE,40211-0000,LOUISVILLE,KY,Closed,2019/01/17 21:06:54+00
1160,96008,19ABC1023,1000,ABC Case,1100 ALGONQUIN PKY,40208-0000,LOUISVILLE,KY,Closed,2019/01/28 17:17:48+00
1161,96009,19ABC1001,1000,ABC Case,1025 W BROADWAY ,40203-0000,LOUISVILLE,KY,Closed,2019/01/09 21:23:59+00
1162,96010,19ABC1014,1000,ABC Case,2728 W MARKET ST,40212-0000,LOUISVILLE,KY,Closed,2019/01/17 21:11:20+00
1163,96013,19ABC1030,1000,ABC Case,5000 BARDSTOWN RD,40291-0000,LOUISVILLE,KY,Closed,2019/01/29 17:46:23+00
1164,96014,19ABC1036,1000,ABC Case,845 S 9TH ST,40203-0000,LOUISVILLE,KY,Closed,2019/01/30 21:26:14+00
1165,96015,19ABC1011,1000,ABC Case,2631 W BROADWAY ,40211-0000,LOUISVILLE,KY,Closed,2019/01/17 21:03:44+00
1166,96017,19ABC1022,1000,ABC Case,1481 S 7TH ST,40208-0000,LOUISVILLE,KY,Closed,2019/01/24 22:16:34+00
1167,96018,19ABC1040,1000,ABC Case,1075 BARDSTOWN RD,40204-0000,LOUISVILLE,KY,Closed,2019/02/01 19:18:03+00
1168,96019,19ABC1020,1000,ABC Case,600 N 27TH ST,40212-0000,LOUISVILLE,KY,Closed,2019/01/24 21:19:17+00
1169,96020,19ABC1039,1000,ABC Case,4105 W MARKET ST,40212-0000,LOUISVILLE,KY,Closed,2019/02/01 19:06:52+00
1170,96021,19ABC1026,1000,ABC Case,1004 E OAK ST,40204-0000,LOUISVILLE,KY,Closed,2019/01/28 17:35:13+00
1171,96022,19ABC1029,1000,ABC Case,700 W OAK ST,40203-0000,LOUISVILLE,KY,Closed,2019/01/29 17:45:13+00
1172,96023,19ABC1031,1000,ABC Case,626 W MAIN ST,40202-0000,LOUISVILLE,KY,Closed,2019/01/29 17:47:27+00
1173,96024,19ABC1017,1000,ABC Case,101 E JEFFERSON ST,40202-0000,LOUISVILLE,KY,Closed,2019/01/23 16:55:52+00
1174,96025,19ABC1028,1000,ABC Case, N HURSTBOURNE PKY,40222-0000,LOUISVILLE,KY,Closed,2019/01/29 17:34:01+00
1175,96026,19ABC1044,1000,ABC Case,2232 BARDSTOWN RD,40205-0000,LOUISVILLE,KY,Closed,2019/02/11 18:46:13+00
1176,96027,19ABC1045,1000,ABC Case,3300 CLARINET DR,40216-0000,LOUISVILLE,KY,Closed,2019/02/11 18:57:34+00
1177,96028,19ABC1047,1000,ABC Case,2235 S PRESTON ST,40217-0000,LOUISVILLE,KY,Closed,2019/02/11 19:29:55+00
1178,96029,19ABC1042,1000,ABC Case,5901 NEW CUT RD,40214-0000,LOUISVILLE,KY,Closed,2019/02/07 23:20:34+00
1179,96030,19ABC1049,1000,ABC Case,4901 OUTER LOOP,40219-0000,LOUISVILLE,KY,Closed,2019/02/13 16:41:15+00
1180,96031,19ABC1043,1000,ABC Case, N HURSTBOURNE PKY,40222-0000,LOUISVILLE,KY,Closed,2019/02/08 18:15:58+00
1181,96032,19ABC1048,1000,ABC Case,11710 DIXIE HWY,40272-0000,LOUISVILLE,KY,Closed,2019/02/12 19:03:23+00
1182,96033,19ABC1051,1000,ABC Case,908 S 32ND ST,40211-0000,LOUISVILLE,KY,Closed,2019/02/18 21:26:06+00
1183,96037,19ABC1108,1000,ABC Case,7807 ST ANDREWS CHURCH RD,40214-0000,LOUISVILLE,KY,Closed,2019/04/19 14:36:50+00
1184,96038,19ABC1070,1000,ABC Case,1320 DIXIE HWY,40210-0000,LOUISVILLE,KY,Closed,2019/03/08 18:02:56+00
1185,96039,19ABC1072,1000,ABC Case,2728 W MARKET ST,40212-0000,LOUISVILLE,KY,Closed,2019/03/08 18:28:38+00
1186,96040,19ABC1071,1000,ABC Case,118 S 26TH ST,40212-0000,LOUISVILLE,KY,Closed,2019/03/08 18:09:11+00
1187,95641,13ABC1040,1000,ABC Case,320 W JEFFERSON ST,40202-0000,LOUISVILLE,KY,Closed,2013/07/12 14:36:18+00
1188,95642,13ABC1048,1000,ABC Case,720 W MUHAMMAD ALI BLVD,40203-0000,LOUISVILLE,KY,Closed,2013/07/21 19:32:23+00
1189,95643,13ABC1064,1000,ABC Case,401 S 2ND ST,40202-0000,LOUISVILLE,KY,Closed,2013/07/28 03:28:55+00
