X,Y,OBJECTID,STOPID,STOPABBR,STOPNAME,LON,LAT
1205095.90375,251632.866249993,1005,431,2590,2nd @ Woodlawn,-85.764512,38.181165
1202208.66875,236253.204999998,1006,4767,25905,New Cut @ Scottsdale,-85.77367,38.138807
1202037.83,237401.841250002,1007,4768,25910,New Cut @ Cogan,-85.77433,38.141953
1201886.64125,238346.560000002,1008,8629,25912,New Cut @ Kroger,-85.77491,38.14454
1205434.53375,277883.4375,1009,4772,25925,Liberty @ Roy Wilkins,-85.764836,38.253255
1247907.7675,264858.558750004,1010,3511,25930,Taylorsville @ Houston,-85.616272,38.219317
1250661.1225,264657.242500007,1011,3514,25945,Taylorsville @ Lowe,-85.606679,38.218876
1253257.245,264351.073750004,1012,3519,25970,Taylorsville @ Stonybrook,-85.597628,38.21814
1204710.18125001,251795.094999999,1013,433,2598,Woodlawn @ 3rd,-85.765863,38.181593
1259691.31125,267817.784999996,1014,8867,26013,Timberwood @ Linn Station,-85.575409,38.227915
1259873.0925,267353.361249998,1015,4776,26015,Linn Station @ Kroger Gas,-85.574753,38.226647
1260557.27375001,266602.013750002,1016,4777,26020,Linn Station @ Lakeshore,-85.572334,38.224611
1261535.43875,266434.293750003,1017,4778,26025,Linn Station @ Clear Springs,-85.568921,38.224189
1262527.38375001,266526.453749999,1018,8871,26027,Linn Station @ KY Higher Education EB,-85.565473,38.224481
1265325.88,266659.262500003,1019,8868,26028,Mosser @ Chapel WB,-85.555739,38.224955
1265167.09999999,267759.943749994,1020,8869,26029,Mosser @ Linn Station,-85.556346,38.227971
1263999.4725,267027.370000005,1021,4779,26030,Linn Station @ Pollitt Court,-85.560374,38.225914
1263960.015,267040.677499995,1022,8334,26031,Linn Station @ Pollitt Court,-85.560512,38.225949
1265131.5,267822.362499997,1023,8872,26032,Linn Station @ Mosser EB,-85.556473,38.228141
1262657.56999999,266589.422499999,1024,8870,26033,Linn Station @ KY Higher Education WB,-85.565023,38.224659
1265350.50125,266551.837500006,1025,8873,26034,Mosser @ Chapel,-85.555648,38.224661
1261702.80625001,266545.528750002,1026,3530,26035,Linn Station @ Clear Springs,-85.568344,38.224501
1259981.69875,247159.761250004,1027,7330,99940,Michael Edward @ Billtown,-85.573365,38.171205
1238097.81874999,249979.878749996,1028,7466,99946,Beuchel Bank @ GE Gate 3,-85.649627,38.17806
1178675.285,252685.864999995,1029,2802,9995,Cane Run @ Rockaway,-85.856477,38.182827
1275941.61750001,273310.123750001,1030,7515,99968,Shelbyville @ Aiken,-85.519108,38.243624
1178272.575,252211.396249995,1031,2803,10005,Cane Run @ Rattermans,-85.857849,38.181505
1177812.035,251669.471249998,1032,2804,10010,Cane Run @ Bridwell,-85.859418,38.179995
1177519.0125,251336.962500006,1033,2805,10015,Cane Run @ Wilkie,-85.860417,38.179068
1200102.86499999,284535.576250002,1034,3182,10050,Northwestern Parkway @ N 23rd,-85.783786,38.271277
1200572.63500001,284053.911249995,1035,3183,10055,Northwestern @ 22nd,-85.782122,38.269976
1200366.81874999,283384.628749996,1036,3184,10060,N 22nd @ Portland,-85.7828,38.268129
1200109.245,282780.674999997,1037,3185,10065,N 22nd @ Bank,-85.783662,38.266459
1199916.5175,282467.381249994,1038,3186,10070,N 22nd @ Saint Xavier,-85.784315,38.26559
1199700.34875,282040.114999995,1039,3187,10075,N 22nd @ Griffiths,-85.785043,38.264407
1199422.71625,281285.352500007,1040,3188,10080,N 22nd @ Duncan,-85.785966,38.262322
1199355.34625,280930.637500003,1041,3189,10085,N 22nd @ Rowan,-85.78618,38.261345
1199297.74625,280455.931250006,1042,3190,10090,S 22nd @ W Main,-85.786353,38.260039
1199186.28,279851.007499993,1043,3192,10095,S 22nd @ W Market,-85.786706,38.258373
1199127.06874999,279452.084999993,1044,3193,10100,S 22nd @ W Jefferson,-85.786889,38.257275
1199056.3625,278949.555000007,1045,3194,10105,S 22nd @ Cedar,-85.787106,38.255892
1198976.00125,278453.739999995,1046,3195,10110,S 22nd @ W  Muhammad Ali,-85.787357,38.254527
1198913.79000001,278064.703749999,1047,3196,10115,S 22nd @ W Madison,-85.787551,38.253456
1198844.6875,277675.782499999,1048,3197,10120,S 22nd @ W Chestnut,-85.787769,38.252385
1198767.92874999,277189.742500007,1049,3198,10125,S 22nd @ Magazine,-85.788008,38.251047
1198675.65875,276583.407499999,1050,3200,10130,S 22nd @ W Broadway,-85.788294,38.249378
1198578.0175,275862.068749994,1051,3201,10135,S 22nd @ Maple,-85.788592,38.247393
1198029.785,275883.981250003,1052,3202,10140,Maple @ S 23rd,-85.790502,38.247428
1197845.6925,275816.403750002,1053,3203,10145,Humler @ Maple,-85.791139,38.247234
1197782.26625,275356.002499998,1054,3204,10150,Humler @ Howard,-85.791333,38.245967
1197692.92625,274720.483750001,1055,3205,10155,23rd @ Garland,-85.791607,38.244218
1197652.0825,274425.423749998,1056,3206,10160,S 23rd @ Date,-85.791732,38.243406
1197603.36499999,274071.857500002,1057,3207,10165,S 23rd @ W Kentucky,-85.791881,38.242433
1197558.8475,273746.265000001,1058,3208,10170,S 23rd @ Greenwood,-85.792017,38.241537
1197504.57375,273404.082499996,1059,3209,10175,S 23rd @ Grand,-85.792186,38.240595
1197450.065,273065.182500005,1060,3210,10180,S 23rd @ Osage,-85.792356,38.239662
1197400.91374999,272720.364999995,1061,3211,10185,S 23rd @ Hale,-85.792507,38.238713
1197347.6425,272404.025000006,1062,3212,10190,S 23rd @ Oak,-85.792674,38.237842
1197287.67,272030.614999995,1063,3214,10195,S 23rd @ Dumesnil,-85.792861,38.236814
1198000.035,271391.876249999,1064,3217,10210,S 22nd @ Wilson,-85.790344,38.235093
1197833.23125,270900.061250001,1065,3218,10215,S 22nd @ St Louis,-85.790896,38.233735
1197734.02625,270636.936250001,1066,3219,10220,S 22nd @ Woodland,-85.791226,38.233008
1197572.145,270165.073750004,1067,3220,10225,S 22nd @ Standard,-85.791762,38.231705
1197452.63124999,269821.797499999,1068,3221,10230,S 22nd @ Burnett,-85.792158,38.230757
1197320.845,269432.108750001,1069,3222,10235,S 22nd @ Bolling,-85.792594,38.229681
1197167.76125,269194.655000001,1070,3223,10240,W Hill @ S 22nd,-85.793113,38.229022
1196632.44875,269361.334999993,1071,3224,10245,W Hill @ S 23rd,-85.794986,38.229455
1196080.23,269547.25,1072,3225,10250,W Hill @ S 25th,-85.796919,38.22994
1195575.0575,269660.269999996,1073,3226,10255,Hill @ Cypress,-85.798684,38.230227
1195529.5,269308.838750005,1074,3227,10260,Cypress @ W Gaulbert,-85.798822,38.22926
1195436.605,268568.493750006,1075,3228,10265,Cypress @ Burwell,-85.799102,38.227223
1195157.78625,267707.079999998,1076,3230,10275,Cypress @ Wyandotte,-85.800022,38.224845
1195104.54375,267309.158749998,1077,3231,10280,Cypress @ Algonquin Parkway,-85.800184,38.22375
1194658.125,267364.753749996,1078,3233,10285,Algonquin Parkway @ 2627,-85.801741,38.223882
1193703.77,267456.607500002,1079,3234,10290,Algonquin Parkway @ Beech,-85.805068,38.22409
1192534.60625,267605.307500005,1080,2749,10295,Algonquin Pkwy @ Wilson,-85.809146,38.224444
1191685.8,267719.486249998,1081,2750,10300,Algonquin Pkwy @ Pacific,-85.812107,38.224718
1191149.65000001,267802.886250004,1082,2751,10305,Algonquin Pkwy @ S 35th,-85.813978,38.224922
1189532.5575,268101.375,1083,3238,10315,Algonquin Parkway @ Belquin,-85.819624,38.225666
1189103.565,268166.599999994,1084,3239,10320,Algonquin Parkway @ 39th,-85.821121,38.225825
1188701.0175,268064.204999998,1085,3240,10325,S 40th @ Algonquin Parkway,-85.822516,38.225525
1188334.2175,267195.620000005,1086,3243,10333,Bells @ 40th,-85.823741,38.223123
1191131.86875001,268160.121250004,1087,2752,10335,S 35th @ Sherrill,-85.814061,38.225902
1187838.07250001,296861.013750002,1088,8560,10340,Country Club @ Village Drive East,-85.827236,38.304549
1187346.55875,296784.208749995,1089,8561,10342,Country Club @ Village Drive West,-85.828944,38.304315
1186806.67625,296798.933750004,1090,8562,10344,Country Club @ Palmer Court,-85.830826,38.30433
1187843.75125,293572.368750006,1091,8563,10346,Bono @ Graybrook,-85.82702,38.29552
1187943.33499999,292716.202500001,1092,8564,10348,Pearl @ Summit,-85.826622,38.293174
1188187.095,291981.403750002,1093,8574,10349,Pearl @ Cherry,-85.825729,38.291168
1187977.17125,292764.428749993,1094,8565,10350,Pearl @ Summit,-85.826507,38.293308
1188604.5775,290896.173749998,1095,8575,10351,Pearl @ Oak,-85.82421,38.288208
1187886.91125,293779.598749995,1096,8566,10352,Bono @ Graybrook,-85.826882,38.296091
1186680.09999999,296765.048749998,1097,8567,10354,Country Club @ Palmer Court,-85.831265,38.304231
1187388.87375,296741.233750001,1098,8568,10356,Country Club @ Village Drive West,-85.828794,38.304199
1187837.40625,296822.053749993,1099,8569,10358,Country Club @ Village Drive East,-85.827236,38.304442
1189162.30500001,296811.416250005,1100,8570,10359,Country Club @ Graybrook,-85.822619,38.304475
1188402.30625001,268153.806250006,1101,3244,10430,S 41st @ Algonquin Parkway,-85.823561,38.225757
1189116.78125,268116.112499997,1102,3245,10435,Algonquin Parkway @ S 39th,-85.821072,38.225687
1189833.85375001,267994.625,1103,3246,10440,Algonquin Parkway @ Russell Lee,-85.818569,38.225387
1191601.54875,267681.579999998,1104,2415,10555,Algonquin @ 3334,-85.812398,38.22461
1191111.30500001,268251.888750002,1105,7658,10556,35th @ Sherill,-85.814138,38.226153
1192808.64125,267975.084999993,1106,2416,10557,Wilson @ Algonquin,-85.808214,38.225472
1192540.95125,267572.784999996,1107,3249,10560,Algonquin Parkway @ Cane Run,-85.809122,38.224355
1193613.56999999,267440.648750007,1108,3250,10565,Algonquin Parkway @ Beech,-85.805381,38.224042
1194479.2975,267340.814999998,1109,3251,10570,Algonquin Parkway @ Cypress,-85.802362,38.223808
1195135.84375,267393.495000005,1110,3252,10575,Cypress @ Algonquin Pkwy,-85.80008,38.223983
1195183.0125,267669.504999995,1111,3253,10580,Cypress @ Wyandotte,-85.799932,38.224743
1195335.65625,268152.436250001,1112,3254,10585,Cypress @ Conestoga,-85.799429,38.226076
1195442.61499999,268481.708749995,1113,3255,10590,Cypress @ Burwell,-85.799076,38.226985
1195560.89624999,269228.183750004,1114,3256,10595,Cypress @ W Gaulbert,-85.798708,38.22904
1195690.40000001,269651.409999996,1115,3257,10600,Cypress @ W Hill,-85.798282,38.230208
1195986.88,269548.453749999,1116,3258,10605,W Hill @ S 25th,-85.797244,38.229939
1196534.06999999,269353.881249994,1117,3259,10610,W Hill @ S 23rd,-85.795328,38.22943
1197275.52249999,269196.127499998,1118,3260,10615,S 22nd @ W Hill,-85.792738,38.229031
1197357.84125,269428.211250007,1119,3261,10620,S 22nd @ Bolling,-85.792465,38.229672
1197466.17,269738.166250005,1120,3262,10625,W 22nd @ W Burnett,-85.792106,38.230528
1197571.95874999,270068.194999993,1121,3263,10630,S 22nd @ Standard,-85.791757,38.231439
1197738.765,270576.761250004,1122,3264,10635,S 22nd @ Woodland,-85.791206,38.232843
1197836.76125,270836.265000001,1123,3265,10640,S 22nd @ St Louis,-85.79088,38.23356
1197413.21625,272648.772499993,1124,3271,10670,S 23rd @ Hale,-85.79246,38.238517
1197466.235,272984.420000002,1125,3272,10675,S 23rd @ Osage,-85.792295,38.239441
1197517.52375001,273319.732500002,1126,3273,10680,S 23rd @ Grand,-85.792136,38.240364
1197575.24124999,273747.447500005,1127,3274,10685,S 23rd @ Greenwood,-85.79196,38.241541
1197620.94,274006.368750006,1128,3275,10690,S 23rd @ W Kentucky,-85.791816,38.242254
1197676.0675,274348.173749998,1129,3276,10695,S 23rd @ Date,-85.791644,38.243195
1197725.26000001,274713.022499993,1130,3277,10700,S 23rd @ Garland,-85.791494,38.244199
1197805.6075,275291.875,1131,3278,10705,Humler @ Howard,-85.791248,38.245792
1197885.24375001,275845.607500002,1132,3279,10710,Humler @ Maple,-85.791003,38.247316
1198078.88249999,275848.560000002,1133,3280,10715,Maple @ S 23rd,-85.790329,38.247333
1198509.6575,275793.28125,1134,3281,10720,Maple @ S 22nd,-85.788826,38.247201
1199093.05500001,275795.923749998,1135,3282,10725,S 21st @ Maple,-85.786795,38.247235
1199194.29125001,276475.318749994,1136,3283,10730,S 21st @ W Broadway,-85.786482,38.249105
1199285.48999999,277035.417500004,1137,3285,10735,WJ Hodge @ Magazine,-85.786197,38.250647
1199356.25125,277541.226249993,1138,3286,10740,WJ Hodge @ W Chestnut,-85.78598,38.252039
1199420.12625,277909.840000004,1139,3287,10745,WJ Hodge @ W Madison,-85.785779,38.253054
1199488.89749999,278417.138750002,1140,3288,10750,WJ Hodge @ W Muhammad Ali,-85.785569,38.25445
1199558.96250001,278795.483750001,1141,3289,10755,WJ Hodge @ Cedar,-85.785347,38.255492
1199630.3725,279254.662499994,1142,3290,10760,WJ Hodge @ W Jefferson,-85.785125,38.256756
1199711.24375001,279764.673749998,1143,3291,10765,WJ Hodge @ W Market,-85.784873,38.25816
1199796.08499999,280306.307500005,1144,3293,10770,WJ Hodge @ W Main,-85.784609,38.259651
1199879.995,280947.386250004,1145,3294,10775,WJ Hodge @ Rowan,-85.784354,38.261415
1199827.91875,281303.364999995,1146,3295,10780,WJ Hodge @ Duncan,-85.784556,38.26239
1199692.8175,281984.515000001,1147,3296,10785,22nd @ Griffiths,-85.785066,38.264254
1199914.86750001,282420.060000002,1148,3297,10790,22nd @ St. Xavier,-85.784318,38.26546
1200149.24250001,282802.954999998,1149,3298,10795,22nd @ Bank,-85.783524,38.266522
1200395.37625,283306.211250007,1150,3299,10800,N 22nd @ Portland,-85.782696,38.267915
1200013.87375,283692.076250002,1151,3300,10805,Portland @ Carter,-85.784047,38.268957
1186795.65875,277282.758750007,1152,8590,10814,Broadway @ Shawnee Park Loop,-85.829698,38.250746
1186890.735,277216.297499999,1153,3336,10815,Shawnee Park  Broadway,-85.829363,38.250568
1186841.59,276896.263750002,1154,3762,10820,Southwestern @ Varble,-85.829515,38.249687
1186820.2025,276553.536249995,1155,3763,10825,Southwestern @ Brewster,-85.829569,38.248745
1186762.3475,276194.680000007,1156,3764,10830,Southwestern @ Garland,-85.829749,38.247757
1186744.69750001,275869.007499993,1157,3765,10835,Southwestern @ Riverview,-85.829791,38.246862
1186698.84999999,275507.03125,1158,3766,10840,Southwestern @ Westchester,-85.829929,38.245866
1186680.47499999,275222.892499998,1159,3767,10845,Southwestern @ Greenwood,-85.829976,38.245085
1186638.79000001,274818.959999993,1160,3768,10850,Southwestern @ Grand,-85.830097,38.243974
1186540.82625,274031.379999995,1161,3769,10855,Southwestern @ Hale,-85.830391,38.241807
1186696.52124999,273613.135000005,1162,3770,10860,Virginia @ Southwestern,-85.829824,38.240666
1260697.61125,266631.319999993,1163,3532,26045,Linn Station @ Lakeshore,-85.571847,38.224697
1260135.67125,267092.823750004,1164,3533,26050,Linn Station @ Plainview Village,-85.573826,38.225942
1256843.2075,264436.150000006,1165,3537,26070,Hurstbourne @ Old Hurstbourne,-85.585152,38.218517
1255387.98875,263080.599999994,1166,3540,26085,Taylorsville @ Hurstbourne Parkway,-85.590148,38.214737
1256145.78874999,262155.799999997,1167,3542,26095,Taylorsville @ Narwood,-85.587464,38.212228
1208043.755,271084.484999999,1168,82,261,S 1st @ E Oak,-85.755364,38.234705
1256340.06375,261860.525000006,1169,3543,26100,Taylorsville @ Six Mile,-85.586773,38.211425
1257322.77625,260467.775000006,1170,3546,26115,Taylorsville @ Gleeson,-85.583283,38.20764
1257795.91,259999.122500002,1171,3548,26125,Taylorsville @ Tucker,-85.581613,38.206372
1258247.62625,259638.227500007,1172,3549,26130,Taylorsville @ Patti,-85.580023,38.205399
1259105.24250001,258965.194999993,1173,3550,26135,Taylorsville @ Merioneth,-85.577005,38.203585
1259642.30249999,258541.180000007,1174,3551,26140,Taylorsville @ Tree,-85.575115,38.202442
1260029.14,258281.768749997,1175,3552,26145,Taylorsville @ Lynnwood,-85.573756,38.201745
1260684.1525,257563.626249999,1176,3554,26155,Taylorsville @ Grand,-85.571441,38.199799
1260921.92,257088.576250002,1177,3555,26160,Taylorsville @ College,-85.57059,38.198504
1261624.04000001,256424.777500004,1178,3557,26170,Taylorsville @ Sprowl,-85.568114,38.196709
1261988.45375,255980.702500001,1179,3558,26175,Taylorsville @ Jefferson,-85.566824,38.195504
1204077.82250001,251906.032499999,1180,456,2620,Woodlawn @ Southern Parkway,-85.768069,38.181869
1260740.67625,257516.926249996,1181,3585,26210,Taylorsville @ Grand,-85.571242,38.199673
1259731.61624999,258536.617500007,1182,3588,26225,Taylorsville @ Tree,-85.574804,38.202433
1259204.6825,258945.552499995,1183,3589,26230,Taylorsville @ Merioneth,-85.576658,38.203535
1257881.73125,259972.023750007,1184,3590,26235,Taylorsville @ Tucker,-85.581313,38.206301
1203288.54625,252037.060000002,1185,457,2625,6th @ Woodlawn,-85.770822,38.182193
1257409.815,260465.422499999,1186,3593,26250,Taylorsville @ Janlyn,-85.58298,38.207637
1256630.58875,261524.157499999,1187,3595,26260,Taylorsville @ Cherian,-85.585745,38.210513
1256043.33625001,262481.428749993,1188,8852,26266,Taylorville @ Forest Hills Commons,-85.587837,38.213118
1254721.22375,263032.402500004,1189,3599,26280,Hurstbourne @ Taylorsville,-85.592466,38.214578
1203339.57250001,252742.061250001,1190,458,2630,6th @ 4625,-85.770685,38.184131
1253152.57625,264443.65625,1191,3603,26300,Taylorsville @ Blowing Tree,-85.597997,38.21839
1252581.34375,264559.827500001,1192,3604,26305,Taylorsville @ Kennedy School,-85.599991,38.218686
1250665.38625,264712.538749993,1193,3607,26320,Taylorsville @ Lowe,-85.606667,38.219028
1249735.47499999,264782.340000004,1194,3608,26325,Taylorsville @ 4319,-85.609907,38.219182
1247796.40875,264925.038749993,1195,3610,26335,Taylorsville @ Houston,-85.616663,38.219495
1247058.0625,264969.148750007,1196,3611,26340,Taylorsville @ McMahan,-85.619235,38.219586
1246184.0325,265028.046250001,1197,8471,26341,Taylorsville @ Hikes Point Plaza,-85.62228,38.219712
1203407.25125,253254.483750001,1198,471,2635,6th @ Ashland,-85.770479,38.185541
1214962.4875,267267.176249996,1199,4823,26380,Goss @ Reasor,-85.731066,38.224532
1217364.31125,263145.857500002,1200,4825,26390,Poplar Level @ McKinley,-85.722477,38.213322
1217692.24375001,262699.922499999,1201,4826,26395,Poplar Level @ Hess Ln,-85.721311,38.212112
1220080.5275,260078.900000006,1202,4827,26400,Poplar Level @ Belmar,-85.712855,38.20502
1220905.53125,258768.131249994,1203,4830,26415,Poplar Level @ Mercer,-85.709912,38.201457
1221376.515,257947.026250005,1204,4832,26425,Poplar Level @ Taylor,-85.708228,38.199223
1221885.52249999,255584.361249998,1205,4834,26435,Poplar Level @ Sanita,-85.706327,38.192758
1222903.19499999,253917.331249997,1206,4835,26440,Poplar Level @ Selinda,-85.702695,38.188225
1223307.51375,253270.678749993,1207,4836,26445,Poplar Level @ Tile Factory,-85.701253,38.186467
1204327.42375,253201.430000007,1208,473,2645,Southern Pkwy @ Ashland,-85.767275,38.185437
1223647.8875,252651.262500003,1209,4837,26450,Poplar Level @ Bishop,-85.700035,38.184781
1224249.21875,251733.831249997,1210,4838,26455,Poplar Level @ Gilmore,-85.697893,38.182288
1224663.03749999,251449.802499995,1211,4839,26460,Poplar Level @ Dahl,-85.696438,38.181526
1225292.25,251004.700000003,1212,4840,26465,Poplar Level @ Mason Dixon,-85.694225,38.180331
1226575.88625,249994.322500005,1213,4841,26470,Poplar Level @ Business Park,-85.689705,38.177612
1226936.68875,249423.435000002,1214,4842,26475,Poplar Level @ Valla,-85.688419,38.17606
1227979.285,247585.408749998,1215,4843,26480,Poplar Level @ E Indian Trail,-85.684693,38.171058
1229058.41500001,246183.178749993,1216,4849,26490,Rangeland @ Poplar Level,-85.680864,38.167254
1230128.4825,246081.351249993,1217,4851,26500,Rangeland @ Lagoona,-85.677137,38.16702
1231337.2375,245873.625,1218,4853,26510,Rangeland @ Brenda,-85.672922,38.166501
1232123.34,245554.829999998,1219,8740,26511,Rangeland @ Rangeland Elementary,-85.670171,38.165659
1231689.85375001,245805.171250001,1220,4854,26515,Rangeland @ Rustic,-85.671692,38.166328
1232075.32125001,245536.267499998,1221,4855,26520,Rangeland @ Rangeland Elementary,-85.670337,38.165606
1232400.81,245274.484999999,1222,4856,26525,Rangeland @ Oaklawn,-85.669191,38.164901
