OBJECTID,GEOID10,Under18_Tot,Under5_Tot,Under5_ER,Under5_Hosp,FivePlus_Tot,FivePlus_ER,Tot_ER_Visits,Tot_Hosp_Visits,AsthmaCt,Diabetes1Ct,Diabetes2Ct,DiabetesOtherCt,PctUndr5ER,PctOvr5ER,PctAsthma,PctDiabetes,Shape__Area,Shape__Length
1393,2611553920,36.0,16.0,6.0,10.0,20.0,9.0,15.0,21.0,,0,0,0,0.375,0.45,,0.0,61747431.8127441,48429.7602924822
1394,2611549700,37.0,21.0,8.0,13.0,16.0,7.0,15.0,22.0,,0,0,0,0.380952380952381,0.4375,,0.0,46852766.1126709,52889.0754065296
1395,2611549180,97.0,48.0,14.0,34.0,49.0,18.0,32.0,65.0,,0,0,0,0.291666666666667,0.36734693877551,,0.0,1000137304.67261,127472.322427339
1396,2611546260,113.0,54.0,20.0,34.0,59.0,22.0,42.0,71.0,,0,0,0,0.37037037037037,0.372881355932203,,0.0,748909417.705688,119517.356878859
1397,2611540260,89.0,33.0,9.0,24.0,56.0,23.0,32.0,57.0,,0,0,0,0.272727272727273,0.410714285714286,,0.0,1029328220.03845,128251.63165405
1398,2611530820,594.0,278.0,110.0,168.0,316.0,143.0,253.0,341.0,19.0,0,0,0,0.39568345323741,0.45253164556962,0.031986531986532,0.0,1202173381.17651,264649.277273433
1399,2604977700,120.0,59.0,21.0,38.0,61.0,23.0,44.0,76.0,,0,0,0,0.355932203389831,0.377049180327869,,0.0,112787350.974121,62843.0888293823
1400,2604968180,161.0,66.0,22.0,44.0,95.0,39.0,61.0,100.0,7.0,0,0,0,0.333333333333333,0.410526315789474,0.0434782608695652,0.0,1013671414.85303,127236.632032546
1401,2604947820,57.0,28.0,8.0,20.0,29.0,12.0,20.0,37.0,,0,0,0,0.285714285714286,0.413793103448276,,0.0,67565857.7353516,39456.0583492241
1402,2604933300,605.0,285.0,100.0,185.0,320.0,132.0,232.0,373.0,20.0,0,0,0,0.350877192982456,0.4125,0.0330578512396694,0.0,920908611.534668,190628.307646651
1403,2604933280,113.0,61.0,21.0,40.0,52.0,24.0,45.0,68.0,,0,0,0,0.344262295081967,0.461538461538462,,0.0,101049058.895996,62663.2600702882
1404,2604931800,707.0,351.0,121.0,230.0,356.0,152.0,273.0,434.0,32.0,11,0,0,0.344729344729345,0.426966292134831,0.0452616690240453,0.0155586987270156,843661864.066895,162196.74629062
1405,2612156320,2243.0,1151.0,427.0,724.0,1092.0,479.0,906.0,1337.0,164.0,0,0,0,0.370981754995656,0.438644688644689,0.0731163620151583,0.0,505125261.734375,179205.423942466
1406,2612155440,67.0,33.0,10.0,23.0,34.0,10.0,20.0,47.0,,0,0,0,0.303030303030303,0.294117647058824,,0.0,1018372425.73291,127423.031603642
1407,2612155120,57.0,20.0,6.0,14.0,37.0,14.0,20.0,37.0,,0,0,0,0.3,0.378378378378378,,0.0,537795428.813965,140764.366455948
1408,2612155100,83.0,37.0,12.0,25.0,46.0,17.0,29.0,54.0,,0,0,0,0.324324324324324,0.369565217391304,,0.0,91024504.0888672,43462.0122243657
1409,2605927580,150.0,75.0,29.0,46.0,75.0,32.0,61.0,89.0,,0,0,0,0.386666666666667,0.426666666666667,,0.0,644247844.574951,131024.186415064
1410,2605912780,135.0,68.0,28.0,40.0,67.0,32.0,60.0,75.0,,0,0,0,0.411764705882353,0.477611940298507,,0.0,1187928834.83575,146119.195904911
1411,2605912700,109.0,53.0,22.0,31.0,56.0,23.0,45.0,64.0,,0,0,0,0.415094339622642,0.410714285714286,,0.0,1007755104.65735,127168.021708629
1412,2605902020,71.0,31.0,13.0,18.0,40.0,20.0,33.0,38.0,,0,0,0,0.419354838709677,0.5,,0.0,854358844.007996,154099.488035113
1413,2605901320,79.0,39.0,17.0,22.0,40.0,17.0,34.0,45.0,,0,0,0,0.435897435897436,0.425,,0.0,1010124466.38208,127112.515394724
1414,2605900300,118.0,56.0,25.0,31.0,62.0,27.0,52.0,66.0,,0,0,0,0.446428571428571,0.435483870967742,,0.0,1004145990.58289,126692.592516582
1415,2614551060,49.0,16.0,,16.0,33.0,13.0,13.0,36.0,,0,0,0,,0.393939393939394,,0.0,1023964544.88867,128042.257941101
1416,2614544560,35.0,14.0,,9.0,21.0,9.0,14.0,21.0,,0,0,0,,0.428571428571429,,0.0,672045542.04834,105871.822877676
1417,2614543800,46.0,22.0,8.0,14.0,24.0,12.0,20.0,26.0,,0,0,0,0.363636363636364,0.5,,0.0,524101047.5625,103165.382473652
1418,2602987700,49.0,23.0,,19.0,26.0,10.0,14.0,35.0,,0,0,0,,0.384615384615385,,0.0,961030418.132813,131974.713709017
1419,2602974680,65.0,33.0,9.0,24.0,32.0,11.0,20.0,45.0,,0,0,0,0.272727272727273,0.34375,,0.0,912361332.601563,197945.675165795
1420,2602970920,,,,,,,,,,0,0,0,,,,,8828248135.75781,426025.994286017
1421,2602963140,,,,,,,,,,0,0,0,,,,,2040439336.66992,181989.443467835
1422,2602959340,17.0,6.0,,,11.0,,,13.0,,0,0,0,,,,0.0,681418259.292969,109334.508393761
1423,2602952880,50.0,22.0,8.0,14.0,28.0,12.0,20.0,30.0,,0,0,0,0.363636363636364,0.428571428571429,,0.0,977177856.827148,127293.271826178
1424,2602951620,50.0,24.0,7.0,17.0,26.0,7.0,14.0,36.0,,0,0,0,0.291666666666667,0.269230769230769,,0.0,740546425.973633,115774.756820264
1425,2616185100,31.0,12.0,,9.0,19.0,,8.0,23.0,,0,0,0,,,,0.0,1000562449.34082,128234.871725125
1426,2616177800,46.0,23.0,,19.0,23.0,7.0,11.0,35.0,,0,0,0,,0.304347826086957,,0.0,946740792.958008,146678.966951208
1427,2616177560,268.0,133.0,47.0,86.0,135.0,51.0,98.0,170.0,46.0,0,0,0,0.353383458646617,0.377777777777778,0.171641791044776,0.0,991283238.533936,126151.669631183
1428,2616172760,18.0,7.0,,6.0,11.0,,,13.0,,0,0,0,,,,0.0,1055506241.32129,130164.793104383
1429,2616171940,152.0,71.0,22.0,49.0,81.0,26.0,48.0,104.0,8.0,0,0,0,0.309859154929577,0.320987654320988,0.0526315789473684,0.0,953557364.692871,168669.920391038
1430,2611787880,111.0,48.0,17.0,31.0,63.0,25.0,42.0,69.0,,0,0,0,0.354166666666667,0.396825396825397,,0.0,1008977194.54297,126900.928364225
1431,2612561100,493.0,224.0,77.0,147.0,269.0,107.0,184.0,309.0,12.0,0,0,0,0.34375,0.397769516728625,0.0243407707910751,0.0,1002380863.87207,127092.254111503
1432,2612561020,9.0,8.0,,,,,,6.0,,0,0,0,,,,0.0,114974637.922852,54597.1672055571
1433,2612559920,902.0,430.0,158.0,272.0,472.0,202.0,360.0,542.0,85.0,0,0,0,0.367441860465116,0.427966101694915,0.0942350332594235,0.0,143956261.29834,58816.199842953
1434,2612559820,112.0,47.0,17.0,30.0,65.0,22.0,39.0,73.0,,0,0,0,0.361702127659574,0.338461538461538,,0.0,1023883339.34131,128165.378327987
1435,2612559460,,,,,,,,,,0,0,0,,,,,2961510.16943359,8906.14610605642
1436,2612559440,490.0,242.0,81.0,161.0,248.0,96.0,177.0,313.0,20.0,0,0,0,0.334710743801653,0.387096774193548,0.0408163265306122,0.0,872102280.38916,145664.080772367
1437,2612558980,10.0,,,,6.0,,,7.0,,0,0,0,,,,0.0,27938570.5844727,26422.3268946996
1438,2612553980,181.0,94.0,33.0,61.0,87.0,37.0,70.0,111.0,,0,0,0,0.351063829787234,0.425287356321839,,0.0,980296668.777832,125334.591194387
1439,2612550560,849.0,423.0,147.0,276.0,426.0,179.0,326.0,523.0,47.0,0,0,0,0.347517730496454,0.42018779342723,0.055359246171967,0.0,197533642.408203,65179.0076296083
1440,2612549820,189.0,80.0,23.0,57.0,109.0,44.0,67.0,122.0,8.0,0,0,0,0.2875,0.403669724770642,0.0423280423280423,0.0,884974745.263672,177770.970826407
1441,2612546320,87.0,38.0,13.0,25.0,49.0,18.0,31.0,56.0,,0,0,0,0.342105263157895,0.36734693877551,,0.0,41828816.0947266,28766.589238704
1442,2612544440,,,,,,,,,,0,0,0,,,,,45526849.8745117,30082.4888902014
1443,2612542460,84.0,41.0,15.0,26.0,43.0,18.0,33.0,51.0,,0,0,0,0.365853658536585,0.418604651162791,,0.0,15284967.9609375,21921.7028078101
1444,2612540400,380.0,182.0,66.0,116.0,198.0,86.0,152.0,228.0,23.0,0,0,0,0.362637362637363,0.434343434343434,0.0605263157894737,0.0,1011875855.59961,148908.375696556
1445,2612540000,29.0,12.0,,9.0,17.0,6.0,9.0,20.0,,0,0,0,,0.352941176470588,,0.0,40937308.3666992,26317.3294137364
1446,2612538720,235.0,94.0,31.0,63.0,141.0,60.0,91.0,144.0,,0,0,0,0.329787234042553,0.425531914893617,,0.0,1015158191.41602,131142.655295559
1447,2612538080,325.0,158.0,53.0,105.0,167.0,72.0,125.0,200.0,12.0,0,0,0,0.335443037974684,0.431137724550898,0.0369230769230769,0.0,1008489855.67822,127310.605729877
1448,2612537420,712.0,345.0,120.0,225.0,367.0,157.0,277.0,435.0,41.0,0,0,0,0.347826086956522,0.427792915531335,0.0575842696629214,0.0,78538638.6010742,37061.682838885
1449,2612535640,85.0,38.0,12.0,26.0,47.0,18.0,30.0,55.0,10.0,0,0,0,0.315789473684211,0.382978723404255,0.117647058823529,0.0,1004458027.12891,127072.012191948
1450,2613553120,51.0,22.0,9.0,13.0,29.0,11.0,20.0,31.0,,0,0,0,0.409090909090909,0.379310344827586,,0.0,3981313158.91016,252369.881313518
1451,2613535200,31.0,16.0,6.0,10.0,15.0,,10.0,21.0,,0,0,0,0.375,,,0.0,1977438627.81055,189315.142828363
1452,2613525500,34.0,18.0,8.0,10.0,16.0,6.0,14.0,20.0,,0,0,0,0.444444444444444,0.375,,0.0,1991470382.99316,189842.662221302
1453,2613517600,71.0,42.0,12.0,30.0,29.0,12.0,24.0,47.0,,0,0,0,0.285714285714286,0.413793103448276,,0.0,2003395250.68262,189837.290937556
1454,2613516540,9.0,,,,9.0,,,6.0,,0,0,0,,,,0.0,2000258931.46875,189500.004404294
1455,2613508220,131.0,55.0,17.0,38.0,76.0,30.0,47.0,84.0,,0,0,0,0.309090909090909,0.394736842105263,,0.0,3993747120.16113,252863.077251731
1456,2610176840,23.0,10.0,,7.0,13.0,,8.0,15.0,,0,0,0,,,,0.0,1548229617.82324,185474.532791921
1457,2610175680,36.0,12.0,,8.0,24.0,11.0,15.0,21.0,,0,0,0,,0.458333333333333,,0.0,993707172.244141,126730.186154164
1458,2610164860,32.0,11.0,,6.0,21.0,8.0,13.0,19.0,,0,0,0,,0.380952380952381,,0.0,988789407.383789,125985.770429688
1459,2610160760,33.0,16.0,7.0,9.0,17.0,7.0,14.0,19.0,,0,0,0,0.4375,0.411764705882353,,0.0,653944943.995117,106003.214201935
1460,2610157900,63.0,22.0,8.0,14.0,41.0,17.0,25.0,38.0,,0,0,0,0.363636363636364,0.414634146341463,,0.0,2016753616.29688,190518.358809857
1461,2610151580,22.0,11.0,,6.0,11.0,,8.0,14.0,,0,0,0,,,,0.0,993500916.586914,126188.527144917
1462,2610151000,101.0,41.0,16.0,25.0,60.0,24.0,40.0,61.0,6.0,0,0,0,0.390243902439024,0.4,0.0594059405940594,0.0,997980937.811523,127105.839128673
1463,2610150740,78.0,34.0,10.0,24.0,44.0,16.0,26.0,52.0,,0,0,0,0.294117647058824,0.363636363636364,,0.0,1346213921.49512,160867.814961026
1464,2610150720,345.0,158.0,60.0,98.0,187.0,83.0,143.0,202.0,6.0,0,0,0,0.379746835443038,0.443850267379679,0.0173913043478261,0.0,124454627.098633,61047.5825004534
1465,2610128040,56.0,26.0,9.0,17.0,30.0,13.0,22.0,34.0,,0,0,0,0.346153846153846,0.433333333333333,,0.0,449858336.244141,98645.1283597494
1466,2610582360,59.0,22.0,10.0,12.0,37.0,16.0,26.0,33.0,6.0,0,0,0,0.454545454545455,0.432432432432432,0.101694915254237,0.0,1017807321.02734,127710.058480548
1467,2610577220,31.0,14.0,,9.0,17.0,7.0,12.0,19.0,,0,0,0,,0.411764705882353,,0.0,398452794.032227,85122.5633040836
1468,2610573240,71.0,35.0,16.0,19.0,36.0,15.0,31.0,40.0,,0,0,0,0.457142857142857,0.416666666666667,,0.0,1011822896.64941,127229.989581278
1469,2610573060,81.0,33.0,11.0,22.0,48.0,21.0,32.0,49.0,,0,0,0,0.333333333333333,0.4375,,0.0,1000382450.37695,126947.894455226
1470,2610572080,94.0,47.0,17.0,30.0,47.0,21.0,38.0,56.0,,0,0,0,0.361702127659574,0.446808510638298,,0.0,41456471.1914063,42987.4024251499
1471,2610568860,49.0,19.0,7.0,12.0,30.0,13.0,20.0,29.0,,0,0,0,0.368421052631579,0.433333333333333,,0.0,995819603.412109,162532.063589341
1472,2610563600,76.0,37.0,14.0,23.0,39.0,17.0,31.0,45.0,,0,0,0,0.378378378378378,0.435897435897436,,0.0,439061441.318359,165609.372726668
1473,2610552640,,,,,,,,,,0,0,0,,,,,1047324324.9082,129518.23418828
1474,2610549640,411.0,172.0,67.0,105.0,239.0,110.0,177.0,234.0,14.0,0,0,0,0.38953488372093,0.460251046025105,0.0340632603406326,0.0,103246013.520508,64599.9234056827
1475,2610549140,10.0,,,,6.0,,,,,0,0,0,,,,0.0,1006949012.78906,127348.422571988
1476,2610536220,89.0,36.0,14.0,22.0,53.0,25.0,39.0,50.0,,0,0,0,0.388888888888889,0.471698113207547,,0.0,959232885.878906,125424.017481109
1477,2610534320,29.0,17.0,8.0,9.0,12.0,6.0,14.0,15.0,,0,0,0,0.470588235294118,0.5,,0.0,1364137388.61133,164696.12784366
1478,2610530620,38.0,16.0,6.0,10.0,22.0,9.0,15.0,23.0,,0,0,0,0.375,0.409090909090909,,0.0,1093735854.1582,132391.155839441
1479,2610524820,21.0,9.0,,6.0,12.0,,8.0,13.0,,0,0,0,,,,0.0,1000018268.99121,126596.349468771
1480,2610519440,61.0,26.0,9.0,17.0,35.0,15.0,24.0,37.0,,0,0,0,0.346153846153846,0.428571428571429,,0.0,974125125.500977,138075.420807173
1481,2610510020,87.0,42.0,19.0,23.0,45.0,20.0,39.0,48.0,,0,0,0,0.452380952380952,0.444444444444444,,0.0,1002802821.90625,126599.33396941
1482,2610501980,65.0,27.0,11.0,16.0,38.0,17.0,28.0,37.0,,0,0,0,0.407407407407407,0.447368421052632,,0.0,773733199.023438,134469.561692543
1483,2610500000,,,,,,,,,,0,0,0,,,,,20413930651.8105,625824.616821254
1484,2610122320,43.0,16.0,,12.0,27.0,10.0,14.0,29.0,,0,0,0,,0.37037037037037,,0.0,1995262024.03418,189859.926450989
1485,2610116380,55.0,17.0,,12.0,38.0,16.0,21.0,34.0,,0,0,0,,0.421052631578947,,0.0,1008311387.01758,127078.373682833
1486,2610111160,32.0,11.0,,6.0,21.0,8.0,13.0,19.0,,0,0,0,,0.380952380952381,,0.0,1008139695.78906,126941.581590547
1487,2610106480,90.0,40.0,14.0,26.0,50.0,19.0,33.0,57.0,,0,0,0,0.35,0.38,,0.0,1006446770.53711,126684.497433108
1488,2610103320,14.0,6.0,,,8.0,,,10.0,,0,0,0,,,,0.0,529487596.660156,95408.1772051159
1489,2610100000,,,,,,,,,,0,0,0,,,,,20055740388.6143,591062.568107321
1490,2616115020,55.0,13.0,,9.0,42.0,15.0,19.0,36.0,,0,0,0,,0.357142857142857,,0.0,102740746.75293,58127.8284870882
1491,2616189160,1531.0,773.0,267.0,506.0,758.0,299.0,566.0,965.0,191.0,0,0,0,0.345407503234153,0.394459102902375,0.124755062050947,0.0,884403114.991943,193784.387951881
1492,2616189140,362.0,183.0,54.0,129.0,179.0,72.0,126.0,236.0,57.0,0,0,0,0.295081967213115,0.402234636871508,0.157458563535912,0.0,125979196.155029,78717.9523375138
1493,2616189100,85.0,31.0,6.0,25.0,54.0,16.0,22.0,63.0,,0,0,0,0.193548387096774,0.296296296296296,,0.0,971869824.269043,148624.797155218
1494,2611776220,104.0,49.0,18.0,31.0,55.0,24.0,42.0,62.0,6.0,0,0,0,0.36734693877551,0.436363636363636,0.0576923076923077,0.0,59921532.690918,34532.1656800193
1495,2611773840,133.0,63.0,24.0,39.0,70.0,30.0,54.0,79.0,,0,0,0,0.380952380952381,0.428571428571429,,0.0,976718423.959961,126271.420642671
1496,2611768300,121.0,55.0,23.0,32.0,66.0,30.0,53.0,68.0,8.0,0,0,0,0.418181818181818,0.454545454545455,0.0661157024793388,0.0,1009049528.49219,127003.656047241
1497,2611768120,294.0,138.0,56.0,82.0,156.0,68.0,124.0,170.0,,0,0,0,0.405797101449275,0.435897435897436,,0.0,1006541724.60156,127029.468241674
1498,2602939700,20.0,8.0,,6.0,12.0,,7.0,13.0,,0,0,0,,,,0.0,990298161.503906,126192.182735493
1499,2602937320,65.0,24.0,8.0,16.0,41.0,14.0,22.0,43.0,,0,0,0,0.333333333333333,0.341463414634146,,0.0,1205389117.94141,145295.91696039
1500,2602926680,23.0,9.0,,7.0,14.0,,6.0,17.0,,0,0,0,,,,0.0,1025977833.04199,141815.9212762
1501,2602926580,21.0,13.0,,9.0,8.0,,7.0,14.0,,0,0,0,,,,0.0,411394077.830078,119362.633256868
1502,2602924020,74.0,30.0,10.0,20.0,44.0,16.0,26.0,48.0,,0,0,0,0.333333333333333,0.363636363636364,,0.0,110575273.037109,69667.0403491343
1503,2602914800,33.0,17.0,,13.0,16.0,,9.0,24.0,,0,0,0,,,,0.0,337212623.501953,176027.902233274
1504,2616171160,30.0,13.0,,10.0,17.0,7.0,10.0,20.0,,0,0,0,,0.411764705882353,,0.0,969823407.114014,134517.922596742
1505,2616171140,66.0,30.0,8.0,22.0,36.0,11.0,19.0,47.0,,0,0,0,0.266666666666667,0.305555555555556,,0.0,120720009.181885,88177.9641570966
1506,2616171130,57.0,29.0,9.0,20.0,28.0,8.0,17.0,40.0,,0,0,0,0.310344827586207,0.285714285714286,,0.0,958298651.110596,123929.13567943
1507,2616164560,415.0,188.0,60.0,128.0,227.0,81.0,141.0,274.0,21.0,0,0,0,0.319148936170213,0.356828193832599,0.0506024096385542,0.0,761786992.270752,194043.387061762
1508,2616158280,137.0,66.0,20.0,46.0,71.0,26.0,46.0,91.0,,0,0,0,0.303030303030303,0.366197183098592,,0.0,1022068776.73315,128349.507865401
1509,2616153920,69.0,29.0,10.0,19.0,40.0,16.0,26.0,43.0,,0,0,0,0.344827586206897,0.4,,0.0,33027194.1831055,33313.5041656246
1510,2616150680,79.0,38.0,11.0,27.0,41.0,17.0,28.0,51.0,,0,0,0,0.289473684210526,0.414634146341463,,0.0,1080494591.79004,131626.089327282
1511,2611764200,84.0,42.0,15.0,27.0,42.0,19.0,34.0,50.0,,0,0,0,0.357142857142857,0.452380952380952,,0.0,1005500485.24561,126769.943681486
1512,2611764040,115.0,54.0,19.0,35.0,61.0,22.0,41.0,74.0,,0,0,0,0.351851851851852,0.360655737704918,,0.0,1009648312.86133,127074.16423679
1513,2611755140,149.0,70.0,27.0,43.0,79.0,35.0,62.0,87.0,,0,0,0,0.385714285714286,0.443037974683544,,0.0,1015007172.35352,127633.21905546
1514,2611751340,123.0,57.0,18.0,39.0,66.0,31.0,49.0,74.0,7.0,0,0,0,0.315789473684211,0.46969696969697,0.0569105691056911,0.0,1007052749.96826,127038.632608399
1515,2611738840,140.0,63.0,24.0,39.0,77.0,36.0,60.0,80.0,8.0,0,0,0,0.380952380952381,0.467532467532468,0.0571428571428571,0.0,1006919135.6543,127045.471145955
1516,2611735100,452.0,218.0,83.0,135.0,234.0,101.0,184.0,268.0,,0,0,0,0.380733944954128,0.431623931623932,,0.0,185921619.222656,125950.945075748
1517,2611727900,69.0,35.0,15.0,20.0,34.0,15.0,30.0,39.0,,0,0,0,0.428571428571429,0.441176470588235,,0.0,1006512278.39746,126943.559511987
1518,2611727180,107.0,44.0,16.0,28.0,63.0,26.0,42.0,65.0,,0,0,0,0.363636363636364,0.412698412698413,,0.0,1002140694.88037,126566.365532488
1519,2602914780,84.0,47.0,13.0,34.0,37.0,10.0,23.0,61.0,,0,0,0,0.276595744680851,0.27027027027027,,0.0,60623373.859375,56154.1340920385
1520,2602914560,,,,,,,,,,0,0,0,,,,,994494376.244141,126431.73142422
1521,2602909860,51.0,24.0,8.0,16.0,27.0,11.0,19.0,32.0,,0,0,0,0.333333333333333,0.407407407407407,,0.0,989774597.893555,129442.898177492
1522,2602909820,152.0,80.0,27.0,53.0,72.0,25.0,52.0,100.0,,0,0,0,0.3375,0.347222222222222,,0.0,151182282.339844,76253.4387115539
1523,2602906000,24.0,10.0,,7.0,14.0,,8.0,16.0,,0,0,0,,,,0.0,527521589.441406,97230.5175727718
1524,2616149780,38.0,17.0,6.0,11.0,21.0,,11.0,27.0,,0,0,0,0.352941176470588,,,0.0,978395907.826172,124883.449928412
1525,2616149120,44.0,20.0,,15.0,24.0,7.0,12.0,32.0,,0,0,0,,0.291666666666667,,0.0,960461876.855469,137715.457040386
1526,2616147460,53.0,17.0,,14.0,36.0,12.0,15.0,38.0,,0,0,0,,0.333333333333333,,0.0,981327457.497314,143623.704945763
1527,2616130520,21.0,11.0,,6.0,10.0,,8.0,13.0,,0,0,0,,,,0.0,999272726.7229,126585.564325432
1528,2611726720,170.0,80.0,33.0,47.0,90.0,38.0,71.0,99.0,,0,0,0,0.4125,0.422222222222222,,0.0,984963883.259766,126596.355013583
1529,2611726520,107.0,42.0,16.0,26.0,65.0,31.0,47.0,60.0,,0,0,0,0.380952380952381,0.476923076923077,,0.0,823983841.881836,251015.531123782
1530,2611722760,134.0,69.0,28.0,41.0,65.0,27.0,55.0,79.0,,0,0,0,0.405797101449275,0.415384615384615,,0.0,993668433.490234,126827.319627726
1531,2611719920,61.0,17.0,6.0,11.0,44.0,19.0,25.0,36.0,,0,0,0,0.352941176470588,0.431818181818182,,0.0,985593208.514648,127650.722243019
1532,2611719080,140.0,68.0,24.0,44.0,72.0,30.0,54.0,86.0,,0,0,0,0.352941176470588,0.416666666666667,,0.0,998166352.582031,126442.897113675
1533,2611714000,183.0,93.0,38.0,55.0,90.0,40.0,78.0,105.0,,0,0,0,0.408602150537634,0.444444444444444,,0.0,1003888915.79004,126778.866663662
1534,2611713600,48.0,19.0,8.0,11.0,29.0,11.0,19.0,29.0,,0,0,0,0.421052631578947,0.379310344827586,,0.0,29699395.5361328,29518.5554214007
1535,2611712120,115.0,52.0,21.0,31.0,63.0,28.0,49.0,66.0,6.0,0,0,0,0.403846153846154,0.444444444444444,0.0521739130434783,0.0,996465420.404785,126463.655526204
1536,2602900000,,,,,,,,,,0,0,0,,,,,16893553662.9834,827584.099296147
1537,2616122180,44.0,20.0,6.0,14.0,24.0,9.0,15.0,29.0,,0,0,0,0.3,0.375,,0.0,924748704.358154,122640.269195235
1538,2616110560,30.0,15.0,,10.0,15.0,,10.0,20.0,,0,0,0,,,,0.0,1019870483.55396,127963.68685084
1539,2616104180,163.0,76.0,23.0,53.0,87.0,28.0,51.0,112.0,13.0,0,0,0,0.302631578947368,0.32183908045977,0.0797546012269939,0.0,1025333168.63721,127884.22065758
1540,2616103020,22.0,9.0,,6.0,13.0,,8.0,14.0,,0,0,0,,,,0.0,470432104.074219,329074.168577812
1541,2616103000,728.0,341.0,100.0,241.0,387.0,127.0,227.0,501.0,42.0,0,0,0,0.293255131964809,0.328165374677003,0.0576923076923077,0.0,800065281.818359,382045.691191515
1542,2611709040,73.0,34.0,14.0,20.0,39.0,17.0,31.0,42.0,,0,0,0,0.411764705882353,0.435897435897436,,0.0,973020583.277344,145033.340450351
1543,2611707200,120.0,57.0,23.0,34.0,63.0,28.0,51.0,69.0,,0,0,0,0.403508771929825,0.444444444444444,,0.0,1003605149.72461,126795.224359352
1544,2603587980,14.0,8.0,,,6.0,,6.0,8.0,,0,0,0,,,,0.0,1020999549.68652,127735.872790677
1545,2603577580,193.0,87.0,30.0,57.0,106.0,48.0,78.0,115.0,,0,0,0,0.344827586206897,0.452830188679245,,0.0,998489354.639648,126514.169533443
1546,2603577120,15.0,,,,12.0,,6.0,9.0,,0,0,0,,,,0.0,1001116323.52344,126539.398021445
1547,2603573000,23.0,7.0,,,16.0,7.0,10.0,13.0,,0,0,0,,0.4375,,0.0,1017609750.20215,127431.316484212
1548,2603567600,40.0,17.0,7.0,10.0,23.0,9.0,16.0,24.0,,0,0,0,0.411764705882353,0.391304347826087,,0.0,987939924.182617,126016.131048798
1549,2603547620,87.0,45.0,16.0,29.0,42.0,18.0,34.0,53.0,,0,0,0,0.355555555555556,0.428571428571429,,0.0,1001765444.40723,126476.317546753
1550,2603537340,251.0,114.0,43.0,71.0,137.0,60.0,103.0,148.0,,6,0,0,0.37719298245614,0.437956204379562,,0.0239043824701195,896939692.568359,169790.762894011
1551,2603537160,50.0,27.0,10.0,17.0,23.0,11.0,21.0,29.0,,0,0,0,0.37037037037037,0.478260869565217,,0.0,1007638207.12891,127113.73481935
1552,2603536800,101.0,46.0,18.0,28.0,55.0,24.0,42.0,59.0,8.0,0,0,0,0.391304347826087,0.436363636363636,0.0792079207920792,0.0,112399433.205078,42434.5083857359
1553,2607975720,76.0,29.0,8.0,21.0,47.0,17.0,25.0,51.0,,0,0,0,0.275862068965517,0.361702127659574,,0.0,992565855.244141,125743.981080818
1554,2607967180,54.0,20.0,6.0,14.0,34.0,10.0,16.0,38.0,,0,0,0,0.3,0.294117647058824,,0.0,983742923.242188,125483.675397134
1555,2607960940,69.0,26.0,7.0,19.0,43.0,18.0,25.0,44.0,,0,0,0,0.269230769230769,0.418604651162791,,0.0,971165921.722656,125377.963395037
1556,2607960540,14.0,,,,12.0,,,9.0,,0,0,0,,,,0.0,1005530197.35547,127188.836914623
1557,2607942280,232.0,98.0,29.0,69.0,134.0,51.0,80.0,152.0,11.0,0,0,0,0.295918367346939,0.380597014925373,0.0474137931034483,0.0,1987310900.08496,188703.939718584
1558,2603536140,105.0,45.0,17.0,28.0,60.0,25.0,42.0,63.0,,0,0,0,0.377777777777778,0.416666666666667,,0.0,1013825583.32324,127417.797545232
1559,2603535120,38.0,13.0,6.0,7.0,25.0,10.0,16.0,22.0,,0,0,0,0.461538461538462,0.4,,0.0,989940325.662109,125994.327392871
1560,2603534220,113.0,49.0,18.0,31.0,64.0,27.0,45.0,68.0,,0,0,0,0.36734693877551,0.421875,,0.0,927001253.533203,191210.756476005
1561,2603531560,99.0,39.0,14.0,25.0,60.0,28.0,42.0,57.0,,0,0,0,0.358974358974359,0.466666666666667,,0.0,997222751.587891,126343.52907669
1562,2603530900,64.0,20.0,9.0,11.0,44.0,19.0,28.0,36.0,,0,0,0,0.45,0.431818181818182,,0.0,990407378.744141,126143.60954394
1563,2603530560,69.0,41.0,15.0,26.0,28.0,13.0,28.0,41.0,,0,0,0,0.365853658536585,0.464285714285714,,0.0,998141513.236328,126492.685893857
1564,2603530280,53.0,27.0,10.0,17.0,26.0,11.0,21.0,32.0,,0,0,0,0.37037037037037,0.423076923076923,,0.0,989255082.417969,125543.799716652
