OBJECTID,VRM_ID,LUP_ID,LUP_NM,VRM_CLASS,DSGNTN_SRCE,DSGNTN_RSN,GlobalID,DSGNTN_DESC,ADMIN_ST,ADM_UNIT_CD,CREATE_DATE,MODIFY_DATE,GIS_ACRES,Shape_Length,Shape_Area
31665,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{E678DCE9-51DA-4EBB-B9FB-5B20F8CD25F1},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,282.93515952,7352.90022588094,1144997.99057323
31666,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{74516FE5-6B80-4339-8273-553FE05F5124},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,173.43583927,4840.41008104286,701869.950478863
31667,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{E0778665-703B-44DC-9A32-32845F36E62B},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,85.42916341,2608.39170090541,345719.562473301
31668,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{DD53EE1C-A5B9-40C6-910E-CA00443F8409},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,4.03368501,623.701138626064,16325.3690706699
31669,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{2D4C6E4F-803D-417B-9DB8-F5EB48E184F1},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,878.21007301,13150.4792220187,3553990.07215472
31670,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{C23E7D47-5CF8-4711-91C2-4CBC67FADCDB},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,127.93720608,3471.8067551719,517748.843167769
31671,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{7A9AC27E-3FAF-47F2-8DFA-BA3215655554},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,4052.14055945,25224.8460239315,16398440.7768447
31672,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{EAC9DE4E-60DD-4D6B-9C44-C60F2F4418AE},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,41.12395589,1631.82094847308,166422.744988916
31673,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{4FFBDC1F-4766-4DA9-ABC1-EC231D59E8B3},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,141.86408068,3924.57733692497,574103.566006668
31674,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{D4E62EF2-7B1D-4859-BB6B-3E2B51C67D92},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,3698.78662221,37476.8045123837,14968458.4147595
31675,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{C37246A4-099C-4131-81AA-03964A366089},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,122.35280589,3282.19160156057,495144.238307027
31676,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{D1F13FE2-0503-4124-83E6-4FA8CA4722D6},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,157.42669617,3193.58185885663,637083.236470703
31677,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{104673CF-1ACA-4AF7-AF07-3F25AD743C2D},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,44.33241185,1694.59355997371,179406.905633947
31678,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{BBF4D1DC-74C0-4387-97E7-48F0085880C2},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,163.84740887,4073.93296734547,663066.938861439
31679,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{B2626D8E-325D-4348-831B-095BAB21AD16},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,542.09178887,7008.76687096115,2193767.62683005
31680,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{F6E86203-4B68-4340-9B8E-EC145D5812CE},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,40.33651589,1616.46922855137,163236.088393085
31681,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{D508E64A-9FEA-4E52-9CC9-74525A6ABA44},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,40.33149494,1616.17028229028,163215.769304669
31682,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{622C3069-71A1-49B6-B7A8-53EBEE66B1F7},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,40.09682266,1612.23367232041,162266.084315699
31683,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{CCAE0987-A37C-4E69-BE28-42A1A984EE54},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,94.20232775,2711.41829886633,381223.295079683
31684,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{9EF4CD98-6231-4C7D-8D17-0B7CA561D1B6},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,123.29296451,3259.36665082476,498948.925281496
31685,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{36A2A0B8-74D6-43CF-9F57-2E3563BB4360},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,5.67742728,1041.1104014684,22975.7429008606
31686,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{7C905750-6762-4E17-B2AA-1C9AFF65E525},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,40.34642436,1616.55970844306,163276.186549224
31687,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{F0CE0356-96B1-433E-8F23-5AD63CECFD65},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,528.45080351,8145.61747036827,2138564.52812298
31688,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{27C72292-2A33-4AC8-8A87-67D566AFBB36},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,43.00640901,1669.56607326878,174040.762495289
31689,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{3937F88D-317B-416A-87D8-69AB5AC5AB7B},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,1234.50532197,18239.8755529569,4995865.79069057
31690,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{DAEEB536-2C88-4EC9-A9BB-51C30B02A633},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,41.85515094,1647.9553090892,169381.786390803
31691,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{B9E71F3A-7EB1-4A59-A2F7-6406789C2429},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,76.38904065,2489.36281228089,309135.476926802
31692,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{2ECA5E47-9A79-4800-B37B-39983ECBF131},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,1846.4400677,12687.7513170787,7472288.1129259
31693,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{0A362856-CE01-483B-916D-7A62040A48B5},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,39.94281875,1608.26653569678,161642.852596593
31694,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{12689298-3078-4DDF-B94C-5791E906E599},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,246.91735021,4894.01580461791,999239.064518435
31695,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{378911AC-F351-4A0E-BB41-C0963F2AF960},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,38.95562849,1588.75162725677,157647.835340081
31696,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{8ADAA073-C60F-4F93-BDA8-5BCD1B690FB5},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,1217.0526156,13577.8713093825,4925237.2822391
31697,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{6B5B7D27-DF16-40BA-A2A6-98A17CC72732},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,39.09097167,1591.05470917413,158195.549764756
31698,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{6BA26C3F-30AB-4C50-92BA-819FE1C66D0D},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,12776.9674491,71658.0330189839,51706564.4870289
31699,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{E4EE3A05-886C-4597-893D-AD92234BA30F},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,430.81962125,7809.55170130889,1743465.25696065
31700,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,III,RMP,,{D76E30BB-361A-471A-A63E-5D288A63CBDC},Visual Resource Inventory,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,77626.91620166,288933.220447602,314149431.982706
31701,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{65B79BBE-7043-4A63-BBD5-9E39198EE18F},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,6.21676856,773.2545736486,25158.3697627396
31702,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{D9CCC09E-14C7-41C1-B409-DB951E275336},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,3.0521234,551.779541723435,12351.505172307
31703,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{AEC8FEFA-DE33-47F8-BD67-95FC4540C57A},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,2.19441666,379.172507846943,8880.48915978491
31704,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{3CA77F2F-5E1E-407D-B5FE-F1EB12E440D0},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,9.66493613,1059.84754807936,39112.6088584151
31705,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{493D6A46-2086-4649-8EBC-6E3F9F8B96A2},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,17.06355601,2047.80792040305,71088.5677802713
31706,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{26AD36CF-BDA4-43FC-8503-316221EE4ECB},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,9.24076728,896.369991499121,37396.058397209
31707,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{26184C57-D0D5-45ED-8733-BE4B57F4F8AC},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,9.85348971,1082.83464278453,39875.6581199461
31708,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{B4083DE3-8135-4D1E-B898-B885CE8E6E3E},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,20.0867326,1209.1633197854,81288.1228314907
31709,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{0690CEF9-7A9F-4B0E-8B58-767FE2421623},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,326.90611972,6050.01104709043,1322942.13012868
31710,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{6E9AC5EB-645D-41E5-9A12-B6C9679CCC70},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,84.36435603,3253.6352102633,341410.436039929
31711,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{5069F429-9C8E-4ECA-8FF2-4DDEEFCB2861},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,62.24943082,2061.01045265382,251914.508921277
31712,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{ADAFECC3-8EFB-4FD7-846D-DC824C08F3CF},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,10.65709533,1005.3616091062,43127.734677989
31713,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{38BB720F-5B3D-4F86-8A08-2B3204CD0F05},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,64.84569534,2942.56091367218,262421.218639112
31714,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{386132E6-8D73-45B3-9F57-8FFA48CDAF2D},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,275.29979978,6683.92985896163,1114098.76282416
31715,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{95A43638-F761-445D-9743-F3E5FC43ED54},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:09+00,165.35177057,3484.18936059184,669154.87470029
31716,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{4710B5C9-D6D2-42B1-9439-01A4B8835E6F},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:10+00,79.79039288,2410.61865193175,322900.263875743
31717,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{FDD05C7B-A3E3-4754-87EB-97C11482CD6C},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:10+00,20.21893474,1211.48456304083,81823.1258887462
31718,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{CF8F80A4-36BE-423B-B8B4-05B624E573CE},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:10+00,104.2056222,3741.47811466408,421705.191468604
31719,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{8390958F-BD6E-4326-A6D1-6C0D34399208},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:10+00,316.9538873,7868.81369041815,1282666.87442756
31720,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{95A8C718-E91F-4AD0-AAB9-516A6D18EA01},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:10+00,160.03683134,3218.8575852737,647646.078742484
31721,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{581D1565-DAEC-4750-B2F9-D31390F2D058},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:10+00,115.29035667,3970.58832668656,466563.520320154
31722,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{402E1E88-4D74-4716-B643-DD1B9F0D9F56},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:10+00,594.79719967,8946.3498462682,2407058.86750325
31723,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{407EE6C4-FC3D-42A6-B850-7FA50FFC491C},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:10+00,488.24984806,10052.1664812661,1975886.2753413
31724,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{98A4245E-BCA2-432E-9978-94EF30143B95},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:10+00,14.7925378,1321.71403749295,59863.2747204664
31725,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{EA3C1C1C-2607-4E67-8926-0B1A02ED7911},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:10+00,15.19937386,1350.44526762147,61509.6864346052
31726,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{D7C42D46-1190-47D1-9950-14B995F0F314},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:10+00,31.80356736,3105.83786256042,128704.458120946
31727,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{AE99189D-9B99-4E0B-AD9A-334A1D28B0E7},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:10+00,2.94889288,518.28175464363,11933.7460737707
31728,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{1BD151E8-CAE1-4BD1-BA18-FFCD460BA0F2},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:10+00,28.42349175,1850.82950384274,115025.790146919
31729,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{4122F30A-6DFB-4192-88DB-997C8C09ABAC},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:10+00,159.97796857,3211.16023656311,647407.869550458
31730,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{5BCB736E-CF50-47A4-B902-BA10200C4AAA},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:10+00,120.8348139,3234.03850000797,489001.142679242
31731,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{1CD28E43-6E65-4B68-95B0-DFBDEFDABAAA},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:10+00,0.616516,204.423723411846,2494.95174186653
31732,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{90A05371-9414-4075-B2B2-573665E60FA2},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:10+00,70.06305529,2822.70361971342,283535.125275738
31733,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{609E3C0A-C76C-43F5-BF8D-DAB5C7DDE508},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:10+00,468.54288957,6747.61332386553,1896125.80184407
31734,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{06649ED7-3069-4E6D-9700-88E3C44D9E3C},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:10+00,145.27877632,3288.44144125874,587922.348991724
31735,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{7A760C4D-298C-4C5A-A426-450977AF1416},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:10+00,14.47959822,2073.63428965383,58596.8550535932
31736,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{E7C87449-6930-4441-AB17-B11A9D696806},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:10+00,134.14979292,3331.59504290516,542884.951046747
31737,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{D521B514-4EB0-496A-AC70-70DC3C390941},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:10+00,310.83635765,6749.36619918045,1257910.11028168
31738,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{EE5F3754-AB23-44D4-A6E6-124378F13A48},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:10+00,159.83963863,3367.35527480079,646848.068147074
31739,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{82FA1BE2-E2BD-410F-8ECB-6B675E42A2D5},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:10+00,160.0822503,3323.38029829311,647829.882749334
31740,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{4E3C7EB1-2152-475E-AB1F-01CA28390765},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:10+00,33.81437271,1906.45675663577,136841.918445641
31741,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{A69C47A5-BFF2-4C04-9C7E-39ED33332BFF},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:10+00,159.9520952,4651.42940678127,647303.163727725
31742,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{1366CAED-2119-4D6C-9E25-2D357738193B},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:10+00,298.26808098,4818.75361257805,1207048.09909202
31743,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{43839153-21AB-45E5-80E2-1E6086134CB5},Forest Service Inholdings and Edgeholdings,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:10+00,159.99525257,3321.39133915811,647477.815430222
31744,,CO-PL-20-009,Uncompahgre Field Office Resource Management Plan,IV,RMP,,{47BC98A9-0CE0-479A-9CAE-6856FC2AAB4F},Special and Extensive Recreation Management Areas,CO,COS05000,2020/11/13 23:33:05+00,2020/11/13 23:43:10+00,3953.20604212,20365.2414188814,15998057.373474
