OBJECTID,GEOID10,ALAND10,AWATER10,GlobalID,T_Parcel,T_Str_CR,Pct_S_CR,T_Str_1230,Pct_S_1230,T_Vac_Q413,Pct_V_Q413,T_Vac_Q114,Pct_V_Q114,T_Vac_Q214,Pct_V_Q214,T_Vac_Q314,Pct_V_Q314,T_Vac_Q414,Pct_V_Q414
11897,261635211002027,12408,0,6ec793cd-2baa-47a8-aa3b-38ba45f41fc0,13.0,8.0,0.615384615384615,8.0,0.615384615384615,1.0,0.125,1.0,0.125,,,,,,
11898,261635006004006,17009,0,62cd2d0b-e0bd-4f22-9fcf-122086ac2538,27.0,26.0,0.962962962962963,26.0,0.962962962962963,11.0,0.423076923076923,10.0,0.384615384615385,10.0,0.384615384615385,10.0,0.384615384615385,10.0,0.384615384615385
11899,261635006004004,15438,0,f070dcc2-9700-42a2-9174-67e59b541ed8,29.0,23.0,0.793103448275862,23.0,0.793103448275862,12.0,0.521739130434783,12.0,0.521739130434783,12.0,0.521739130434783,12.0,0.521739130434783,12.0,0.521739130434783
11900,261635003001003,19954,0,fb80dfb5-35ca-480d-97c7-fb2ea8127efb,30.0,29.0,0.966666666666667,29.0,0.966666666666667,11.0,0.379310344827586,11.0,0.379310344827586,11.0,0.379310344827586,11.0,0.379310344827586,10.0,0.344827586206897
11901,261635006001009,18014,0,8dd14870-a279-44ea-9d09-4569ced26f6e,31.0,30.0,0.967741935483871,30.0,0.967741935483871,3.0,0.1,2.0,0.0666666666666667,3.0,0.1,3.0,0.1,3.0,0.1
11902,261635006001012,17881,0,e0d3b428-fece-4944-a02c-b1bb43166446,31.0,31.0,1.0,31.0,1.0,6.0,0.193548387096774,6.0,0.193548387096774,7.0,0.225806451612903,7.0,0.225806451612903,7.0,0.225806451612903
11903,261635006001016,25229,0,866f470a-0b9f-42c5-bfe2-0b6ca21bc750,35.0,34.0,0.971428571428571,34.0,0.971428571428571,5.0,0.147058823529412,6.0,0.176470588235294,7.0,0.205882352941176,7.0,0.205882352941176,7.0,0.205882352941176
11904,261635005001003,18007,0,3cf4692e-52fd-47ce-b5ba-7c8ceb3420be,31.0,28.0,0.903225806451613,28.0,0.903225806451613,9.0,0.321428571428571,9.0,0.321428571428571,11.0,0.392857142857143,11.0,0.392857142857143,11.0,0.392857142857143
11905,261635318001005,26746,0,76abf17d-ff78-4d44-92a7-32f7a772fbff,59.0,44.0,0.745762711864407,44.0,0.745762711864407,20.0,0.454545454545455,21.0,0.477272727272727,21.0,0.477272727272727,21.0,0.477272727272727,21.0,0.477272727272727
11906,261635313002008,4311,0,4c9a391b-8dc5-4503-b8c3-18c8301ef8ff,,,,,,,,,,,,,,,
11907,261635311002005,21917,0,068fd4fa-0d49-47f0-90b2-b5c49df1c749,42.0,40.0,0.952380952380952,40.0,0.952380952380952,7.0,0.175,11.0,0.275,12.0,0.3,13.0,0.325,12.0,0.3
11908,261635221002023,9531,0,f1881a8e-c934-431f-9f06-c6ac85369d15,13.0,2.0,0.153846153846154,2.0,0.153846153846154,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5
11909,261635262002006,20237,0,36d8548f-aa22-4e92-823d-6d61d3d6458f,45.0,34.0,0.755555555555556,34.0,0.755555555555556,3.0,0.0882352941176471,3.0,0.0882352941176471,4.0,0.117647058823529,3.0,0.0882352941176471,5.0,0.147058823529412
11910,261635262002008,49922,0,7f6458a4-2c33-4e96-b9b9-0937bb8fd350,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
11911,261635262002012,16541,0,9fc059e6-7ab4-4f3b-9aa9-cbc4e66ba31f,34.0,28.0,0.823529411764706,28.0,0.823529411764706,3.0,0.107142857142857,2.0,0.0714285714285714,1.0,0.0357142857142857,1.0,0.0357142857142857,1.0,0.0357142857142857
11912,261635263003020,14608,0,7dcee8f7-3d7d-4383-b599-84c0ad662ea4,37.0,23.0,0.621621621621622,23.0,0.621621621621622,4.0,0.173913043478261,4.0,0.173913043478261,4.0,0.173913043478261,4.0,0.173913043478261,4.0,0.173913043478261
11913,261635262002011,17876,0,4a0ec934-2132-45ae-844f-b891aded38e4,33.0,28.0,0.848484848484849,28.0,0.848484848484849,4.0,0.142857142857143,4.0,0.142857142857143,3.0,0.107142857142857,4.0,0.142857142857143,6.0,0.214285714285714
11914,261635263002011,21069,0,59e478c8-125a-4ef1-96a0-f93d54439019,14.0,9.0,0.642857142857143,9.0,0.642857142857143,1.0,0.111111111111111,1.0,0.111111111111111,1.0,0.111111111111111,1.0,0.111111111111111,1.0,0.111111111111111
11915,261635260002014,21944,0,448b4001-aee5-425d-8197-8a757a07b9cb,41.0,25.0,0.609756097560976,25.0,0.609756097560976,4.0,0.16,4.0,0.16,4.0,0.16,3.0,0.12,3.0,0.12
11916,261635258001011,19534,0,75a2fccc-f616-4ab8-93d7-bf0c4f916b64,41.0,34.0,0.829268292682927,33.0,0.804878048780488,12.0,0.352941176470588,13.0,0.382352941176471,13.0,0.382352941176471,13.0,0.382352941176471,14.0,0.411764705882353
11917,261635260002011,20380,0,9b0e629e-d301-432f-a4d7-4c8b149d31f4,43.0,37.0,0.86046511627907,37.0,0.86046511627907,5.0,0.135135135135135,5.0,0.135135135135135,5.0,0.135135135135135,5.0,0.135135135135135,4.0,0.108108108108108
11918,261635241001001,22703,0,6c018b87-e89c-4c0c-9c99-5166a43273f5,,,,,,,,,,,,,,,
11919,261635257002008,12616,0,341b0f69-57c1-4a33-9131-65ae669d70d7,27.0,23.0,0.851851851851852,23.0,0.851851851851852,,,,,,,,,,
11920,261635264001003,20406,0,df4736f1-522d-4e32-8cc6-b0b053c76254,34.0,28.0,0.823529411764706,28.0,0.823529411764706,5.0,0.178571428571429,5.0,0.178571428571429,5.0,0.178571428571429,5.0,0.178571428571429,5.0,0.178571428571429
11921,261635264001002,18819,0,b4a7d215-3e63-481a-8a23-b8753c69f5f5,33.0,21.0,0.636363636363636,21.0,0.636363636363636,3.0,0.142857142857143,3.0,0.142857142857143,2.0,0.0952380952380952,2.0,0.0952380952380952,2.0,0.0952380952380952
11922,261635264001005,10251,0,7bad28d6-d528-4058-ae87-ad77b1befa0d,20.0,19.0,0.95,19.0,0.95,1.0,0.0526315789473684,1.0,0.0526315789473684,1.0,0.0526315789473684,1.0,0.0526315789473684,1.0,0.0526315789473684
11923,261635264001004,37014,0,a181ae58-bab3-4956-8b8c-2b566b9a87e3,77.0,57.0,0.74025974025974,57.0,0.74025974025974,10.0,0.175438596491228,9.0,0.157894736842105,11.0,0.192982456140351,9.0,0.157894736842105,9.0,0.157894736842105
11924,261635014003012,18919,0,0b0c23a2-840d-4b92-a8b8-f5252fdf280f,28.0,22.0,0.785714285714286,21.0,0.75,4.0,0.181818181818182,7.0,0.318181818181818,6.0,0.272727272727273,5.0,0.227272727272727,6.0,0.272727272727273
11925,261635019001006,17643,0,c702b9bb-5a6e-4315-81ca-d586a2026d04,30.0,25.0,0.833333333333333,26.0,0.866666666666667,5.0,0.2,4.0,0.16,5.0,0.2,5.0,0.2,7.0,0.28
11926,261635018002002,22569,0,d3707db4-b7d4-409b-a472-38ecba464151,28.0,27.0,0.964285714285714,27.0,0.964285714285714,3.0,0.111111111111111,3.0,0.111111111111111,3.0,0.111111111111111,3.0,0.111111111111111,3.0,0.111111111111111
11927,261635018002007,18388,0,f2e68239-1c79-42bb-af99-a04c4e5e02b2,30.0,27.0,0.9,27.0,0.9,7.0,0.259259259259259,9.0,0.333333333333333,11.0,0.407407407407407,11.0,0.407407407407407,10.0,0.37037037037037
11928,261635019003003,18636,0,98b9726d-7212-4625-8081-4115b6078fe3,24.0,24.0,1.0,24.0,1.0,7.0,0.291666666666667,5.0,0.208333333333333,1.0,0.0416666666666667,1.0,0.0416666666666667,2.0,0.0833333333333333
11929,261635018003004,18376,0,1af3d911-38d8-465f-9171-81f917ebf6af,29.0,24.0,0.827586206896552,23.0,0.793103448275862,6.0,0.25,7.0,0.291666666666667,8.0,0.333333333333333,8.0,0.333333333333333,7.0,0.291666666666667
11930,261635018004004,28154,0,b603b018-a7a8-4d8e-a409-2845ad896e30,28.0,28.0,1.0,28.0,1.0,1.0,0.0357142857142857,1.0,0.0357142857142857,1.0,0.0357142857142857,1.0,0.0357142857142857,1.0,0.0357142857142857
11931,261635016001006,19236,0,381b52f9-1aa1-475d-a031-fce2ef42be00,20.0,18.0,0.9,18.0,0.9,3.0,0.166666666666667,4.0,0.222222222222222,4.0,0.222222222222222,4.0,0.222222222222222,4.0,0.222222222222222
11932,261635016001005,23609,0,aa229ce4-6a4b-4934-98d0-37e0e4a65e31,21.0,18.0,0.857142857142857,18.0,0.857142857142857,3.0,0.166666666666667,2.0,0.111111111111111,3.0,0.166666666666667,3.0,0.166666666666667,4.0,0.222222222222222
11933,261635016001012,50817,0,b4491bb2-bdb0-47c0-b2c6-a96a62c0da88,57.0,54.0,0.947368421052632,54.0,0.947368421052632,11.0,0.203703703703704,12.0,0.222222222222222,12.0,0.222222222222222,12.0,0.222222222222222,11.0,0.203703703703704
11934,261635015001018,2121,0,d91b4a84-f354-428b-b772-d8ca2de12eb1,,,,,,,,,,,,,,,
11935,261635015001017,2093,0,bd706c56-2c8e-4201-b186-b14981281a19,,,,,,,,,,,,,,,
11936,261635185001012,9413,0,15f4a437-1ab4-47a6-b287-a07c9047fb7f,12.0,4.0,0.333333333333333,4.0,0.333333333333333,1.0,0.25,1.0,0.25,1.0,0.25,,,,
11937,261635457001028,3814,0,6c6db088-0693-473f-8e12-eeaab707b025,,,,,,,,,,,,,,,
11938,261635250003036,19180,0,67c2e8f1-a009-4879-a90d-39cf5cb07aee,28.0,4.0,0.142857142857143,4.0,0.142857142857143,,,,,,,,,,
11939,261635163001010,20653,0,1b2c1619-9ecb-4367-94fb-87e33617bcee,9.0,2.0,0.222222222222222,2.0,0.222222222222222,,,,,,,,,,
11940,261635163001002,31512,0,f634895a-803c-4872-af5b-de422c221053,60.0,20.0,0.333333333333333,21.0,0.35,5.0,0.25,5.0,0.25,5.0,0.25,5.0,0.25,5.0,0.25
11941,261635152002008,17726,0,ab5da802-4140-4ce1-9e45-a852b4f355af,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
11942,261635163001014,15353,0,ce2e4bdf-9d8f-4b9a-8e34-7c84efe6b58f,31.0,18.0,0.580645161290323,18.0,0.580645161290323,3.0,0.166666666666667,3.0,0.166666666666667,3.0,0.166666666666667,3.0,0.166666666666667,3.0,0.166666666666667
11943,261635163001025,31695,0,e15efee5-d115-4993-93c3-b13e4ab14d81,27.0,14.0,0.518518518518518,14.0,0.518518518518518,4.0,0.285714285714286,4.0,0.285714285714286,4.0,0.285714285714286,4.0,0.285714285714286,4.0,0.285714285714286
11944,261635163001024,7097,0,f3703b94-e92c-465c-a2de-006732974bd1,,,,,,,,,,,,,,,
11945,261635163001020,35348,0,3de2e209-f989-4f2e-88b2-72a699c45198,37.0,19.0,0.513513513513513,19.0,0.513513513513513,5.0,0.263157894736842,5.0,0.263157894736842,5.0,0.263157894736842,5.0,0.263157894736842,5.0,0.263157894736842
11946,261635164002005,10748,0,5739c1ca-9f72-4464-9f25-5b4b67276cf1,5.0,,,,,,,,,,,,,,
11947,261635366004016,3107,0,73692469-8434-4d04-9ef8-0b141cb7bd0a,,,,,,,,,,,,,,,
11948,261635172002004,5705,0,edbebc7b-f8c4-4b99-ae46-bbc420ae0b7c,,,,,,,,,,,,,,,
11949,261635372002027,3605,0,350a665e-9aa6-40cd-8b97-c901d657d3d5,,,,,,,,,,,,,,,
11950,261635308001015,4182,0,c0ce7d3a-628e-4457-9ff1-81da1d6816c2,,,,,,,,,,,,,,,
11951,261635308001017,277,0,5edf3656-5a17-469f-b024-edfb33ea49a1,,,,,,,,,,,,,,,
11952,261635334002007,5763,0,ea4b8d41-ba59-4e02-b360-4243585fd3d0,5.0,2.0,0.4,2.0,0.4,,,,,,,,,,
11953,261635272001004,530,0,1e0820b3-1847-411e-af8d-e23243ff5ffd,,,,,,,,,,,,,,,
11954,261635224001017,902,0,3b35c425-d92d-4f7b-ae00-d233454d96c0,,,,,,,,,,,,,,,
11955,261635211001050,11581,0,e2022eca-b63a-4fec-a9f2-e31fe57e44fa,,,,,,,,,,,,,,,
11956,261635211001036,7106,0,2bc2293e-b303-4bb4-8e76-3f3bc72dde37,,,,,,,,,,,,,,,
11957,261635208001094,118987,0,4fcf8687-60e1-47ca-a949-c7fe556ce3a8,4.0,,,,,,,,,,,,,,
11958,261635211001001,4364,0,bb5e2b53-d213-4907-ad35-894c95e78f33,,,,,,,,,,,,,,,
11959,261635214001086,1563,0,fa6226a3-23b5-4063-a9a1-44a70b3e8ec4,,,,,,,,,,,,,,,
11960,261635222001022,2517,0,144bc1d7-5a56-4633-af31-7396c59b9bbb,,,,,,,,,,,,,,,
11961,261635189001093,6400,0,1c0c27f7-56d6-47d5-8c33-ce17b5fc305c,,,,,,,,,,,,,,,
11962,261639855001017,31202,0,0664a66e-db97-404b-b411-e03aef8edc50,,,,,,,,,,,,,,,
11963,261635308001012,20878,0,17a934e0-d57d-4ccb-8410-aa7634a5d558,20.0,6.0,0.3,6.0,0.3,1.0,0.166666666666667,2.0,0.333333333333333,2.0,0.333333333333333,2.0,0.333333333333333,2.0,0.333333333333333
11964,261635133001014,400473,0,e59dfd6e-20c0-48a3-bd23-8184fbc37ef3,13.0,8.0,0.615384615384615,8.0,0.615384615384615,1.0,0.125,1.0,0.125,1.0,0.125,1.0,0.125,1.0,0.125
11965,261635078001000,12899,0,838b1832-b1f4-4148-900f-6fb045a65435,27.0,5.0,0.185185185185185,5.0,0.185185185185185,2.0,0.4,2.0,0.4,2.0,0.4,2.0,0.4,2.0,0.4
11966,261635014004019,3209,0,b67b32f6-4f51-4db4-809f-d49de4273b1c,2.0,1.0,0.5,1.0,0.5,,,,,,,,,,
11967,261635156001013,26786,0,3744f04b-b4ec-4340-a144-b4bdb0d2dc15,40.0,10.0,0.25,10.0,0.25,,,,,,,,,,
11968,261635218001008,10301,0,81b6b231-1648-4c2a-8828-9eb84d65ca54,4.0,1.0,0.25,1.0,0.25,,,,,,,,,,
11969,261635218001004,10488,0,b4552062-a542-4c6e-8685-56f9df439ab3,2.0,,,,,,,,,,,,,,
11970,261635406002003,21994,0,956cf23f-8e43-462b-8119-e2e7627905c9,33.0,29.0,0.878787878787879,29.0,0.878787878787879,4.0,0.137931034482759,6.0,0.206896551724138,3.0,0.103448275862069,4.0,0.137931034482759,3.0,0.103448275862069
11971,261635303003025,9689,0,23d1c883-5d83-4e8e-9c4e-868b5925c49d,,,,,,,,,,,,,,,
11972,261635245002040,230957,0,6738b327-c57e-4a07-b88a-a87387f4a710,1.0,,,,,,,,,,,,,,
11973,261635247006001,5234,0,7dc49a27-20e0-4537-9344-814df6149f00,,,,,,,,,,,,,,,
11974,261635245001014,19996,0,426ecd3d-9fbd-4d1f-a74c-3dd65fd2779c,45.0,5.0,0.111111111111111,5.0,0.111111111111111,1.0,0.2,1.0,0.2,,,,,,
11975,261635245001028,96318,0,ebe784ac-dd14-4042-9e0c-99d6d302d730,2.0,1.0,0.5,1.0,0.5,,,,,,,,,,
11976,261635112001027,19655,0,21d0f451-40fd-414b-bdad-e2398a8da6a8,27.0,12.0,0.444444444444444,12.0,0.444444444444444,1.0,0.0833333333333333,1.0,0.0833333333333333,1.0,0.0833333333333333,1.0,0.0833333333333333,1.0,0.0833333333333333
11977,261635414003003,579,0,5fb4e363-f733-491b-a0e5-249da0a3681c,,,,,,,,,,,,,,,
11978,261635413003002,7190,0,c582c3b3-664a-4771-ba9a-aaab2631b16c,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
11979,261635413002000,6380,0,35473c88-f54e-448a-82f7-2105f220220f,,,,,,,,,,,,,,,
11980,261635249001027,24421,0,7793be22-3f2e-4433-866c-7f9fa83e8001,9.0,3.0,0.333333333333333,3.0,0.333333333333333,1.0,0.333333333333333,1.0,0.333333333333333,1.0,0.333333333333333,1.0,0.333333333333333,1.0,0.333333333333333
11981,261635064002013,21511,0,6b96a0a5-3fc6-4e95-95c7-4b53daf9845d,48.0,13.0,0.270833333333333,13.0,0.270833333333333,6.0,0.461538461538462,6.0,0.461538461538462,7.0,0.538461538461538,7.0,0.538461538461538,6.0,0.461538461538462
11982,261635064001017,8598,0,6f83a9be-5194-4b84-8d00-bcad82d031d8,18.0,9.0,0.5,9.0,0.5,3.0,0.333333333333333,3.0,0.333333333333333,3.0,0.333333333333333,3.0,0.333333333333333,5.0,0.555555555555556
11983,261635113003003,11385,0,5cf27ebd-5492-44c2-803c-045a0248c0d7,22.0,12.0,0.545454545454545,12.0,0.545454545454545,10.0,0.833333333333333,10.0,0.833333333333333,10.0,0.833333333333333,9.0,0.75,9.0,0.75
11984,261635254001014,47589,0,2a7d44d9-dced-4b51-a990-5067df690317,75.0,31.0,0.413333333333333,31.0,0.413333333333333,2.0,0.0645161290322581,2.0,0.0645161290322581,2.0,0.0645161290322581,2.0,0.0645161290322581,2.0,0.0645161290322581
11985,261635254001000,3018,0,ca4c54f7-1652-452f-9ac5-d5a9d907a211,,,,,,,,,,,,,,,
11986,261635254002003,5669,0,996148f0-5d29-48af-9302-85e23150ca90,11.0,3.0,0.272727272727273,3.0,0.272727272727273,2.0,0.666666666666667,2.0,0.666666666666667,2.0,0.666666666666667,2.0,0.666666666666667,2.0,0.666666666666667
11987,261635254002010,16839,0,14b2214c-114e-4763-b470-60c9ce307d49,40.0,9.0,0.225,9.0,0.225,,,,,,,,,,
11988,261635255002005,41309,0,d9cba691-a120-4c82-8932-c6db10469f9d,69.0,26.0,0.376811594202899,26.0,0.376811594202899,2.0,0.0769230769230769,6.0,0.230769230769231,7.0,0.269230769230769,7.0,0.269230769230769,5.0,0.192307692307692
11989,261635256001011,12233,0,6f1bcbb9-274b-4036-bff8-8fbbf2d48866,22.0,10.0,0.454545454545455,10.0,0.454545454545455,3.0,0.3,2.0,0.2,2.0,0.2,2.0,0.2,2.0,0.2
11990,261635039002003,21257,0,51fac6b7-ee31-49f5-a5a6-80b731187c15,28.0,10.0,0.357142857142857,10.0,0.357142857142857,3.0,0.3,3.0,0.3,3.0,0.3,3.0,0.3,3.0,0.3
11991,261635231001052,24093,0,7eb87dd5-08ec-43af-bd05-174b74d1bc1e,17.0,3.0,0.176470588235294,3.0,0.176470588235294,,,,,,,,,,
11992,261635231001039,64862,0,d0b605fb-cc26-4c18-8018-d0b362b8b559,32.0,15.0,0.46875,15.0,0.46875,,,,,,,,,,
11993,261635232001002,16853,0,b2d37dcc-ccbd-4d59-893c-504cc40cfdd0,28.0,17.0,0.607142857142857,17.0,0.607142857142857,1.0,0.0588235294117647,1.0,0.0588235294117647,,,1.0,0.0588235294117647,1.0,0.0588235294117647
11994,261635255001000,22069,0,3be660d8-6b2f-473e-95ae-aced8bc288fb,37.0,21.0,0.567567567567568,21.0,0.567567567567568,2.0,0.0952380952380952,2.0,0.0952380952380952,2.0,0.0952380952380952,2.0,0.0952380952380952,2.0,0.0952380952380952
11995,261635255001001,35515,0,f9d1255b-040b-4b23-8dca-5a95e37abe36,65.0,22.0,0.338461538461538,22.0,0.338461538461538,5.0,0.227272727272727,5.0,0.227272727272727,5.0,0.227272727272727,5.0,0.227272727272727,5.0,0.227272727272727
11996,261635255001017,22299,0,f68bcf4c-557c-4393-a6da-2f4b50090af3,35.0,19.0,0.542857142857143,20.0,0.571428571428571,4.0,0.210526315789474,4.0,0.210526315789474,4.0,0.210526315789474,4.0,0.210526315789474,4.0,0.210526315789474
11997,261635255001015,10619,0,47535780-6bec-4e34-ae70-a432692d13ea,18.0,6.0,0.333333333333333,6.0,0.333333333333333,2.0,0.333333333333333,2.0,0.333333333333333,3.0,0.5,3.0,0.5,3.0,0.5
11998,261635255001022,12503,0,33fb1609-d962-4bd3-9752-c003aac9f90b,3.0,1.0,0.333333333333333,1.0,0.333333333333333,,,,,,,,,,
11999,261635001004005,22170,0,aabe1c09-ff62-42f6-a26d-4b9773f9bf1c,30.0,28.0,0.933333333333333,28.0,0.933333333333333,12.0,0.428571428571429,11.0,0.392857142857143,11.0,0.392857142857143,12.0,0.428571428571429,11.0,0.392857142857143
12000,261635006004008,5544,0,37db8ce5-0af5-4576-a985-963f4bba8151,7.0,6.0,0.857142857142857,6.0,0.857142857142857,1.0,0.166666666666667,1.0,0.166666666666667,1.0,0.166666666666667,2.0,0.333333333333333,2.0,0.333333333333333
12001,261635006002003,17474,0,40a3c557-09fe-4b71-9b10-37c20d63a9eb,34.0,27.0,0.794117647058823,27.0,0.794117647058823,14.0,0.518518518518518,14.0,0.518518518518518,16.0,0.592592592592593,16.0,0.592592592592593,15.0,0.555555555555556
12002,261635006002010,20824,0,a509ac57-7fd1-448a-8163-dd45e22226fa,29.0,27.0,0.931034482758621,27.0,0.931034482758621,4.0,0.148148148148148,4.0,0.148148148148148,5.0,0.185185185185185,5.0,0.185185185185185,6.0,0.222222222222222
12003,261635041001006,17420,0,a28e4f55-744b-4f16-9e09-7581ba90688d,33.0,19.0,0.575757575757576,19.0,0.575757575757576,5.0,0.263157894736842,5.0,0.263157894736842,5.0,0.263157894736842,5.0,0.263157894736842,6.0,0.315789473684211
12004,261635415004000,30208,0,06341dd2-f27c-4abd-b25a-00fc86f41937,42.0,42.0,1.0,42.0,1.0,1.0,0.0238095238095238,1.0,0.0238095238095238,1.0,0.0238095238095238,1.0,0.0238095238095238,1.0,0.0238095238095238
12005,261635409003006,20213,0,33daac4b-eafc-4208-8445-172173af09af,30.0,30.0,1.0,30.0,1.0,2.0,0.0666666666666667,3.0,0.1,3.0,0.1,2.0,0.0666666666666667,1.0,0.0333333333333333
12006,261635409003010,18230,0,c94785e7-2310-4900-906d-60008c983ec0,26.0,26.0,1.0,26.0,1.0,4.0,0.153846153846154,2.0,0.0769230769230769,2.0,0.0769230769230769,1.0,0.0384615384615385,5.0,0.192307692307692
12007,261635409003001,13868,0,084a35f8-e62e-4d6f-901f-f10fb8e3ef18,22.0,22.0,1.0,22.0,1.0,,,,,,,,,,
12008,261635395004005,18289,0,487e0d74-fece-4f48-b1a7-9782a1980668,15.0,15.0,1.0,15.0,1.0,,,,,1.0,0.0666666666666667,,,,
12009,261635431002020,22658,0,beaf2d13-6d1a-43a3-a59e-db9e4d0f55f8,26.0,23.0,0.884615384615385,23.0,0.884615384615385,2.0,0.0869565217391304,1.0,0.0434782608695652,1.0,0.0434782608695652,,,,
12010,261635404004018,7707,0,cb0df048-39c7-41cc-a000-69676e5cb3dd,,,,,,,,,,,,,,,
12011,261635431002017,12042,0,e70eb016-a838-48b5-b87e-005b22b0a315,13.0,12.0,0.923076923076923,12.0,0.923076923076923,,,,,,,,,,
12012,261635430002004,21923,0,79a36b30-4e92-4eaa-9521-a4d4208bf428,28.0,27.0,0.964285714285714,27.0,0.964285714285714,,,,,,,,,,
12013,261635430002020,23422,0,f94b81fe-72b8-4e9d-bb67-9c9bde9fdb2e,22.0,21.0,0.954545454545455,21.0,0.954545454545455,,,,,,,,,,
12014,261635430002001,12388,0,9b058a6c-e95f-4641-a952-a30bacd87e00,12.0,12.0,1.0,12.0,1.0,,,1.0,0.0833333333333333,1.0,0.0833333333333333,1.0,0.0833333333333333,1.0,0.0833333333333333
12015,261635180002017,5895,0,7cc23c78-6e1a-4d0f-bc18-cd00e5e024de,8.0,,,,,,,,,,,,,,
12016,261635180002009,6115,0,3968d54c-decd-4eea-b5cd-99ce06746949,,,,,,,,,,,,,,,
12017,261635180002022,19728,0,5ff8a037-9cce-4b82-93ce-fbb9e40eb30d,17.0,11.0,0.647058823529412,11.0,0.647058823529412,2.0,0.181818181818182,2.0,0.181818181818182,2.0,0.181818181818182,2.0,0.181818181818182,2.0,0.181818181818182
12018,261635180002031,328,0,c40fc0b3-34b4-4373-941f-fc153b19e885,,,,,,,,,,,,,,,
12019,261635175001003,2134,0,77d4062e-1674-47c8-8663-955d67f91ba3,,,,,,,,,,,,,,,
12020,261635175002000,24458,0,a2891c66-714a-45ff-8908-78cab3126058,7.0,2.0,0.285714285714286,2.0,0.285714285714286,,,,,,,,,,
12021,261635203001002,29657,0,984f758a-db7e-4142-83f3-a351b54b331c,28.0,13.0,0.464285714285714,13.0,0.464285714285714,1.0,0.0769230769230769,1.0,0.0769230769230769,1.0,0.0769230769230769,,,,
12022,261635215001081,10189,0,2ccadfee-c960-4a7b-8701-570dc9615082,18.0,6.0,0.333333333333333,6.0,0.333333333333333,1.0,0.166666666666667,,,,,,,,
12023,261635215001080,10282,0,0b160de6-9f08-4819-a691-c1392376cb45,17.0,5.0,0.294117647058824,4.0,0.235294117647059,2.0,0.4,2.0,0.4,2.0,0.4,2.0,0.4,2.0,0.4
12024,261635214001048,6260,0,16a49de4-d3a4-4dc8-9d27-d8c7d21d94d7,7.0,6.0,0.857142857142857,7.0,1.0,,,,,,,,,,
12025,261635214001051,6225,0,3169a5b4-f141-4aae-990d-0647b24c8f41,,,,,,,,,,,,,,,
12026,261635317002008,1311,0,ce4b8b6c-1df9-4f21-a0cc-db7284d0b8e0,,,,,,,,,,,,,,,
12027,261635319001000,11879,0,d2ce7660-a363-4b10-8515-3a02aff6c6d0,,,,,,,,,,,,,,,
12028,261635247006020,19493,0,5555f312-782e-477e-9e6c-ed798ca13d14,32.0,24.0,0.75,24.0,0.75,8.0,0.333333333333333,8.0,0.333333333333333,9.0,0.375,8.0,0.333333333333333,8.0,0.333333333333333
12029,261635247004005,11207,0,5985731f-5504-4c90-856f-ba3507824cb2,,,,,,,,,,,,,,,
12030,261635247004017,6735,0,cf32e5a4-e7a3-45e6-b7ef-3a89fefa6d8c,1.0,,,,,,,,,,,,,,
12031,261635247004004,8044,0,41c96e33-db6b-4306-bcf7-505a3c7a9991,,,,,,,,,,,,,,,
12032,261635247003004,25532,0,061c50f2-f219-439f-be52-efd39fd99dd4,43.0,40.0,0.930232558139535,40.0,0.930232558139535,7.0,0.175,7.0,0.175,3.0,0.075,4.0,0.1,4.0,0.1
12033,261635248001007,25203,0,f704c824-fff2-4041-910c-6f9225d443c4,35.0,32.0,0.914285714285714,32.0,0.914285714285714,6.0,0.1875,6.0,0.1875,7.0,0.21875,7.0,0.21875,8.0,0.25
12034,261635248001002,21163,0,07ac4261-3fd9-4b4b-abd8-34eb57468457,39.0,35.0,0.897435897435897,33.0,0.846153846153846,7.0,0.2,7.0,0.2,7.0,0.2,7.0,0.2,7.0,0.2
12035,261635247005000,38758,0,a0083d15-c0b8-45be-a695-84ef86e88af1,50.0,48.0,0.96,48.0,0.96,6.0,0.125,5.0,0.104166666666667,9.0,0.1875,9.0,0.1875,11.0,0.229166666666667
12036,261635247006018,22577,0,3db716b9-8d6a-499e-ae18-b53a7721f707,32.0,31.0,0.96875,31.0,0.96875,9.0,0.290322580645161,8.0,0.258064516129032,8.0,0.258064516129032,9.0,0.290322580645161,9.0,0.290322580645161
12037,261635247003006,12822,0,447fb213-303e-4540-9a6e-89d12a1c18c9,16.0,15.0,0.9375,15.0,0.9375,2.0,0.133333333333333,2.0,0.133333333333333,2.0,0.133333333333333,1.0,0.0666666666666667,3.0,0.2
12038,261635248002002,25997,0,9970b837-61cc-43b6-9a5c-2d4b8fc62bd9,35.0,17.0,0.485714285714286,17.0,0.485714285714286,3.0,0.176470588235294,3.0,0.176470588235294,3.0,0.176470588235294,4.0,0.235294117647059,4.0,0.235294117647059
12039,261635248002003,19743,0,4699e52e-1f21-4f16-9a9b-47f7831fc701,26.0,21.0,0.807692307692308,21.0,0.807692307692308,5.0,0.238095238095238,5.0,0.238095238095238,4.0,0.19047619047619,5.0,0.238095238095238,5.0,0.238095238095238
