OBJECTID,COORD_SRC_TYPE,COORD_SRC2,DEF_FET_TYPE,DEF_FET2,ACCURACY_FT,GlobalID,ADMIN_ST,SHAPE_Length
232,MAP,MAP,UNK,UNK,-1,{E3E872AC-4C95-4B88-8390-90B4500AA061},UT,171.97017581233
233,MAP,MAP,UNK,UNK,-1,{B0C052A5-6AFE-4F48-8B42-956490441F2B},UT,5250.02751365941
234,MAP,MAP,UNK,UNK,-1,{BF4ACD61-C50E-469D-9A14-67AA4539EBEC},UT,6669.3669389217
235,MAP,MAP,UNK,UNK,-1,{1086A647-4BDC-44CF-A623-0594B90A422F},UT,2600.33227364345
236,MAP,MAP,UNK,UNK,-1,{7BB8A33A-4146-4874-B1B4-59D8D26E72BE},UT,16808.6788237882
237,MAP,MAP,UNK,UNK,-1,{A27A7005-09F8-48A2-958A-9A6D7DC896E3},UT,12455.3456029384
238,MAP,MAP,UNK,UNK,-1,{1B18AECC-4FA0-4533-873E-B1F3CECD72BE},UT,4924.5130775417
239,MAP,MAP,UNK,UNK,-1,{7C25F1C2-F429-4AB1-B01C-7AB2C791494F},UT,2731.21094303619
240,MAP,MAP,UNK,UNK,-1,{B62E424E-B941-4024-82E0-4ABD614D3A53},UT,5913.1041818118
241,MAP,MAP,UNK,UNK,-1,{8D87011A-73E6-48CE-805D-7728A730CC9A},UT,8155.08987957266
242,MAP,MAP,UNK,UNK,-1,{99213EF9-B5C0-44CF-A870-43C62779723D},UT,1278.80005613989
243,MAP,MAP,UNK,UNK,-1,{242B5809-C8C6-4A9E-A393-497BE07DF916},UT,30850.6564225681
244,MAP,MAP,UNK,UNK,-1,{F0936E62-BC84-457C-A673-BE900DF31193},UT,11813.2198441887
245,MAP,MAP,UNK,UNK,-1,{435B9CBB-D361-4AAA-A41E-EBF9866E32BC},UT,3266.92763021972
246,MAP,MAP,UNK,UNK,-1,{D2113938-97B5-485E-8FE2-885169C593BE},UT,25003.1772088527
247,MAP,MAP,UNK,UNK,-1,{A577ABB2-518C-47FC-8FF5-E67D2D763661},UT,32193.2020920152
248,MAP,MAP,UNK,UNK,-1,{307D4DBB-608C-4E3B-B5B8-D51C67CD1ACD},UT,47115.5827523274
249,MAP,MAP,UNK,UNK,-1,{49F6CCAB-7E2E-454F-90DC-C942E8903B09},UT,63020.5807702275
250,MAP,MAP,UNK,UNK,-1,{E183AA55-B149-4A9B-9183-6AB5DC361C50},UT,4819.86238466595
251,MAP,MAP,UNK,UNK,-1,{5492FAC9-65BD-40FB-A4B1-D091A46420DB},UT,16931.2925171515
252,MAP,MAP,UNK,UNK,-1,{F8C71366-B9F4-452B-B98C-871B2EA1CA33},UT,83825.2953533886
253,MAP,MAP,UNK,UNK,-1,{09E9E14E-BC46-45FB-939A-43DE30F70120},UT,46.6455495097561
254,MAP,MAP,UNK,UNK,-1,{829E5EC3-58DD-49A5-A7CF-BEF0BDDB7DA2},UT,36799.0644332063
255,MAP,MAP,UNK,UNK,-1,{09F793D5-F659-4274-8D75-1855E76C4B9E},UT,28368.1001175987
256,UNK,UNK,UNK,UNK,-1,{6CA18670-C28D-4FB4-A695-625B7CFE808D},UT,6321.27314722503
257,UNK,UNK,UNK,UNK,-1,{F2259CAA-31C8-4211-A453-74AE0C44D68B},UT,8783.07039311819
258,UNK,UNK,UNK,UNK,-1,{16E5E561-FD58-479A-AAEB-042CC1F60CA5},UT,8918.31063067794
259,MAP,MAP,UNK,UNK,-1,{ED14F529-D91C-4B3C-8BE8-104B0533D47E},UT,65982.9457582957
260,UNK,UNK,UNK,UNK,-1,{E556F515-C01B-4FF2-B944-4E6E36484D34},UT,1765.42802614403
261,UNK,UNK,UNK,UNK,-1,{DB2FBF6E-7A2C-4F85-BC5D-42AAD4DF71C7},UT,5940.90047863815
262,UNK,UNK,UNK,UNK,-1,{BB06D29F-7781-4E8B-BC42-FA163AF69DF9},UT,6662.36680287212
263,UNK,UNK,UNK,UNK,-1,{8ECCBFA2-3EA8-4AA4-80E4-C3E3F5229EE6},UT,3971.2569138833
264,UNK,UNK,UNK,UNK,-1,{6F05F41E-BE9E-462F-B987-60FC1B371983},UT,15591.4764524356
265,MAP,MAP,UNK,UNK,-1,{A67D0D1C-0DC0-4DC8-A774-01367DC0874D},UT,7721.83418839838
266,UNK,UNK,UNK,UNK,-1,{4F5BA69C-6329-49B2-BC7A-51CD401D419F},UT,8744.31442504833
267,UNK,UNK,UNK,UNK,-1,{9E8E3C1F-7E35-40F1-95F3-5041AA83CD00},UT,666.628539416507
268,UNK,UNK,UNK,UNK,-1,{C8F515DC-9F92-435C-8FB2-461F27D5CEC5},UT,7341.90046486135
269,UNK,UNK,UNK,UNK,-1,{60C8E64A-82DC-438D-8A56-F40B835C6CED},UT,5189.8807094488
270,MAP,MAP,UNK,UNK,-1,{DCDAA8B2-66D6-4332-A25E-216F7C7F7339},UT,1700.10814686762
271,MAP,MAP,UNK,UNK,-1,{2E5911BE-0EC2-4C39-BE58-556B972FCF05},UT,20948.6147788652
272,UNK,UNK,UNK,UNK,-1,{0A278D8D-176E-4C98-89C2-543E91B09348},UT,1958.41482727074
273,MAP,MAP,UNK,UNK,-1,{DCF03C73-94C7-4B14-84BC-5C4B0CFA3B89},UT,7495.30910652475
274,UNK,UNK,UNK,UNK,-1,{E0FA7A30-FB44-4CAE-A3AE-543D99BAA96F},UT,20057.5963569082
275,UNK,UNK,UNK,UNK,-1,{99662B5F-E8FA-42A0-BDE3-BA363D5A810B},UT,875.615349478102
276,MAP,MAP,UNK,UNK,-1,{3E78FE21-B829-4643-B4E6-971E40FD5D24},UT,10145.6052046548
277,UNK,UNK,UNK,UNK,-1,{0423EA24-E2DB-4E1A-9182-03C2CD6D1F59},UT,2893.50351363795
278,MAP,MAP,UNK,UNK,-1,{511C94FE-9D33-4EE2-B216-3709609DA095},UT,1847.90514389121
279,MAP,MAP,UNK,UNK,-1,{8740C2D0-F69E-4D9A-AB94-1064198F59C8},UT,11349.9264872042
280,UNK,UNK,UNK,UNK,-1,{68F00C03-53E1-4B7B-B968-6924D407CD83},UT,46871.5074147714
281,UNK,UNK,UNK,UNK,-1,{DE1F5947-ED06-4163-B631-CA6225799F40},UT,4392.22466738791
282,UNK,UNK,UNK,UNK,-1,{156D0E96-3BC3-4A88-BE8A-8E5CDEC2282E},UT,6558.95522506393
283,UNK,UNK,UNK,UNK,-1,{0F358B84-0966-426E-8F0D-8DC7201A2427},UT,6475.4884340369
284,UNK,UNK,UNK,UNK,-1,{632117FD-4A9B-41B2-996E-1EE1C4A649AA},UT,929.376532000635
285,UNK,UNK,UNK,UNK,-1,{54037EF8-A3F6-4662-8B42-BE4D16DF252D},UT,0.0219999998807907
286,UNK,UNK,UNK,UNK,-1,{E5D725C0-C069-4BF3-91FD-24195093096D},UT,17040.7233049054
287,UNK,UNK,UNK,UNK,-1,{C4D17E74-D835-404A-A230-A3A375C46353},UT,5558.13863941021
288,UNK,UNK,UNK,UNK,-1,{95BE1D13-2C75-4283-AFB6-01C1C183A897},UT,7232.33382366051
289,UNK,UNK,UNK,UNK,-1,{CA4AA8F5-3F73-47CE-A7AE-1914E35EA8EE},UT,4602.30543565844
290,MAP,MAP,UNK,UNK,-1,{72BF72D0-05CD-4367-A7ED-1489B3F6A971},UT,7396.14828322068
291,MAP,MAP,UNK,UNK,-1,{5B4CCCC4-435B-4ECE-A06A-748FC66BDC35},UT,28977.8030193562
292,UNK,UNK,UNK,UNK,-1,{357DA3E5-EC8D-47D0-96BD-49AE898F852C},UT,5335.07036541333
293,UNK,UNK,UNK,UNK,-1,{0CF0EDCA-F041-46C4-98EE-07A40465AF11},UT,2957.35561053385
294,UNK,UNK,UNK,UNK,-1,{FAE7B64C-69EA-4944-B9C4-15BC9ACB1381},UT,2454.61962426094
295,MAP,MAP,UNK,UNK,-1,{1D0A5421-38BC-4932-817C-9141607F5888},UT,9407.87586598836
296,UNK,UNK,UNK,UNK,-1,{38E22DDA-35CF-41DA-A945-672F2B09F174},UT,3155.04687366033
297,UNK,UNK,UNK,UNK,-1,{B9125240-53D3-4CDD-8514-B69A2523A1B0},UT,4005.83920223104
298,UNK,UNK,UNK,UNK,-1,{E4C52A50-9E36-4364-8AC9-BB04F44D5183},UT,1408.28226995571
299,UNK,UNK,UNK,UNK,-1,{1AE65E5D-08A2-45EC-9CB9-0D3093F6C4A3},UT,2429.29933909603
300,UNK,UNK,UNK,UNK,-1,{638320D5-557C-466F-9E84-E79BDCD3DD6B},UT,1960.03484353332
301,UNK,UNK,UNK,UNK,-1,{A50A175E-78F9-446E-8132-CF4BFD05DFA1},UT,1795.35257459596
302,UNK,UNK,UNK,UNK,-1,{1FED2F4C-40CC-48A3-BE86-D6BC9D9B8E0D},UT,5771.64616190521
303,MAP,MAP,UNK,UNK,-1,{F4ED07DE-79E3-4F16-8BDF-18C0B1690929},UT,17774.9655510468
304,UNK,UNK,UNK,UNK,-1,{871E481B-B4C0-4FDB-9314-F1CADED93B6C},UT,554.462778218706
305,UNK,UNK,UNK,UNK,-1,{00EC5969-6341-42EC-965E-41928F575B48},UT,7043.89556156589
306,UNK,UNK,UNK,UNK,-1,{4004CF76-0938-4E62-ACC0-C781D9EF6305},UT,5543.29445933435
307,UNK,UNK,UNK,UNK,-1,{F247CBD7-1E80-4472-BE5E-019683B4AADA},UT,1932.97806846705
308,MAP,MAP,UNK,UNK,-1,{62EE5EE0-17AA-4D32-82DB-C112398C0C7B},UT,30658.8267959498
309,MAP,MAP,UNK,UNK,-1,{546A2EA9-F1E6-44DA-99F1-6B3369DB6FDB},UT,37288.4309512689
310,UNK,UNK,UNK,UNK,-1,{29A5DA67-4207-4A40-8CE7-2689910E2D8D},UT,5842.17051184201
311,UNK,UNK,UNK,UNK,-1,{184D25A5-C93F-4F66-A3D4-F1D7A38C6BD1},UT,1673.02202532872
312,UNK,UNK,UNK,UNK,-1,{6C74B9B0-AD21-4B1D-96F4-547EBBDD873C},UT,5559.36740760091
313,MAP,MAP,UNK,UNK,-1,{B76CE350-5934-4787-8528-0B999F3A73E8},UT,18013.1399466973
314,UNK,UNK,UNK,UNK,-1,{B3CA3ED2-A26A-4629-B0D7-5948C1A4BE27},UT,1204.66874889563
315,UNK,UNK,UNK,UNK,-1,{31E90623-F2D5-4CC5-A615-56F0AC440106},UT,3836.44179913502
316,MAP,MAP,UNK,UNK,-1,{558081CA-CC1A-42B2-B94C-73090E2F96E3},UT,4994.01236842696
317,MAP,MAP,UNK,UNK,-1,{AB7946CF-33C6-4FDE-A8B4-97C7D459B755},UT,93431.5866193854
318,UNK,UNK,UNK,UNK,-1,{56D18859-746C-4F3D-A921-64FE5651364D},UT,2712.64216662631
319,UNK,UNK,UNK,UNK,-1,{EADE49CC-431E-42EF-8BE2-10AC094AD83A},UT,3847.81651756242
320,UNK,UNK,UNK,UNK,-1,{704E7E9F-6BB0-47BE-AD4D-D80D8DF2C258},UT,8282.75662312835
321,MAP,MAP,UNK,UNK,-1,{0D9980B3-FE9F-4914-8338-DA95D282FEEE},UT,1420.98218912876
322,MAP,MAP,UNK,UNK,-1,{7E5CC515-CD99-45A5-A4E6-343960612249},UT,15492.1695152027
323,MAP,MAP,UNK,UNK,-1,{4C1010C1-2039-4F84-BA5F-AF237D8AEC3C},UT,16888.0516003331
324,UNK,UNK,UNK,UNK,-1,{45FBC96E-4ABE-42B7-B125-68124CD0F28E},UT,11711.2945000627
325,UNK,UNK,UNK,UNK,-1,{7EC0D960-671F-4F22-8322-AA5D4A889535},UT,4652.02962141565
326,UNK,UNK,UNK,UNK,-1,{286CAEA2-531D-41F5-B116-586B6F567757},UT,809.861977091599
327,UNK,UNK,UNK,UNK,-1,{B30DB0BB-F2D1-4571-9DA2-EC161E555BB8},UT,792.328766900715
328,UNK,UNK,UNK,UNK,-1,{C6BE3EB0-F25D-4888-B5CA-3EFE7AB49253},UT,5103.06584127455
329,UNK,UNK,UNK,UNK,-1,{4ABD129C-6F0C-4FDE-8DCC-78CF2225ED3E},UT,814.927040231716
330,UNK,UNK,UNK,UNK,-1,{FDDA34D5-9844-4C98-859B-98D7F0C03742},UT,2565.9638339246
331,UNK,UNK,UNK,UNK,-1,{8193DFD6-D2B8-4A9C-9F28-7164C10AEF8B},UT,2405.5341811817
332,UNK,UNK,UNK,UNK,-1,{ECFAB0F2-612E-4205-8106-D135C047A4D5},UT,1588.85965054202
333,UNK,UNK,UNK,UNK,-1,{67284A88-8E93-4817-865E-CB64F9321885},UT,930.119460430842
334,UNK,UNK,UNK,UNK,-1,{C961D001-B554-479D-A889-3799EDF5016C},UT,4017.37506060469
335,UNK,UNK,UNK,UNK,-1,{A1DAEEF7-F588-487A-BCB1-FE5BF62E23EE},UT,1550.43238738976
336,UNK,UNK,UNK,UNK,-1,{BF0EEFB7-ACB6-4F84-ABCC-298E52589D85},UT,6170.01295211528
337,UNK,UNK,UNK,UNK,-1,{268437F2-3777-4975-934C-59D854ECB93B},UT,9800.63553066844
338,UNK,UNK,UNK,UNK,-1,{9AFC1876-0441-4C25-95C8-F880DB11C983},UT,999.811717289283
339,UNK,UNK,UNK,UNK,-1,{59E2A767-CCA8-4BD5-B6B7-5344BECB48B5},UT,790.960804173575
340,MAP,MAP,UNK,UNK,-1,{EB7D19D0-9D1E-48AC-B7FD-479758799E59},UT,4175.71071068656
341,MAP,MAP,UNK,UNK,-1,{0EA0AC8C-B640-461D-86FF-95B6AB892542},UT,13790.9249308521
342,UNK,UNK,UNK,UNK,-1,{07BB804D-D08D-494C-9C2E-AFC2E4A561B8},UT,1620.40992225213
343,UNK,UNK,UNK,UNK,-1,{0C9ED3C7-4698-4D6B-8B3D-9765B861F60F},UT,2433.84817190588
344,UNK,UNK,UNK,UNK,-1,{9F78F0EA-2AE4-463B-A861-99C1924DD4D7},UT,1623.7864206887
345,UNK,UNK,UNK,UNK,-1,{566FE061-3066-4548-92C4-CDD8348B5653},UT,1345.14790325042
346,UNK,UNK,UNK,UNK,-1,{3D8F955D-43E6-4535-95D0-DEBE61886176},UT,1777.60224014052
347,UNK,UNK,UNK,UNK,-1,{FEC3673E-B2B5-4173-8731-C21B9D151D44},UT,3429.96010930483
348,UNK,UNK,UNK,UNK,-1,{AF63AE73-1104-4135-90A5-0F78C7716180},UT,1640.38299260336
349,UNK,UNK,UNK,UNK,-1,{C98A536B-FF49-47E4-988E-2B2FB87480C0},UT,5271.96398519051
350,UNK,UNK,UNK,UNK,-1,{E21380F9-10F0-4BE9-97C6-94F2A261BCC8},UT,1295.65189917978
351,MAP,MAP,UNK,UNK,-1,{EEC77EF7-9590-4BC4-9E40-A2917858D0D2},UT,1252.80778259858
352,UNK,UNK,UNK,UNK,-1,{3E564679-901B-441F-AEE0-AF8715DB96D8},UT,1549.82513007725
353,UNK,UNK,UNK,UNK,-1,{2CAF3934-D066-4E52-89A3-65BD6A55EC74},UT,534.698273516224
354,UNK,UNK,UNK,UNK,-1,{E1A9B303-F298-444A-8FDC-65152504FD55},UT,516.556539044329
355,UNK,UNK,UNK,UNK,-1,{8156C32B-54E2-4FBC-8726-E59186E90653},UT,3883.91076094461
356,UNK,UNK,UNK,UNK,-1,{C61BEB5E-BE09-4540-B622-FA0185A5BC52},UT,2677.32844613665
357,UNK,UNK,UNK,UNK,-1,{90BCC5D3-812D-488E-AE57-56F57CB239D4},UT,1961.81451243579
358,UNK,UNK,UNK,UNK,-1,{6D464371-5EE2-4A14-A530-7A3A0F840433},UT,989.282613438468
359,MAP,MAP,UNK,UNK,-1,{58D0A3AA-E8FD-4BD1-AA73-82BF421171DB},UT,11690.7265168753
360,MAP,MAP,UNK,UNK,-1,{87D31EA7-3532-442D-8E1D-A572BB180389},UT,19264.8250394974
361,UNK,UNK,UNK,UNK,-1,{C7407C07-A057-4687-9C61-0286F4FC8962},UT,183.850799458344
362,UNK,UNK,UNK,UNK,-1,{C8011348-07C7-4E69-B0F4-908F1DCD36EF},UT,1324.61823031636
363,UNK,UNK,UNK,UNK,-1,{F9C7F13B-E0D1-464B-A27C-35B5F4339ACF},UT,1410.76694563987
364,UNK,UNK,UNK,UNK,-1,{8CFA71FF-ADEB-4215-B1F2-9680D9EB995C},UT,2895.98890476956
365,UNK,UNK,UNK,UNK,-1,{866C3ADC-1C1A-44C9-8C1F-ED1EA8EE5554},UT,2066.88394377762
366,UNK,UNK,UNK,UNK,-1,{394C4FDE-2EFB-494E-9C87-E63C230C3572},UT,2869.67011146831
367,UNK,UNK,UNK,UNK,-1,{A573ECC3-16AB-466D-B5A3-29E6FC27F4B1},UT,1364.49610545084
368,UNK,UNK,UNK,UNK,-1,{C253A487-C77A-4FD0-9A62-E9D15F4175E2},UT,251.681178159059
369,UNK,UNK,UNK,UNK,-1,{63FE89FC-E53D-44B7-B2DE-7F0CEC162E45},UT,5114.53526177739
370,UNK,UNK,UNK,UNK,-1,{CCB2E01E-72EE-4412-8FCA-E523609E67F3},UT,2104.3396466705
371,MAP,MAP,UNK,UNK,-1,{18DC7B2F-3ED1-4FF1-A2EC-A68B7FA56008},UT,1934.65947914393
372,UNK,UNK,UNK,UNK,-1,{9B86FCC4-08E7-455D-9ED5-B77C3186BC10},UT,1830.35450893095
373,UNK,UNK,UNK,UNK,-1,{2752F8FE-5674-4C07-A169-F782F4CD8E9E},UT,5488.27100996062
374,UNK,UNK,UNK,UNK,-1,{EF0142F5-9A6F-4E7F-9B5D-55CF5459FDCC},UT,1839.42202274098
375,UNK,UNK,UNK,UNK,-1,{ED6CE3EF-D5DB-458E-8C67-DFEE450998E1},UT,5097.30977407457
376,UNK,UNK,UNK,UNK,-1,{A9156158-9D1C-4A81-A0FF-C3C5BEE7C69C},UT,998.971697565816
377,UNK,UNK,UNK,UNK,-1,{BE3AA418-3F70-414C-977C-7E92CB944484},UT,1796.07112330195
378,UNK,UNK,UNK,UNK,-1,{D7DBA22C-8FD2-4C3E-A88F-E7C5B4AB6506},UT,1202.589306585
379,UNK,UNK,UNK,UNK,-1,{6D0206CA-86D8-4329-BAF2-268238201201},UT,3200.7543667264
380,UNK,UNK,UNK,UNK,-1,{9BF39A61-5CA6-4911-A30C-EDD5E7DEC2B1},UT,5481.51406386647
381,UNK,UNK,UNK,UNK,-1,{88EEAE76-D721-4E15-94F1-D98AD83112DD},UT,1330.69519893474
382,UNK,UNK,UNK,UNK,-1,{F93FAD53-2805-432B-8988-F1D2F070AFA7},UT,4055.0279677393
383,UNK,UNK,UNK,UNK,-1,{BF7BFC19-8E58-46B5-9BFE-9F6697732A95},UT,2012.2821291394
384,UNK,UNK,UNK,UNK,-1,{B9426776-9CD7-42B4-88E6-24B5AE21486F},UT,2867.20625715766
385,UNK,UNK,UNK,UNK,-1,{4B6F06B2-B656-49B3-84FB-8140753E23F4},UT,1460.76636445442
386,UNK,UNK,UNK,UNK,-1,{B3C11FA2-D899-47D4-ACA9-02820A913C3E},UT,3137.57925706455
387,UNK,UNK,UNK,UNK,-1,{0491DC68-3287-4238-922B-2E54F8ABBB57},UT,2430.54033224154
388,UNK,UNK,UNK,UNK,-1,{E699856E-028D-41E3-991C-5732DB1B91EC},UT,2013.97932970738
389,UNK,UNK,UNK,UNK,-1,{B80CAC7C-B2AB-4C52-8B8F-2B4CF70F8799},UT,3663.17658747375
390,UNK,UNK,UNK,UNK,-1,{A72C2370-4CE4-40A1-A431-1CC134003ACC},UT,819.14092130031
391,UNK,UNK,UNK,UNK,-1,{52CF3D21-A488-4054-9A82-B7391F3157FD},UT,110.084292180878
392,UNK,UNK,UNK,UNK,-1,{4DB0C669-45E0-4796-9177-762278F6B254},UT,2713.14508479632
393,UNK,UNK,UNK,UNK,-1,{6121D480-D070-487A-8AB1-FD6B2EC1A186},UT,2443.34472560896
394,UNK,UNK,UNK,UNK,-1,{1D65133A-74D4-41D8-8012-F1E2BFA2EEAA},UT,1577.66806133421
395,UNK,UNK,UNK,UNK,-1,{26D4D0C7-D5CA-4834-966F-7788677CD5BD},UT,1799.69243467597
396,UNK,UNK,UNK,UNK,-1,{819A65A9-0C66-4369-AB1F-049F6E642636},UT,4103.78226618044
397,UNK,UNK,UNK,UNK,-1,{B80955B9-4989-463E-918A-DEDD55DB5A50},UT,3602.64603492938
398,UNK,UNK,UNK,UNK,-1,{4EED2F8D-73A6-44F7-90BF-D458534F4078},UT,1054.69760093292
399,MAP,MAP,UNK,UNK,-1,{F0724E71-00E3-4096-80CE-5EF537F173E8},UT,10433.409322815
400,UNK,UNK,UNK,UNK,-1,{947ACA40-808D-49D2-8190-8C6F246C7AFF},UT,21572.6028541076
401,UNK,UNK,UNK,UNK,-1,{19DF8FAE-027F-4EDC-9192-46890DF67C1A},UT,11420.1643838003
402,MAP,MAP,UNK,UNK,-1,{208114F1-E23D-4901-9934-2A071CA7673B},UT,9669.03080438765
403,UNK,UNK,UNK,UNK,-1,{C831A038-92D2-49CE-AA79-41786315AB17},UT,2409.69887377587
404,UNK,UNK,UNK,UNK,-1,{11453FA5-175C-4C6E-ABD3-BF7C62A8A19F},UT,1996.30615284287
405,UNK,UNK,UNK,UNK,-1,{81C4B7F6-01C5-4AF7-ABFC-6BD766FF5B1F},UT,1611.89597766132
406,UNK,UNK,UNK,UNK,-1,{1551CC8B-87DC-4160-9AAA-691A4BBEA704},UT,1223.4189773176
407,UNK,UNK,UNK,UNK,-1,{7C4C2C45-6FD1-4A51-94B6-A113E96E5D78},UT,2224.65598969405
408,UNK,UNK,UNK,UNK,-1,{D31D5AE2-66B8-44E2-B786-2EF6EA0790F0},UT,1680.14159216663
409,UNK,UNK,UNK,UNK,-1,{C44FC782-F3D3-4719-B22B-EC2CA92498FA},UT,5192.90925698038
410,UNK,UNK,UNK,UNK,-1,{133D9454-9D1A-47E3-83AA-79F88DBE06DF},UT,3016.35687364082
411,UNK,UNK,UNK,UNK,-1,{D08874BF-835E-419C-99CF-E55F72F3C77A},UT,2467.83602195174
412,MAP,MAP,UNK,UNK,-1,{594485C0-FD2E-4339-8F6A-EC7341C18F75},UT,16361.1436103925
413,MAP,MAP,UNK,UNK,-1,{5C796851-0743-42F0-9275-3CF67266EE7F},UT,20219.7492562457
414,UNK,UNK,UNK,UNK,-1,{A5940EEF-D85C-4BC4-B798-CE4602E1EE74},UT,1669.19598545117
415,UNK,UNK,UNK,UNK,-1,{4A885560-CA9A-4E7A-BD21-4CB07129DEC5},UT,1610.31758514388
416,MAP,MAP,UNK,UNK,-1,{391E07E6-4FAD-4515-B258-3AC337AEDA5E},UT,11997.0674946559
417,UNK,UNK,UNK,UNK,-1,{50B4A721-5CBD-471F-A4E1-09840A7A124D},UT,4224.42599533971
418,UNK,UNK,UNK,UNK,-1,{C4635D0C-62D4-427B-A7DD-267CE3AAC379},UT,2152.09755726107
419,UNK,UNK,UNK,UNK,-1,{D73D6248-CA00-441F-914A-DFA99AE97547},UT,5218.73264574148
420,UNK,UNK,UNK,UNK,-1,{59EFC3EF-0A03-44BC-BD10-9803B07DFB1C},UT,3702.58716902009
421,UNK,UNK,UNK,UNK,-1,{07A17DD1-36B2-481F-A843-062BF0A4DD3F},UT,1214.43980008364
422,UNK,UNK,UNK,UNK,-1,{495C176F-0BEB-4E4D-A34B-1D30F15954E4},UT,1602.56369209721
423,UNK,UNK,UNK,UNK,-1,{0AD57C7F-C3DA-4FA4-BB19-02AD09E73921},UT,2488.09191903633
424,UNK,UNK,UNK,UNK,-1,{2C915148-889B-4A0C-9FE3-4F0AAB269C0D},UT,3307.39200212011
425,UNK,UNK,UNK,UNK,-1,{6387D98D-01F6-49A2-A8A1-E086F367FDDE},UT,1083.30847381866
426,UNK,UNK,UNK,UNK,-1,{5D5ECCC8-3D05-4764-B7D7-BC3952CC71C1},UT,922.260137105395
427,UNK,UNK,UNK,UNK,-1,{7A5B43CF-7241-4218-B7BC-5DC2DCA89098},UT,285.078990157442
428,UNK,UNK,UNK,UNK,-1,{0998934B-0095-406F-A50B-2B5CFC3C3734},UT,4375.8052025248
429,UNK,UNK,UNK,UNK,-1,{55D05D3F-D76C-479A-9263-8B91A041068F},UT,3125.96689315348
430,UNK,UNK,UNK,UNK,-1,{0F3C60A4-47FC-4383-888A-6C222A35C580},UT,778.043603760651
431,UNK,UNK,UNK,UNK,-1,{A0D2EB14-821A-4142-B7BE-15A5CDDD028B},UT,5796.57276252377
432,UNK,UNK,UNK,UNK,-1,{F7A5F1AD-3805-425F-B1F8-5A2EDEC7A08E},UT,1926.22798781704
433,MAP,MAP,UNK,UNK,-1,{DDB9FB53-7BBC-4579-898A-D47EE340715C},UT,7083.43071333177
434,MAP,MAP,UNK,UNK,-1,{B997244B-6D96-45DB-9CB1-BCAF0CCBB2D6},UT,10589.5643836615
435,MAP,MAP,UNK,UNK,-1,{948DDB76-EE9F-423A-9FD9-D5D6960321CB},UT,3303.74484557512
436,UNK,UNK,UNK,UNK,-1,{0BB8CA62-43B6-4C19-882D-41860ED79533},UT,250.716717436344
437,MAP,MAP,UNK,UNK,-1,{5C2B7D4B-A4E6-4702-BF8E-C03F69CDBAC6},UT,3245.305760976
438,MAP,MAP,UNK,UNK,-1,{7EADCC65-62C2-4645-BFCC-A3EDB3947C50},UT,297.675329238133
439,UNK,UNK,UNK,UNK,-1,{907C3B00-4301-4E04-89CE-D54770A08AB6},UT,796.651863050023
440,UNK,UNK,UNK,UNK,-1,{B0A6E650-F8AF-42C1-8EE2-288D0222B046},UT,707.168874453561
441,UNK,UNK,UNK,UNK,-1,{F543F71A-84EF-4832-8BC7-66B302D36A3A},UT,1184.01399118689
442,UNK,UNK,UNK,UNK,-1,{2921607C-B5CA-4FF4-97B5-63E287B0B86F},UT,4187.77662070906
443,UNK,UNK,UNK,UNK,-1,{905BE997-C3A2-4AC8-AB4F-6505389D4DDD},UT,131.661183076434
444,UNK,UNK,UNK,UNK,-1,{D1F9BFCC-E73E-430A-A31E-86845A064835},UT,1833.14766402071
445,UNK,UNK,UNK,UNK,-1,{9CC4AD70-3794-4395-8B8E-BE2AA92A545E},UT,3521.64265234103
446,UNK,UNK,UNK,UNK,-1,{F6C2A5CD-CF12-4DD1-8CF7-647E203F387F},UT,2007.32600546422
447,UNK,UNK,UNK,UNK,-1,{4E58ABFF-123F-42F3-A1FC-0C31F2CBA20A},UT,6379.51863724546
448,UNK,UNK,UNK,UNK,-1,{9688E3E6-14A8-4B99-8C4B-C2AEBD1CF717},UT,820.541759291261
449,UNK,UNK,UNK,UNK,-1,{3FF24475-89E4-4B34-A678-9C4F38FF308F},UT,2753.03821884068
450,UNK,UNK,UNK,UNK,-1,{ED4F303E-8D4D-40D8-91BA-732C78AE8693},UT,3673.03355897429
451,UNK,UNK,UNK,UNK,-1,{FC1F4081-6ADD-4055-8C63-27693E3ACD72},UT,1883.27256174389
452,UNK,UNK,UNK,UNK,-1,{02AC46EE-7EC5-4DD8-8E32-C67736D1122A},UT,2221.40411618774
453,MAP,MAP,UNK,UNK,-1,{71D2A53B-6762-4AE5-A0A0-204C3F339682},UT,2991.71435507353
454,MAP,MAP,UNK,UNK,-1,{7F154938-5A58-4C56-8BDE-91DBCDBF7B80},UT,3645.1375289632
455,MAP,MAP,UNK,UNK,-1,{30A11B7A-F5B7-4A1F-B67C-2D9BCCA18962},UT,22206.6191250634
456,UNK,UNK,UNK,UNK,-1,{A3804894-670C-485A-85AF-27DD48C132D9},UT,5284.6398878207
457,UNK,UNK,UNK,UNK,-1,{AB23D9BA-431D-488A-BF61-5534B43AEB39},UT,1575.91162317391
458,UNK,UNK,UNK,UNK,-1,{2752F043-029E-45D2-A6D3-8C23C7AF1C3F},UT,2211.34405107775
459,UNK,UNK,UNK,UNK,-1,{D60BF576-2D87-4F23-BF1C-CB79003751C6},UT,3637.14443235737
