X,Y,OBJECTID,COMPKEY,UNITID,UNITDESC,CONDITION,CONDITION_ASSESSMENT_DATE,OWNERSHIP,CURRENT_STATUS,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,OVERRIDEYN,COMPTYPE,SEGKEY,DISTANCE,WIDTH,UNITTYPE,CURRENT_STATUS_DATE,CATEGORY,INSTALL_DATE,INSTALLER,ELECTR_WIRE_LOC,CONTROL_PROTOCOL_TYPE,METERED,LAST_PM_DATE,SOLAR_INSTALL_DATE,HANSEN7ID,DISPHOUSINGCOND,MOUNT_TYPE,CROSSWALK_TUB,FLASHING,ATTACHMENT_CONDITION,POLE_CONDITION,SUPPORT_INSTALL_DATE,SPAN_CONDITION,CONTROL_CONDITION,CONTROL_TYPE,MODEM_TYPE,MODEL_TYPE,SIDE,SCHOOL_SPEED_CAMERA,OVERRIDECOMMENT,SHAPE_LNG,SHAPE_LAT
1275027.22381164,208830.694340646,3501,670580,BCN-446,15TH AVE S 0450 BLOCK E SIDE (219.) 219.3 FT S/O S OREGON ST (BCN-SCHL)                                                                                                                                                                                        , ,, ,INSVC,DISTRICT2, ,N,16,2159,232.3,34.0,BCN,2023/08/10 00:00:00+00,BCN-SCHL,2017/03/20 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , , ,E,N,,-122.313382931228,47.5628669991767
1269848.0478183,267456.664030731,3502,670552,BCN-436,N 130TH ST 0150 BLOCK N SIDE ( 120) 120 FT E/O ASHWORTH AVE N ( )                                                                                                                                                                                              , ,, , ,DISTRICT5, ,N,16,15164,143.0,27.0,BCN,, ,, , , ,N,,,, , ,N,N, , ,, , , , , ,N,N,,-122.33900201036,47.7232836407505
1252713.11686514,214434.232346147,3503,573470,BCN-234,SW ADMIRAL WAY 0550 BLOCK S SIDE ( 421) 271 FT E/O 57TH AVE SW (BCN-WARNG)                                                                                                                                                                                     , ,, ,INSVC,DISTRICT1, ,N,16,21724,421.0,29.0,BCN,2023/08/09 00:00:00+00,BCN-WARNG,, ,UG, ,N,,,, ,TM-SHLDR,N,Y, , ,, , , , , ,S,N,,-122.404207519655,47.5770135023557
1263886.80088255,229865.043676063,3504,704244,BCN-495,ELLIOTT AVE W 0020 BLOCK SW SIDE (   0) 0 FT NW/O ELLIOTT ER AVE W (BCN-XWK)                                                                                                                                                                                   , ,, , ,DISTRICT7, ,N,16,10212,23.0,27.0,BCN,,BCN-XWK,, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-RRFB,SW,N,,-122.360186991978,47.619924838255
1274549.6860528,229234.567574814,3505,568377,BCN-102,12TH AVE E 0010 BLOCK C SIDE (   0) 0 FT N/O E DENNY WAY (BCN-REG)                                                                                                                                                                                             ,FAIR,2011/05/12 00:00:00+00,SDOT,INSVC,DISTRICT3, ,N,16,1550,0.0,,BCN,2011/05/12 00:00:00+00,BCN-REG,,SDOT,AERIAL, ,N,2011/05/12 00:00:00+00,,,FAIR,TM-OVRHEAD,N,Y,FAIR,POOR,,FAIR, ,HARDWIRE, , ,C,N,,-122.316909871198,47.6187684486447
1264280.0907784,254422.323629647,3506,554769,BCN-11,3RD AVE NW 0800 BLOCK E SIDE ( 100) 100 FT N/O NW 80TH ST (BCN-SCHL)                                                                                                                                                                                           ,GOOD,,SDOT,INSVC,DISTRICT6, ,N,16,4472,116.0,-20.0,BCN,2014/06/26 00:00:00+00,BCN-SCHL,2014/06/26 00:00:00+00,SDOT,AERIAL, ,N,2014/06/26 00:00:00+00,2014/06/26 00:00:00+00,SB25X1, ,TM-SHLDR,N,Y, , ,, ,GOOD,WEB, ,GLANCE,E,N,,-122.360568567545,47.687256420506
1259776.49447064,255732.017204478,3507,869351,BCN-603,17TH AVE NW 0830 BLOCK C SIDE ( 682) 0 FT S/O NW 85TH ST (BCN-XWK)                                                                                                                                                                                             , ,, ,INSVC,DISTRICT6, ,N,16,2457,682.0,,BCN,2023/08/07 00:00:00+00,BCN-XWK,, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-RRFB,C,N,,-122.378956515535,47.6905997258596
1285403.96782188,194232.62642397,3508,567523,BCN-67,S HENDERSON ST 0500 BLOCK N SIDE ( 260) 44 FT W/O RAINIER AVE S (BCN-SCHL)                                                                                                                                                                                     , ,,SDOT,INSVC,DISTRICT2, ,N,16,20244,283.0,31.0,BCN,,BCN-SCHL,2014/07/07 00:00:00+00,SDOT, , ,N,,2014/07/07 00:00:00+00,,GOOD,TM-SHLDR,N,Y, ,GOOD,, ,GOOD,WEB, ,BCN-TC3,N,N,,-122.270256763947,47.5233928124075
1259187.63934913,197838.657597721,3509,867758,BCN-597,35TH AVE SW 0790 BLOCK C SIDE (  11) 11 FT S/O SW KENYON ST (BCN-XWK)                                                                                                                                                                                          , ,, ,INSVC,DISTRICT1, ,N,16,5472,11.0,,BCN,2023/08/03 00:00:00+00,BCN-XWK,, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-RRFB,C,N,,-122.37663325374,47.5318852982643
1276536.21423197,211319.429848731,3510,573722,BCN-277,BEACON AVE S 0370 BLOCK C SIDE ( 430) 430 FT S/O BEACON WR N AVE S (BCN-XWK)                                                                                                                                                                                   , ,, ,INSVC,DISTRICT2, ,N,16,166849,430.0,,BCN,2023/08/10 00:00:00+00,BCN-XWK,, , , ,N,,,, , ,N,Y, , ,, , , , ,BCN-RRFB,C,N,,-122.307465179548,47.5697679867455
1277936.61759914,247140.482550308,3511,646961,BCN-412,NE 54TH ST 0210 BLOCK N SIDE ( 212) 30 FT W/O 22ND WR AVE NE ( )                                                                                                                                                                                               , ,, , ,DISTRICT4, ,N,16,17007,225.0,14.0,BCN,, ,2010/01/01 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , , ,N,N,,-122.304567277362,47.6680264842831
1274853.54863405,217553.45281373,3512,580106,BCN-316,14TH AVE S 0180 BLOCK W SIDE (  50) 50 FT S/O S GRAND ST (BCN-SCHL)                                                                                                                                                                                            , ,, ,INSVC,DISTRICT2, ,N,16,1927,80.0,-25.0,BCN,2023/08/11 00:00:00+00,BCN-SCHL,, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-TC3,W,N,,-122.314766322734,47.5867667772706
1261301.80244364,255711.223610893,3513,629012,BCN-393,NW 85TH ST 0130 BLOCK C SIDE (   0) 0 FT W/O 13TH AVE NW (BCN-XWK)                                                                                                                                                                                             , ,, ,INSVC,DISTRICT6, ,N,16,18967,0.0,,BCN,2023/08/07 00:00:00+00,BCN-XWK,2015/03/09 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-RRFB,C,N,,-122.372762834174,47.6906265429036
1272626.34770788,242699.908426225,3514,554527,BCN-2,NE 40TH ST 0021 BLOCK N SIDE (  86) 5 FT W/O LATONA AVE NE (BCN-SCHL)                                                                                                                                                                                          ,GOOD,,SDOT,INSVC,DISTRICT4, ,N,16,16728,99.0,14.0,BCN,2014/06/26 00:00:00+00,BCN-SCHL,2014/06/26 00:00:00+00,SDOT,AERIAL, ,N,2014/06/26 00:00:00+00,2014/06/26 00:00:00+00,SB3X2,GOOD,TM-SHLDR,N,Y,GOOD, ,2005/03/02 00:00:00+00, ,GOOD,WEB, ,GLANCE,N,N,,-122.325765746824,47.6555746675842
1286233.67941706,199172.971530139,3515,573589,BCN-256,SEWARD PARK AVE S 0730 BLOCK C SIDE (   0) 0 FT S/O S OTHELLO ST (BCN-REG)                                                                                                                                                                                     , ,, ,INSVC,DISTRICT2, ,N,16,12806,0.0,,BCN,2023/08/09 00:00:00+00,BCN-REG,, , , ,N,,,, ,TM-OVRHEAD,N,Y, , ,, , , , , ,C,N,,-122.267271808996,47.5369767972551
1272476.22268006,237904.219526812,3516,639947,BCN-402,EASTLAKE AVE E 0250 BLOCK W SIDE ( 120) 120 FT N/O E LOUISA ST (BCN-SCHL)                                                                                                                                                                                      , ,, , ,DISTRICT4, ,N,16,10178,143.0,27.0,BCN,,BCN-SCHL,2015/08/01 00:00:00+00, , , ,N,,,, ,TM-SHLDR,N,N, , ,, , , , ,BCN-TC3,W,N,,-122.325997372406,47.6424218415949
1286811.74190922,194171.070444733,3517,573587,BCN-254,SEWARD PARK AVE S 0873 BLOCK C SIDE ( 429) 0 FT N/O S HENDERSON ST (BCN-REG)                                                                                                                                                                                   , ,, ,INSVC,DISTRICT2, ,N,16,12814,429.0,,BCN,2023/08/09 00:00:00+00,BCN-REG,, , , ,N,,,, ,TM-OVRHEAD,N,Y, , ,, , , , , ,C,N,,-122.264555444392,47.5232960017651
1287993.21165913,189383.030480146,3518,580105,BCN-315,RENTON AVE S 1010 BLOCK NE SIDE ( 266) 10 FT NW/O 59TH AVE S (BCN-SCHL)                                                                                                                                                                                        , ,, ,INSVC,DISTRICT2, ,N,16,12538,279.0,26.0,BCN,2023/08/11 00:00:00+00,BCN-SCHL,, , , ,N,,2013/12/30 00:00:00+00,, , ,N,N, , ,, , , , ,BCN-TC3,NE,N,,-122.259415438121,47.5102320188918
1283826.13239489,202540.005806565,3519,567318,BCN-53,S GRAHAM ST 0440 BLOCK N SIDE ( 205) 205 FT E/O 44TH AVE S (BCN-SCHL)                                                                                                                                                                                          ,GOOD,2014/07/11 00:00:00+00, ,INSVC,DISTRICT2, ,N,16,20128,218.0,24.0,BCN,2014/07/11 00:00:00+00,BCN-SCHL,2014/07/11 00:00:00+00,SDOT,AERIAL, ,N,,,SB65X2, ,TM-SHLDR,N,Y, , ,, , ,WEB, ,GLANCE,N,N,,-122.277272421056,47.5460824760699
1272479.42378914,250150.749823719,3520,554531,BCN-3,NE 65TH ST 0020 BLOCK N SIDE (  90) 90 FT E/O 2ND AVE NE (BCN-SCHL)                                                                                                                                                                                            ,GOOD,2014/07/21 00:00:00+00,SDOT,INSVC,DISTRICT6, ,N,16,17249,103.0,25.0,BCN,2014/07/21 00:00:00+00,BCN-SCHL,2014/07/21 00:00:00+00,SDOT,AERIAL, ,N,2011/05/25 00:00:00+00,,SB5X2,GOOD,TM-SHLDR,N,Y,GOOD, ,2005/03/02 00:00:00+00, , ,WEB, ,BCN-TC3,N,N,,-122.326948520576,47.6759893800092
1256563.43593614,208564.009834647,3521,573569,BCN-244,44TH AVE SW 0470 BLOCK C SIDE (   0) 0 FT S/O SW ALASKA ST (BCN-REG)                                                                                                                                                                                           , ,, ,INSVC,DISTRICT1, ,N,16,6749,0.0,,BCN,2023/08/09 00:00:00+00,BCN-REG,, , , ,N,,,, ,TM-OVRHEAD,N,Y, , ,, , , , , ,C,N,,-122.388130824515,47.5611380050217
1270648.22403947,258772.224050567,3522,568677,BCN-137,COLLEGE WAY N 0950 BLOCK C SIDE ( 639) 22 FT S/O N 97TH ST (BCN-XWK)                                                                                                                                                                                           , ,, ,INSVC,DISTRICT5, ,N,16,9701,639.0,,BCN,2023/08/08 00:00:00+00,BCN-XWK,, , , ,N,,,, ,TM-OVRHEAD,N,N, , ,, , , , , ,C,N,,-122.335063133424,47.6995228327455
1266292.13498265,227847.437146977,3523,652686,BCN-420,WESTERN AVE 0250 BLOCK NE SIDE ( 223) 50 FT SE/O VINE ST (BCN-XWK)                                                                                                                                                                                             , ,, , ,DISTRICT7, ,N,16,13511,243.0,-27.0,BCN,,BCN-XWK,, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-RRFB,NE,N,,-122.350274486812,47.6145250718647
1256885.98253514,208266.403146386,3524,573606,BCN-267,CALIFORNIA AVE SW 0470 BLOCK C SIDE ( 280) 280 FT S/O SW ALASKA ST (BCN-XWK)                                                                                                                                                                                   , ,, ,INSVC,DISTRICT1, ,N,16,9554,280.0,,BCN,2023/08/10 00:00:00+00,BCN-XWK,, , , ,N,,,, ,TM-OVRHEAD,N,Y, , ,, , , , , ,C,N,,-122.386800374898,47.5603401413675
1273398.73756731,242298.083770558,3525,613164,BCN-364,NE NORTHLAKE WAY 0060 BLOCK C SIDE (   0) 0 FT E/O 6TH AVE NE (BCN-REG)                                                                                                                                                                                        , ,, , ,DISTRICT4, ,N,16,18034,0.0,,BCN,,BCN-REG,, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-1SR,C,N,,-122.32260075019,47.654514296772
1264313.48900555,257627.15645881,3526,739394,BCN-531,3RD AVE NW 0900 BLOCK C SIDE ( 659) 0 FT S/O NW 92ND ST (BCN-XWK)                                                                                                                                                                                              , ,, , ,DISTRICT6, ,N,16,4483,659.0,,BCN,,BCN-XWK,2019/05/01 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-RRFB,C,N,,-122.360691223259,47.6960424987246
1285356.3061718,189180.123733729,3527,573582,BCN-249,51ST AVE S 0990 BLOCK C SIDE (1059) 0 FT N/O S RYAN WAY (BCN-REG)                                                                                                                                                                                              , ,, ,INSVC,DISTRICT2, ,N,16,7533,1059.0,,BCN,2023/08/09 00:00:00+00,BCN-REG,, , , ,N,,,, ,TM-OVRHEAD,N,Y, , ,, , , , , ,C,N,,-122.270067883799,47.5095413933959
1277524.41862039,253950.902656481,3528,568643,BCN-124,20TH AVE NE 0770 BLOCK C SIDE ( 662) 0 FT S/O NE 80TH ST (BCN-REG)                                                                                                                                                                                             , ,, ,INSVC,DISTRICT4, ,N,16,2976,662.0,,BCN,2023/08/04 00:00:00+00,BCN-REG,, , , ,N,,,, ,TM-OVRHEAD,N,N, , ,, , , , , ,C,N,,-122.306769083305,47.6866721058154
1283727.99446781,234747.199266061,3529,568343,BCN-97,E MADISON ST 0400 BLOCK C SIDE ( 327) 90 FT SW/O E BLAINE ST (BCN-XWK)                                                                                                                                                                                         ,GOOD,2011/05/13 00:00:00+00,SDOT,INSVC,DISTRICT3, ,N,16,14377,327.0,,BCN,2011/05/13 00:00:00+00,BCN-XWK,,SDOT,AERIAL, ,N,2011/05/13 00:00:00+00,,,GOOD,TM-OVRHEAD,Y,Y,GOOD,FAIR,,GOOD, ,HARDWIRE, , ,C,N,,-122.280121260008,47.6343575634757
1274523.58243047,226210.164830983,3530,568361,BCN-100,12TH AVE 0090 BLOCK C SIDE (  30) 30 FT N/O E MARION ST (BCN-XWK)                                                                                                                                                                                              ,FAIR,2011/05/13 00:00:00+00,SDOT,INSVC,DISTRICT3, ,N,16,1534,30.0,,BCN,2011/05/13 00:00:00+00,BCN-XWK,,SDOT,AERIAL, ,N,2011/05/13 00:00:00+00,,,FAIR,TM-OVRHEAD,Y,Y,FAIR,GOOD,,FAIR, , , , ,C,N,,-122.316779321462,47.6104772418448
