OBJECTID,ParcelId,CreateUser,CreateDate,EditUser,EditDate,UsageClass,PlanYear,Shape__Area,Shape__Length
3539,RES_1588,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,109175.905456543,2195.55528800517
3540,MIXED USE_3218,,,LANDUSE,2020/07/25 00:52:23+00,2.0,0.0,13219.4768066406,487.253063950572
3541,RES_1551,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,38002.2500610352,906.750128508779
3542,RES_522,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,106038.625610352,1297.69147855215
3543,RES_1310,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,101104.664672852,2208.36643285617
3544,CIVIC_3220,,,LANDUSE,2020/07/25 00:52:23+00,4.0,0.0,108835.214294434,1796.67741625457
3545,RES_1328,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,28792.4901123047,753.446251871025
3546,RES_3299,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,52603.6997070313,1112.21715279961
3547,RES_2805,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,54302.3977050781,1015.81852566917
3548,RES_957,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,1921014.23187256,21350.4616660386
3549,RES_2075,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,51983.6453857422,1059.8427558483
3550,RES_1800,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,75530.4747314453,1781.95370467206
3551,RES_1178,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,21331.5705566406,598.647861952012
3552,RES_1502,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,46020.8410644531,1119.53309254324
3553,RES_2849,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,122867.369873047,2355.64060546214
3554,RES_1464,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,90492.9266357422,1588.32940087165
3555,RES_805,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,9855.01550292969,390.225216065721
3556,RES_790,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,358186.743713379,4991.99050329079
3557,RES_1785,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,99792.2708129883,1723.24931215983
3558,RES_959,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,45617.7176513672,1253.78720769214
3559,IND_267,,,LANDUSE,2020/07/25 00:52:23+00,3.0,0.0,646288.48236084,3764.74731573978
3560,EDUC_186,,,LANDUSE,2020/07/25 00:52:23+00,5.0,0.0,941217.047729492,4717.68099351191
3561,RES_2037,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,29240.5559692383,709.891487873597
3562,RES_1431,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,167014.972473145,3361.61957290192
3563,COMM_41,,,LANDUSE,2020/07/25 00:52:23+00,1.0,0.0,1749510.72851563,6890.42922701002
3564,RES_1761,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,71762.5267333984,1653.61853149093
3565,OS_3535,,,JACOBPA,2022/07/12 16:43:44+00,8.0,0.0,16818876.0788574,86686.0942882902
3566,EDUC_197,,,LANDUSE,2020/07/25 00:52:23+00,5.0,0.0,209360.825195313,3060.12804815582
3567,COMM_3511,,,LANDUSE,2020/07/25 00:52:23+00,1.0,0.0,696701.103149414,3724.77936092245
3568,RES_2515,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,39265.3360595703,909.008494393128
3569,RES_3290,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,75683.6658325195,1435.49037553626
3570,RES_1313,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,96220.7525634766,2086.47552908252
3571,RES_822,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,121815.377258301,2516.25052071475
3572,RES_899,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,337595.422668457,6732.71547305425
3573,RES_415,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,311132.276916504,4957.13200891109
3574,RES_1850,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,63324.7716064453,1530.88005953188
3575,RES_2841,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,14196.6210327148,475.79290185614
3576,OS_3643,,,LANDUSE,2020/07/25 00:52:23+00,8.0,0.0,7962.18188476563,584.831569279387
3577,RES_2068,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,158550.519592285,2751.2008010036
3578,RES_2168,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,65623.9991455078,1572.00522243152
3579,RES_1449,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,659758.404602051,3937.23036220764
3580,RES_515,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,431023.63458252,7225.58444974544
3581,RES_3230,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,153199.732055664,1595.63784583681
3582,RES_2149,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,39874.610534668,791.134500859431
3583,RES_1117,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,203780.549438477,3955.58158790186
3584,OS_434,,,LANDUSE,2020/07/25 00:52:23+00,8.0,0.0,13254.3045654297,602.258995963054
3585,MIXED USE_3212,,,LANDUSE,2020/07/25 00:52:23+00,2.0,0.0,88.927978515625,275.379227240266
3586,RES_2484,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,128459.561401367,2567.05599661821
3587,IND_3455,,,LANDUSE,2020/07/25 00:52:23+00,3.0,0.0,783.312744140625,1630.72392995281
3588,RES_1293,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,82408.1633300781,1659.67359201745
3589,IND_311,,,LANDUSE,2020/07/25 00:52:23+00,3.0,0.0,820297.795288086,4007.34391397249
3590,RES_2209,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,65887.7755737305,1062.32095918271
3591,RES_1188,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,156912.729553223,3134.21971750218
3592,RES_3294,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,55025.7369995117,1132.6769718632
3593,RES_1274,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,120470.376220703,2781.14485544728
3594,MIXED USE_3275,,,LANDUSE,2020/07/25 00:52:23+00,2.0,0.0,38.897705078125,120.611317791248
3595,RES_2350,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,3061.97918701172,327.710268948456
3596,RES_1927,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,39725.7167358398,1031.48679825612
3597,RES_2309,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,1566.04107666016,245.892374305351
3598,MIXED USE_327,,,LANDUSE,2020/07/25 00:52:23+00,2.0,0.0,8769398.68243408,13203.4678714032
3599,RES_1228,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,30761.5844116211,772.536780516157
3600,OS_3651,,,LANDUSE,2020/07/25 00:52:23+00,8.0,0.0,274032.245727539,2120.15370876574
3601,RES_599,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,205267.594360352,2194.57537749422
3602,MIXED USE_342,,,LANDUSE,2020/07/25 00:52:23+00,2.0,0.0,1278502.90911865,6995.75620107101
3603,RES_1732,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,75529.8333740234,1701.74545033226
3604,RES_754,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,202375.863220215,2185.57937087301
3605,RES_1781,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,143192.283569336,1485.58174396423
3606,OS_3609,,,LANDUSE,2020/07/25 00:52:23+00,8.0,0.0,148448.03302002,1548.47613038758
3607,RES_1660,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,98136.1669921875,2152.35167098211
3608,RES_2680,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,55187.1123046875,1358.00051620171
3609,RES_3039,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,52742.0206298828,1005.99904200273
3610,RES_445,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,53559.1801147461,1140.43634826073
3611,RES_1041,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,218244.548828125,4075.44652751135
3612,EDUC_189,,,LANDUSE,2020/07/25 00:52:23+00,5.0,0.0,0.03607177734375,0.923171329318801
3613,RES_2337,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,23656.7419433594,957.238429228534
3614,RES_1554,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,46572.8060302734,925.205509125831
3615,IND_251,,,LANDUSE,2020/07/25 00:52:23+00,3.0,0.0,710887.795532227,4316.29628589488
3616,OS_3586,,,LANDUSE,2020/07/25 00:52:23+00,8.0,0.0,25927.3654785156,725.19319961813
3617,RES_441,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,51511.3185424805,1242.61973125995
3618,COMM_2375,,,LANDUSE,2020/07/25 00:52:23+00,1.0,0.0,14339.4788818359,495.950864355983
3619,IND_280,,,LANDUSE,2020/07/25 00:52:23+00,9.0,0.0,230989.00390625,2643.31306395081
3620,RES_3380,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,96273.3229980469,2203.60907385237
3621,MIXED USE_3434,,,LANDUSE,2020/07/25 00:52:23+00,2.0,0.0,7725.02642822266,380.019685318995
3622,RES_1237,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,29440.9313964844,700.133123748529
3623,COMM_37,,,LANDUSE,2020/07/25 00:52:23+00,1.0,0.0,5836319.25439453,20029.3918999519
3624,RES_3358,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,1034427.90161133,5793.41949781704
3625,MIXED USE_2443,,,LANDUSE,2020/07/25 00:52:23+00,2.0,0.0,861047.353088379,4037.87184772278
3626,COMM_13,,,LANDUSE,2020/07/25 00:52:23+00,1.0,0.0,365.101501464844,1238.07275733658
3627,IND_255,,,LANDUSE,2020/07/25 00:52:23+00,9.0,0.0,461294.299682617,3730.06630459888
3628,MIXED USE_322,,,LANDUSE,2020/07/25 00:52:23+00,2.0,0.0,408.252563476563,1777.83342804064
3629,MIXED USE_2440,,,LANDUSE,2020/07/25 00:52:23+00,2.0,0.0,407.837097167969,192.816705051497
3630,OS_3548,,,LANDUSE,2020/07/25 00:52:23+00,8.0,0.0,185705.718322754,1741.31830209704
3631,RES_719,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,144346.9609375,1721.32691497126
3632,RES_1685,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,18290.0184936523,557.860069014888
3633,RES_473,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,61433.8067016602,1432.4348329361
3634,RES_1549,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,79619.3973999023,1674.48720432606
3635,RES_865,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,119406.860717773,2375.60604926347
3636,OS_3679,,,LANDUSE,2020/07/25 00:52:23+00,8.0,0.0,40564.7672119141,3441.67718692927
3637,RES_1871,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,57195.9288330078,1396.04818556246
3638,RES_725,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,308418.314819336,3673.46277577213
3639,RES_1385,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,141565.771606445,2539.95541253494
3640,RES_1081,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,22586.7434692383,638.512522043418
3641,COMM_3511,,,LANDUSE,2020/07/25 00:52:23+00,1.0,0.0,4.0274658203125,11.0605818404694
3642,RES_1509,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,53164.5051879883,1186.72365765597
3643,RES_2613,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,67968.6948852539,1514.86151573296
3644,RES_1429,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,86334.2395629883,1889.61144762405
3645,RES_2728,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,218146.254699707,4066.43476114029
3646,COMM_3511,,,JACOBPA,2021/12/15 16:49:01+00,0.0,0.0,348810.083679199,2547.95951403749
3647,RES_2848,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,298546.620300293,2183.69196031047
3648,EDUC_3222,,,LANDUSE,2020/07/25 00:52:23+00,5.0,0.0,0.208984375,96.2311792569485
3649,RES_889,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,79013.4884643555,1130.80734935082
3650,RES_397,,,LANDUSE,2020/07/25 00:52:23+00,0.0,0.0,132126.015625,2531.44095928543
3651,IND_240,,,LANDUSE,2020/07/25 00:52:24+00,3.0,0.0,914112.68371582,7686.39669580825
3652,OS_3574,,,LANDUSE,2020/07/25 00:52:24+00,8.0,0.0,269897.885559082,2213.65333727044
3653,RES_1093,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,91894.1765136719,1902.67005750783
3654,RES_1465,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,1191220.51293945,4687.37978361738
3655,RES_1919,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,103534.468811035,2238.67531864598
3656,RES_3159,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,67185.5827026367,1212.01597200222
3657,COMM_109,,,LANDUSE,2020/07/25 00:52:24+00,1.0,0.0,212648.677978516,2928.64336187191
3658,RES_3164,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,54940.7314453125,1101.44886291141
3659,RES_1900,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,164439.378967285,3223.57149391607
3660,MIXED USE_318,,,LANDUSE,2020/07/25 00:52:24+00,2.0,0.0,129.609252929688,419.833999876837
3661,RES_1693,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,59605.2230224609,1293.00445726277
3662,RES_606,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,47177.1901245117,896.617881271445
3663,RES_882,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,102391.624389648,2072.88544753507
3664,RES_3011,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,2944.64025878906,298.243731973262
3665,RES_2209,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,439715.999694824,3295.61657163587
3666,RES_2748,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,117488.810791016,2344.3195117723
3667,RES_2222,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,61965.8223876953,1418.59863492505
3668,RES_1853,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,84986.7586669922,1729.9770275202
3669,OS_3669,,,LANDUSE,2020/07/25 00:52:24+00,8.0,0.0,37579.7183227539,1041.07623211544
3670,MIXED USE_3100,,,LANDUSE,2020/07/25 00:52:24+00,2.0,0.0,69351.1921386719,1266.17270792984
3671,RES_1180,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,63218.1409301758,1385.67265596848
3672,RES_3326,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,253792.136535645,5399.05858716525
3673,RES_2480,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,96592.0034790039,2023.6319532483
3674,RES_818,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,420643.342834473,8309.74331071898
3675,RES_1207,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,154860.399658203,3145.03760836293
3676,RES_2523,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,65637.680480957,1469.53371165637
3677,COMM_64,,,LANDUSE,2020/07/25 00:52:24+00,1.0,0.0,418.137634277344,1546.34004023951
3678,RES_3013,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,17066.657409668,693.215881530503
3679,RES_1601,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,57891.6548461914,1084.13705913967
3680,RES_520,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,98382.7926635742,1498.06936715561
3681,RES_3196,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,58032.4169921875,1157.82408304186
3682,OS_3667,,,LANDUSE,2020/07/25 00:52:24+00,8.0,0.0,135420.061767578,6649.75217439912
3683,RES_1720,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,60717.8951416016,1245.6222220866
3684, _3513,,,LANDUSE,2020/07/25 00:52:24+00,,0.0,13255.7748413086,1365.99496597136
3685,RES_1193,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,52050.5809326172,1164.78999414403
3686,COMM_2303,,,LANDUSE,2020/07/25 00:52:24+00,1.0,0.0,98298.4211425781,1495.57541850031
3687,MIXED USE_3277,,,LANDUSE,2020/07/25 00:52:24+00,2.0,0.0,217517.248168945,2482.64126899515
3688,OS_3652,,,LANDUSE,2020/07/25 00:52:24+00,8.0,0.0,665336.043395996,4917.92866637083
3689,RES_1345,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,125489.762329102,2298.25292406964
3690,RES_2183,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,1.97723388671875,6.80141775257537
3691,RES_3010,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,102427.874267578,2373.07717071572
3692,RES_2789,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,106758.819519043,1762.94500845156
3693,RES_2209,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,160249.490539551,1694.41731570433
3694,RES_970,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,130357.373046875,2427.73622541191
3695,OS_3634,,,LANDUSE,2020/07/25 00:52:24+00,8.0,0.0,160368.685791016,1652.63468772268
3696,RES_633,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,622812.911560059,3923.81908585872
3697,RES_3462,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,277661.756958008,5274.65923894811
3698,IND_208,,,LANDUSE,2020/07/25 00:52:24+00,3.0,0.0,1258775.6451416,7650.63503397391
3699,RES_2209,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,227428.698547363,2414.14355826966
3700,RES_2589,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,124592.333618164,2643.83821843162
3701,RES_595,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,52392.0249023438,1063.76321045413
3702,RES_2846,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,155693.594177246,2786.00064133382
3703,RES_1372,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,199926.644714355,4325.13407898753
3704,RES_1106,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,105288.24029541,2006.87835761472
3705,MIXED USE_327,,,LANDUSE,2020/07/25 00:52:24+00,2.0,0.0,57676.4158325195,1280.22256679339
3706,RES_703,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,101164.675231934,2046.12123546007
3707,RES_2223,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,120837.322387695,2252.44520499071
3708,MIXED USE_3540,TIMOTHCO,2019/06/03 16:15:04+00,LANDUSE,2020/07/25 00:52:24+00,2.0,0.0,287901.290466309,3656.4689981609
3709,RES_547,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,189334.486694336,1774.16140724986
3710,RES_1701,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,110446.400817871,2417.15853112127
3711,RES_1552,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,46554.0992431641,925.055269785542
3712,RES_946,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,152629.780029297,1796.6727107661
3713,RES_2078,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,68986.0700073242,1417.85323503718
3714,RES_2209,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,109204.789428711,6550.50213544115
3715,RES_3537,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,99577.9209594727,1402.64791890306
3716,RES_1722,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,113853.922241211,2503.84763983375
3717,RES_2537,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,159088.622253418,3049.84495292022
3718,RES_2209,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,18694.4424438477,571.261286347312
3719,RES_1629,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,130928.050354004,2443.52467711704
3720,RES_2801,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,90149.7880859375,1668.57749929115
3721,COMM_127,,,LANDUSE,2020/07/25 00:52:24+00,9.0,0.0,141967.299743652,1498.32047647274
3722,MIXED USE_3128,,,LANDUSE,2020/07/25 00:52:24+00,2.0,0.0,57585.2175292969,1068.68780081975
3723,COMM_100,,,LANDUSE,2020/07/25 00:52:24+00,1.0,0.0,107054.399475098,1384.03251097442
3724,RES_3143,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,58180.8430175781,1221.53070258122
3725,RES_3369,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,753263.105773926,3702.26899226252
3726,RES_3012,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,3162.82635498047,309.108555322752
3727,CIVIC_3244,,,LANDUSE,2020/07/25 00:52:24+00,4.0,0.0,556548.251647949,3245.08737051908
3728,RES_1211,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,44905.9080200195,971.781107989597
3729,RES_3307,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,94940.8637695313,1795.05250987153
3730,RES_3385,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,83068.2578735352,1789.47256179869
3731,RES_474,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,71311.458190918,1436.7191826358
3732,RES_2209,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,893.252136230469,202.725153393979
3733,RES_1655,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,151001.100585938,3056.73551089514
3734,RES_1382,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,129312.972167969,1715.71851574676
3735,RES_2144,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,82017.5867919922,1114.67746609761
3736,IND_295,,,LANDUSE,2020/07/25 00:52:24+00,3.0,0.0,1985894.27954102,7259.26101886122
3737,RES_1320,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,103823.387634277,2265.4426128443
3738,RES_2763,,,LANDUSE,2020/07/25 00:52:24+00,0.0,0.0,96921.2346801758,2228.02806146039
