OBJECTID,COMPKEY,STNAME_ORD,FLOWSEGID,DOWNTOWN,START_DATE,AMPK,PMPK,AWDT,ADT,AWDT_ROUNDED,DATAQUALITY,FLAGS,SHAPE_Length
1240,"17261,17259,17260",NE 65TH ST,1630,N,2015/07/21 00:00:00+00,,,14739.0,14027.0,14700,Study - 13-15,,662.718026175702
1241,"13508,13507",WESTERN AVE,876,Y,2015/03/03 00:00:00+00,,,5116.0,4953.0,5100,Study - 13-15,,852.056862909735
1242,"19425,19432,19430,19427,19429,19423,19431,19428,19426,19424,19422",S BANGOR ST,44,N,2014/03/25 00:00:00+00,,,5823.0,5548.0,5800,Study - 13-15,,3879.45635167946
1243,"11330,11329,11331,19212","LEARY AVE NW,NW LEARY WAY",1537,N,,,,13000.0,,13000,Estimate,,1932.82975174675
1244,"10783,10784",GREENWOOD AVE N,1907,N,2018/10/20 00:00:00+00,2103.0,2426.0,26754.0,25265.0,26800,Study(Normalized),,1324.94728225717
1245,"17993,17992",NE CAMPUS PKWY,1404,N,2018/06/15 00:00:00+00,220.0,296.0,3129.0,2827.0,3100,Study(Normalized),,999.743688102079
1246,18081,NE RAVENNA BLVD,1684,N,2018/01/10 11:15:00+00,297.0,427.0,4663.0,4625.0,4700,Study,,361.415235992673
1247,"17606,17605",NE 80TH ST,1737,N,,,,23000.0,,23000,Estimate,,331.64417643016
1248,11912,MONTLAKE BLVD NE,1423,N,,,,31500.0,,31500,Estimate,,575.275702309168
1249,13726,W SEATTLE BR WB-CHEL RP,6,N,2014/04/14 00:00:00+00,,,2013.0,1670.0,2000,Study - 13-15,,289.902360711261
1250,8534,9TH AVE N,1146,N,2018/06/22 00:00:00+00,639.0,671.0,8454.0,8250.0,8300,Study(Normalized),,257.646446362542
1251,"1187,1186,1185",1ST AVE S,584,Y,,,,13000.0,,13000,Estimate,,918.302855920252
1252,729817,SR99 TUNNEL SB,30,N,2015/06/09 00:00:00+00,,,10727.0,9958.0,10700,Study - 13-15,WSDOT,278.213435497637
1253,20458,S INDUSTRIAL WAY,344,N,2017/11/09 10:30:00+00,391.0,451.0,4686.0,4497.0,4700,Study,,747.969563386157
1254,10010,DENNY WAY,1054,B,2018/06/21 00:00:00+00,1853.0,1899.0,28866.0,28555.0,28200,Study(Normalized),,238.400775035199
1255,"7377,7379,7378,20299,20300,20568,20567","5TH AVE S,S HOLDEN ST,S KENYON ST",147,N,,,,6000.0,,6000,Estimate,,3088.74587387201
1256,"15949,15948,18958","N 85TH ST,NW 85TH ST",1779,N,2017/10/31 12:15:00+00,1164.0,1309.0,18786.0,18773.0,18800,Study,,1316.5915450406
1257,20321,S HOLGATE ST,486,N,2018/10/17 00:00:00+00,834.0,1078.0,11504.0,10017.0,11500,Study(Normalized),,611.176094200278
1258,"22889,22892,22890,22895,22893,22897,22896,22891,22887,22898,22888,22894",SW THISTLE ST,135,N,2015/04/24 00:00:00+00,,,4182.0,3860.0,4200,Study - 13-15,,3996.54141324415
1259,"8677,8679,8682,8678,8680,8681,8676",AIRPORT WAY S,365,N,2017/11/27 09:45:00+00,2032.0,1895.0,21010.0,18227.0,21000,Study,,2307.16031412243
1260,"14393,14391,14396,14395,14392,14394",EAST MARGINAL WAY S,337,N,2018/10/01 00:00:00+00,,,61441.0,51842.0,61400,Study(Normalized),,3266.70219753783
1261,"19326,19327,10228,10229,10230,10231","S ALBRO PL,ELLIS AVE S",214,N,2015/07/29 00:00:00+00,,,8651.0,7502.0,8700,Study - 13-15,,2659.47426808441
1262,20844,S MICHIGAN ST,206,N,2015/06/05 00:00:00+00,,,48057.0,44266.0,48100,Study - 13-15,,455.633765534639
1263,"13502,13503,13504,13505",WESTERN AVE,808,Y,2015/07/07 00:00:00+00,,,9434.0,0.0,9400,Study - 13-15,,1810.92744390793
1264,"11182,11181",LAKE CITY WAY NE,1871,N,,,,28500.0,,28500,Estimate,,642.920189319463
1265,"14398,14399,14397",EAST MARGINAL WAY S,279,N,,,,62000.0,,62000,Estimate,,1537.74525882333
1266,8516,9TH AVE,779,Y,2018/08/08 00:00:00+00,440.0,404.0,5592.0,5074.0,5600,Study(Normalized),,306.027233623057
1267,7873,6TH AVE,672,Y,2018/06/26 00:00:00+00,1228.0,1181.0,17712.0,16842.0,17300,Study(Normalized),,306.837853793843
1268,"15950,15953,15951,15952,15954",N 85TH ST,1775,N,2015/03/18 00:00:00+00,,,19411.0,19048.0,19400,Study - 13-15,,1993.66397820578
1269,"7440,7439,7438",50TH AVE S,341,N,2015/11/09 00:00:00+00,,,3010.0,2642.0,3000,Study - 13-15,,1296.48800229708
1270,18093,NE RAVENNA BLVD,1590,N,2018/01/24 08:45:00+00,169.0,269.0,2586.0,2533.0,2600,Study,,279.9577103342
1271,"15280,15282,15283,15281",N 145TH ST,1930,N,2018/10/13 00:00:00+00,1833.0,1930.0,27764.0,26920.0,27800,Study(Normalized),,1327.96078889107
1272,"8958,8959,8960",AURORA AVE N,1952,N,,,,40000.0,,40000,Estimate,,791.751943364409
1273,"18013,18014",NE NORTHGATE WAY,1845,N,2015/07/21 00:00:00+00,,,29298.0,28125.0,29300,Study - 13-15,,1335.26306405071
1274,9059,BANNER WAY NE,1768,N,,,,18000.0,,18000,Estimate,,848.432253479299
1275,"11332,11333",LEARY AVE NW,1569,N,2014/03/20 00:00:00+00,,,10049.0,9997.0,10000,Study - 13-15,,989.219367117981
1276,"12853,160697","SPOKANE TURN RD,SW SPOKANE ST",403,N,2015/04/07 00:00:00+00,,,9546.0,9094.0,9500,Study - 13-15,,644.561067817888
1277,14390,EAST MARGINAL WAY S,351,N,,,,9000.0,,9000,Estimate,,1018.55187354791
1278,"5322,5320,5319,5321,5323",34TH AVE W,1286,N,2017/10/26 11:00:00+00,448.0,559.0,5893.0,5579.0,5900,Study,,2650.72321030087
1279,"13365,13363,13364,13366,13367",WALLINGFORD AVE N,1382,N,2018/04/18 00:00:00+00,340.0,422.0,4393.0,4109.0,4500,Study(Normalized),,2353.93994011235
1280,"13333,13332",WEST SEATTLE BR EB,2008,N,2018/10/01 00:00:00+00,,,49063.0,46806.0,49100,Study(Normalized),,4647.84675283848
1281,"12596,12595,12597",ROOSEVELT WAY NE,1421,N,,,,14000.0,,14000,Estimate,,852.204832465215
1282,13519,WESTERN AVE W,1075,N,,,,40000.0,,40000,Estimate,,228.879133466227
1283,"14893,14896,14892,14894,14895",E UNION ST,864,N,2015/03/20 00:00:00+00,,,11638.0,11124.0,11600,Study - 13-15,,1643.37032139442
1284,"9832,9831,9830,9827,9829,9826,9828",CORSON AVE S,262,N,2015/08/18 00:00:00+00,,,27593.0,24956.0,27600,Study - 13-15,,1725.82130743993
1285,"2964,2965",20TH AVE NE,1553,N,2018/01/31 11:30:00+00,164.0,293.0,2801.0,2760.0,2800,Study,,427.420723013183
1286,"12963,12965,12964,12962,12966,334476,12961,12967,12968",STONE WAY N,1461,N,2015/09/22 00:00:00+00,,,14086.0,13203.0,14100,Study - 13-15,,2190.67636594203
1287,"9333,9334",BOREN AVE S,582,N,2017/10/04 11:00:00+00,1293.0,1412.0,17916.0,16251.0,17900,Study,,932.419106728605
1288,"18225,18222,18224,18223",NW 125TH ST,1895,N,2018/01/08 09:15:00+00,236.0,372.0,3607.0,3324.0,3600,Study,,1333.89424342993
1289,12202,PIKE ST,829,Y,,,,13000.0,,13000,Estimate,,321.867302836765
